Time (s),Event type,Data
0.007,Task Created,10
6.172,Task Assigned,Op3: COMM
9.498,Task Assigned,Op2: TRACK
10.497,Task Missed,COMM
10.732,Task Missed,COMM
11.704,Task Assigned,Op3: SYSMON
13.191,Task Assigned,Op3: COMM
15.009,Task Created,5
20.149,Task Assigned,Op5: SYSMON
21.263,Task Missed,COMM
21.952,Task Assigned,Op4: COMM
25.115,Task Assigned,Op3: SYSMON
26.742,Task Assigned,Op1: COMM
30.005,Task Created,5
43.864,Task Assigned,Op2: TRACK
45.165,Task Missed,RESMAN
52.100,Task Assigned,Op1: RESMAN
52.512,Task Assigned,Op1: TRACK
54.120,Task Missed,COMM
54.307,Task Assigned,Op4: RESMAN
54.668,Task Assigned,Op4: RESMAN
57.031,Task Assigned,Op5: COMM
57.462,Task Assigned,Op5: RESMAN
60.003,Task Created,20
61.270,Task Missed,TRACK
61.420,Task Assigned,Op3: SYSMON
63.590,Task Assigned,Op2: RESMAN
63.924,Task Missed,COMM
64.008,Task Assigned,Op2: RESMAN
65.424,Task Assigned,Op3: TRACK
69.860,Task Missed,TRACK
75.435,Task Assigned,Op0: RESMAN
77.406,Task Missed,SYSMON
77.671,Task Assigned,Op0: COMM
79.977,Task Assigned,Op0: SYSMON
80.707,Task Assigned,Op0: TRACK
85.346,Task Assigned,Op5: RESMAN
86.588,Task Assigned,Op5: TRACK
87.979,Task Assigned,Op5: RESMAN
89.409,Task Assigned,Op4: TRACK
90.014,Task Created,10
90.239,Task Assigned,Op4: COMM
91.339,Task Assigned,Op4: RESMAN
93.036,Task Assigned,Op3: COMM
93.056,Task Assigned,Op3: COMM
93.676,Task Missed,RESMAN
93.892,Task Assigned,Op3: COMM
95.392,Task Missed,TRACK
96.228,Task Assigned,Op2: RESMAN
97.363,Task Assigned,Op2: SYSMON
98.798,Task Assigned,Op1: TRACK
99.806,Task Assigned,Op1: COMM
100.460,Task Assigned,Op1: SYSMON
120.011,Task Created,10
131.541,Task Assigned,Op2: COMM
132.105,Task Assigned,Op2: SYSMON
136.596,Task Assigned,Op1: RESMAN
137.033,Task Assigned,Op1: SYSMON
142.246,Task Assigned,Op5: SYSMON
142.698,Task Assigned,Op5: COMM
144.206,Task Assigned,Op5: COMM
147.049,Task Assigned,Op0: TRACK
147.373,Task Assigned,Op0: SYSMON
149.575,Task Missed,TRACK
150.001,Task Created,10
153.332,Task Assigned,Op3: RESMAN
153.849,Task Assigned,Op3: SYSMON
153.872,Task Assigned,Op3: SYSMON
155.000,Task Assigned,Op3: SYSMON
155.999,Task Missed,SYSMON
156.073,Task Missed,SYSMON
156.233,Task Missed,RESMAN
156.546,Task Missed,COMM
156.727,Task Missed,SYSMON
156.829,Task Assigned,Op4: RESMAN
156.988,Task Missed,TRACK
157.232,Task Assigned,Op4: COMM
157.994,Task Assigned,Op4: SYSMON
158.071,Task Missed,TRACK
158.580,Task Missed,RESMAN
159.199,Task Missed,COMM
173.473,Task Assigned,Op2: SYSMON
173.920,Task Assigned,Op2: TRACK
174.647,Task Assigned,Op2: RESMAN
175.790,Task Missed,RESMAN
176.418,Task Missed,RESMAN
177.377,Task Assigned,Op1: COMM
177.676,Task Assigned,Op1: TRACK
180.010,Task Created,15
182.137,Task Missed,RESMAN
182.212,Task Missed,RESMAN
182.231,Task Missed,RESMAN
182.581,Task Missed,SYSMON
183.306,Task Assigned,Op0: SYSMON
183.896,Task Missed,RESMAN
183.896,Task Assigned,Op0: COMM
185.329,Task Assigned,Op0: TRACK
185.344,Task Assigned,Op0: TRACK
186.659,Task Missed,RESMAN
197.724,Task Assigned,Op5: RESMAN
198.243,Task Assigned,Op5: RESMAN
199.814,Task Missed,SYSMON
201.155,Task Assigned,Op5: TRACK
203.811,Task Assigned,Op4: SYSMON
204.125,Task Assigned,Op4: SYSMON
204.922,Task Assigned,Op4: RESMAN
210.017,Task Created,15
213.119,Task Missed,RESMAN
214.913,Task Missed,RESMAN
216.437,Task Missed,RESMAN
222.707,Task Assigned,Op1: RESMAN
223.319,Task Assigned,Op1: TRACK
224.277,Task Assigned,Op1: COMM
224.281,Task Missed,RESMAN
225.111,Task Missed,SYSMON
225.467,Task Missed,SYSMON
225.702,Task Missed,RESMAN
226.894,Task Assigned,Op2: SYSMON
227.281,Task Assigned,Op2: RESMAN
227.956,Task Missed,RESMAN
228.004,Task Assigned,Op2: RESMAN
228.206,Task Missed,RESMAN
229.401,Task Missed,SYSMON
229.825,Task Assigned,Op3: TRACK
230.201,Task Assigned,Op3: RESMAN
230.230,Task Missed,TRACK
230.852,Task Assigned,Op3: TRACK
231.151,Task Assigned,Op3: RESMAN
231.175,Task Assigned,Op3: RESMAN
240.003,Task Created,10
248.425,Task Missed,COMM
252.105,Task Assigned,Op5: SYSMON
252.613,Task Assigned,Op5: RESMAN
254.000,Task Assigned,Op5: COMM
261.039,Task Assigned,Op0: COMM
261.477,Task Assigned,Op0: SYSMON
264.789,Task Assigned,Op4: COMM
265.077,Task Assigned,Op4: RESMAN
265.867,Task Assigned,Op4: TRACK
267.364,Task Missed,RESMAN
268.049,Task Missed,TRACK
268.125,Task Missed,SYSMON
268.290,Task Assigned,Op1: COMM
268.630,Task Assigned,Op1: RESMAN
270.023,Task Created,20
270.144,Task Assigned,Op1: TRACK
271.394,Task Missed,RESMAN
271.987,Task Missed,TRACK
272.579,Task Missed,TRACK
272.969,Task Missed,RESMAN
274.192,Task Missed,RESMAN
274.374,Task Missed,TRACK
274.591,Task Missed,RESMAN
285.525,Task Assigned,Op2: SYSMON
286.349,Task Missed,RESMAN
287.169,Task Assigned,Op2: RESMAN
287.191,Task Assigned,Op2: RESMAN
288.393,Task Missed,TRACK
288.393,Task Assigned,Op2: COMM
289.871,Task Missed,TRACK
290.060,Task Missed,RESMAN
290.093,Task Missed,TRACK
290.105,Task Missed,TRACK
290.149,Task Missed,SYSMON
290.812,Task Missed,TRACK
295.927,Task Assigned,Op0: TRACK
295.953,Task Assigned,Op0: TRACK
296.460,Task Assigned,Op0: COMM
297.945,Task Missed,RESMAN
298.037,Task Missed,TRACK
298.122,Task Missed,RESMAN
300.007,Task Created,6
301.212,Task Missed,COMM
308.440,Task Assigned,Op5: TRACK
308.900,Task Assigned,Op5: SYSMON
320.093,Task Assigned,Op4: COMM
320.518,Task Assigned,Op4: TRACK
323.776,Task Assigned,Op3: RESMAN
324.111,Task Assigned,Op3: RESMAN
326.247,Task Missed,TRACK
326.582,Task Assigned,Op1: SYSMON
326.804,Task Assigned,Op1: TRACK
330.012,Task Created,6
331.159,Task Missed,TRACK
333.230,Task Missed,COMM
335.047,Task Missed,SYSMON
339.313,Task Assigned,Op3: SYSMON
340.580,Task Missed,COMM
341.815,Task Missed,COMM
343.016,Task Missed,COMM
345.413,Task Assigned,Op3: COMM
346.886,Task Missed,COMM
348.324,Task Assigned,Op0: COMM
352.975,Task Assigned,Op4: RESMAN
353.619,Task Assigned,Op4: RESMAN
356.492,Task Missed,RESMAN
359.847,Task Assigned,Op5: SYSMON
360.003,Task Created,6
360.377,Task Assigned,Op5: COMM
362.787,Task Missed,TRACK
364.812,Task Missed,TRACK
368.029,Task Assigned,Op0: RESMAN
368.544,Task Assigned,Op0: RESMAN
373.127,Task Assigned,Op1: SYSMON
374.417,Task Assigned,Op1: TRACK
378.238,Task Assigned,Op2: COMM
379.997,Task Assigned,Op2: COMM
385.830,Task Assigned,Op5: TRACK
390.001,Task Created,6
393.787,Task Assigned,Op3: COMM
395.725,Task Missed,SYSMON
395.751,Task Assigned,Op3: SYSMON
396.071,Task Missed,SYSMON
396.518,Task Missed,SYSMON
402.917,Task Assigned,Op2: COMM
404.917,Task Assigned,Op2: COMM
408.730,Task Assigned,Op1: TRACK
410.004,Task Assigned,Op1: TRACK
419.860,Task Assigned,Op0: COMM
420.017,Task Created,6
422.757,Task Assigned,Op0: TRACK
427.074,Task Assigned,Op3: SYSMON
427.658,Task Assigned,Op3: SYSMON
432.953,Task Assigned,Op4: SYSMON
432.987,Task Missed,RESMAN
433.369,Task Missed,RESMAN
433.411,Task Assigned,Op4: TRACK
434.531,Task Assigned,Op4: RESMAN
436.039,Task Missed,SYSMON
436.653,Task Assigned,Op5: TRACK
438.257,Task Assigned,Op5: SYSMON
438.776,Task Assigned,Op5: RESMAN
442.462,Task Assigned,Op1: TRACK
444.004,Task Assigned,Op0: RESMAN
