Time (s),Event type,Data
0.014,Task Created,10
15.006,Task Created,5
16.686,Task Assigned,Op3: TRACK
17.633,Task Assigned,Op3: RESMAN
22.187,Task Assigned,Op0: COMM
23.420,Task Assigned,Op0: SYSMON
30.013,Task Created,5
31.891,Task Assigned,Op3: RESMAN
34.645,Task Assigned,Op4: RESMAN
53.469,Task Assigned,Op4: TRACK
60.022,Task Created,20
60.358,Task Assigned,Op3: SYSMON
61.443,Task Assigned,Op3: RESMAN
61.693,Task Missed,TRACK
63.798,Task Missed,COMM
64.578,Task Assigned,Op2: RESMAN
65.600,Task Assigned,Op2: COMM
65.639,Task Missed,TRACK
70.138,Task Assigned,Op0: SYSMON
71.511,Task Assigned,Op0: TRACK
72.854,Task Assigned,Op1: RESMAN
74.320,Task Assigned,Op1: TRACK
81.047,Task Assigned,Op4: COMM
90.008,Task Created,10
92.160,Task Missed,COMM
93.291,Task Missed,COMM
94.355,Task Assigned,Op5: TRACK
94.539,Task Missed,COMM
95.860,Task Missed,COMM
97.221,Task Missed,COMM
98.640,Task Missed,COMM
100.044,Task Missed,COMM
101.389,Task Missed,COMM
102.680,Task Missed,COMM
103.370,Task Assigned,Op3: COMM
104.005,Task Missed,COMM
104.830,Task Missed,RESMAN
105.323,Task Missed,COMM
105.738,Task Assigned,Op3: COMM
106.140,Task Missed,RESMAN
106.801,Task Missed,COMM
107.375,Task Missed,RESMAN
107.906,Task Missed,COMM
108.451,Task Missed,RESMAN
108.938,Task Assigned,Op2: SYSMON
108.990,Task Missed,COMM
109.950,Task Missed,RESMAN
111.378,Task Assigned,Op0: TRACK
112.805,Task Assigned,Op0: RESMAN
115.430,Task Assigned,Op1: TRACK
119.270,Task Assigned,Op5: COMM
120.034,Task Created,10
121.695,Task Assigned,Op4: TRACK
123.086,Task Missed,COMM
124.649,Task Assigned,Op4: SYSMON
124.692,Task Missed,COMM
149.905,Task Assigned,Op3: COMM
150.059,Task Created,10
157.567,Task Assigned,Op0: RESMAN
157.618,Task Assigned,Op0: RESMAN
172.506,Task Assigned,Op5: COMM
174.824,Task Assigned,Op5: RESMAN
178.879,Task Assigned,Op4: TRACK
179.914,Task Assigned,Op4: TRACK
180.030,Task Created,15
181.051,Task Assigned,Op3: SYSMON
181.429,Task Missed,TRACK
181.837,Task Missed,TRACK
182.606,Task Missed,TRACK
182.656,Task Assigned,Op3: SYSMON
184.637,Task Assigned,Op2: SYSMON
185.119,Task Missed,TRACK
186.036,Task Missed,TRACK
186.370,Task Missed,SYSMON
186.771,Task Assigned,Op2: SYSMON
187.546,Task Missed,TRACK
187.600,Task Missed,SYSMON
194.735,Task Assigned,Op1: SYSMON
196.003,Task Assigned,Op1: TRACK
197.644,Task Assigned,Op0: TRACK
210.034,Task Created,15
211.994,Task Missed,SYSMON
212.785,Task Missed,TRACK
212.988,Task Missed,SYSMON
213.104,Task Missed,RESMAN
214.839,Task Missed,RESMAN
214.841,Task Missed,TRACK
216.929,Task Assigned,Op5: RESMAN
218.176,Task Assigned,Op5: RESMAN
221.309,Task Assigned,Op4: RESMAN
227.412,Task Assigned,Op2: SYSMON
228.462,Task Assigned,Op2: RESMAN
231.134,Task Assigned,Op1: COMM
232.149,Task Assigned,Op1: RESMAN
235.201,Task Assigned,Op0: SYSMON
239.818,Task Assigned,Op4: COMM
240.005,Task Created,10
241.127,Task Missed,COMM
241.475,Task Missed,SYSMON
241.834,Task Missed,RESMAN
241.881,Task Missed,TRACK
242.041,Task Missed,RESMAN
242.113,Task Missed,RESMAN
242.161,Task Missed,RESMAN
242.295,Task Missed,COMM
242.505,Task Missed,SYSMON
242.663,Task Missed,TRACK
242.996,Task Missed,RESMAN
243.112,Task Missed,RESMAN
243.278,Task Missed,RESMAN
243.614,Task Missed,COMM
243.773,Task Missed,TRACK
244.039,Task Missed,RESMAN
244.105,Task Missed,SYSMON
244.871,Task Missed,COMM
245.114,Task Missed,TRACK
245.228,Task Missed,RESMAN
246.087,Task Missed,RESMAN
246.245,Task Missed,TRACK
246.557,Task Missed,SYSMON
247.698,Task Missed,RESMAN
248.955,Task Assigned,Op3: SYSMON
249.654,Task Missed,RESMAN
249.876,Task Assigned,Op3: COMM
250.868,Task Missed,RESMAN
250.873,Task Missed,RESMAN
251.569,Task Missed,RESMAN
255.733,Task Assigned,Op0: TRACK
257.484,Task Assigned,Op0: RESMAN
263.493,Task Assigned,Op5: SYSMON
263.497,Task Assigned,Op5: SYSMON
264.593,Task Assigned,Op5: RESMAN
268.755,Task Assigned,Op4: RESMAN
270.003,Task Created,15
271.994,Task Missed,SYSMON
272.054,Task Missed,COMM
272.207,Task Missed,TRACK
272.229,Task Missed,RESMAN
