Time (s),Event type,Data
0.006,Task Created,10
8.764,Task Assigned,Op5: COMM
12.216,Task Assigned,Op0: SYSMON
13.340,Task Assigned,Op3: SYSMON
15.007,Task Created,5
19.196,Task Assigned,Op0: COMM
24.054,Task Assigned,Op2: TRACK
30.029,Task Created,5
30.365,Task Assigned,Op3: SYSMON
33.158,Task Assigned,Op0: SYSMON
44.519,Task Assigned,Op3: RESMAN
46.530,Task Assigned,Op0: COMM
48.971,Task Assigned,Op2: COMM
51.188,Task Assigned,Op1: SYSMON
56.945,Task Assigned,Op5: TRACK
58.094,Task Assigned,Op4: SYSMON
60.011,Task Created,20
75.062,Task Assigned,Op4: SYSMON
76.955,Task Assigned,Op2: SYSMON
81.739,Task Assigned,Op5: RESMAN
84.513,Task Assigned,Op0: RESMAN
87.385,Task Assigned,Op3: SYSMON
90.010,Task Created,10
92.076,Task Missed,RESMAN
92.952,Task Assigned,Op4: SYSMON
97.903,Task Assigned,Op0: TRACK
101.330,Task Assigned,Op2: RESMAN
102.451,Task Assigned,Op3: RESMAN
104.186,Task Assigned,Op1: COMM
108.545,Task Assigned,Op5: TRACK
109.626,Task Assigned,Op5: RESMAN
117.887,Task Assigned,Op4: RESMAN
119.319,Task Assigned,Op1: TRACK
120.007,Task Created,10
122.787,Task Assigned,Op2: COMM
125.001,Task Assigned,Op3: SYSMON
128.280,Task Assigned,Op0: TRACK
128.931,Task Assigned,Op0: RESMAN
136.875,Task Assigned,Op3: COMM
138.692,Task Assigned,Op2: RESMAN
140.919,Task Assigned,Op1: RESMAN
148.427,Task Assigned,Op4: SYSMON
150.004,Task Created,10
150.107,Task Assigned,Op5: SYSMON
152.554,Task Assigned,Op3: TRACK
155.300,Task Assigned,Op2: RESMAN
162.227,Task Assigned,Op4: TRACK
163.996,Task Assigned,Op1: SYSMON
168.282,Task Assigned,Op5: TRACK
170.958,Task Assigned,Op2: RESMAN
173.707,Task Assigned,Op0: SYSMON
178.483,Task Assigned,Op4: RESMAN
179.251,Task Assigned,Op3: COMM
180.006,Task Created,15
181.630,Task Assigned,Op1: RESMAN
182.850,Task Missed,RESMAN
184.015,Task Assigned,Op2: COMM
188.165,Task Assigned,Op5: RESMAN
189.781,Task Assigned,Op5: COMM
192.247,Task Assigned,Op3: TRACK
193.566,Task Assigned,Op3: SYSMON
197.142,Task Assigned,Op0: RESMAN
198.335,Task Missed,TRACK
202.157,Task Assigned,Op1: SYSMON
203.451,Task Assigned,Op4: COMM
210.004,Task Created,15
212.796,Task Missed,SYSMON
212.881,Task Missed,TRACK
213.400,Task Missed,COMM
214.807,Task Assigned,Op2: RESMAN
216.872,Task Assigned,Op1: COMM
221.810,Task Assigned,Op5: COMM
222.653,Task Assigned,Op4: RESMAN
223.430,Task Missed,COMM
224.538,Task Assigned,Op3: TRACK
229.181,Task Assigned,Op0: COMM
231.050,Task Missed,RESMAN
233.876,Task Assigned,Op1: COMM
240.008,Task Created,10
240.212,Task Missed,RESMAN
242.010,Task Assigned,Op2: TRACK
242.693,Task Missed,RESMAN
243.935,Task Missed,RESMAN
244.429,Task Missed,RESMAN
244.837,Task Assigned,Op5: TRACK
246.884,Task Assigned,Op4: TRACK
248.587,Task Assigned,Op0: SYSMON
