Time (s),Event type,Data
0.014,Task Created,10
9.124,Task Assigned,Op3: COMM
10.800,Task Assigned,Op5: TRACK
15.067,Task Created,5
15.590,Task Assigned,Op2: SYSMON
16.567,Task Missed,SYSMON
20.537,Task Assigned,Op0: SYSMON
21.710,Task Missed,SYSMON
22.183,Task Missed,SYSMON
24.758,Task Assigned,Op0: SYSMON
30.041,Task Created,5
32.011,Task Assigned,Op3: COMM
33.420,Task Assigned,Op5: SYSMON
36.652,Task Assigned,Op3: COMM
38.316,Task Assigned,Op2: RESMAN
40.928,Task Assigned,Op0: COMM
45.201,Task Assigned,Op1: RESMAN
52.328,Task Assigned,Op5: COMM
57.634,Task Assigned,Op3: COMM
58.779,Task Missed,TRACK
59.303,Task Missed,TRACK
60.011,Task Created,20
62.442,Task Assigned,Op0: COMM
63.359,Task Missed,SYSMON
63.419,Task Missed,RESMAN
63.548,Task Missed,SYSMON
64.379,Task Missed,COMM
64.866,Task Missed,SYSMON
66.985,Task Assigned,Op3: SYSMON
68.242,Task Missed,TRACK
70.253,Task Assigned,Op0: SYSMON
74.867,Task Missed,COMM
74.990,Task Missed,SYSMON
75.182,Task Assigned,Op5: RESMAN
76.537,Task Missed,TRACK
80.139,Task Assigned,Op3: SYSMON
81.498,Task Missed,TRACK
84.085,Task Assigned,Op2: COMM
89.396,Task Assigned,Op0: SYSMON
90.013,Task Created,10
91.902,Task Assigned,Op5: COMM
95.559,Task Assigned,Op5: TRACK
100.702,Task Assigned,Op3: RESMAN
102.024,Task Missed,TRACK
102.491,Task Missed,TRACK
103.354,Task Assigned,Op1: RESMAN
104.667,Task Missed,COMM
104.696,Task Missed,SYSMON
109.655,Task Assigned,Op5: TRACK
114.420,Task Assigned,Op4: SYSMON
119.846,Task Assigned,Op1: RESMAN
119.852,Task Assigned,Op1: RESMAN
120.023,Task Created,10
122.689,Task Missed,RESMAN
124.164,Task Assigned,Op2: SYSMON
127.768,Task Missed,SYSMON
129.094,Task Missed,SYSMON
129.788,Task Assigned,Op4: RESMAN
130.591,Task Missed,SYSMON
132.980,Task Missed,RESMAN
133.499,Task Missed,RESMAN
136.193,Task Assigned,Op2: TRACK
137.685,Task Missed,TRACK
138.094,Task Assigned,Op1: COMM
140.954,Task Assigned,Op0: COMM
143.057,Task Missed,SYSMON
143.278,Task Missed,SYSMON
144.272,Task Assigned,Op3: SYSMON
147.654,Task Assigned,Op5: TRACK
148.640,Task Assigned,Op4: TRACK
150.035,Task Created,10
157.821,Task Assigned,Op3: RESMAN
160.786,Task Missed,RESMAN
162.693,Task Assigned,Op5: RESMAN
163.347,Task Assigned,Op4: COMM
167.700,Task Assigned,Op5: RESMAN
171.955,Task Assigned,Op2: RESMAN
173.148,Task Missed,SYSMON
174.963,Task Missed,SYSMON
175.613,Task Assigned,Op3: COMM
176.797,Task Missed,COMM
176.861,Task Missed,TRACK
176.966,Task Assigned,Op2: TRACK
177.468,Task Missed,RESMAN
177.683,Task Missed,RESMAN
178.065,Task Assigned,Op1: RESMAN
179.172,Task Missed,RESMAN
180.003,Task Created,15
181.294,Task Assigned,Op0: RESMAN
181.413,Task Missed,TRACK
182.417,Task Missed,TRACK
182.464,Task Missed,RESMAN
182.464,Task Missed,COMM
182.602,Task Missed,SYSMON
183.634,Task Missed,SYSMON
186.051,Task Missed,SYSMON
186.051,Task Missed,COMM
187.219,Task Missed,SYSMON
188.718,Task Assigned,Op4: SYSMON
190.738,Task Assigned,Op5: SYSMON
193.417,Task Missed,SYSMON
193.471,Task Missed,RESMAN
193.478,Task Missed,TRACK
195.148,Task Assigned,Op3: COMM
198.677,Task Assigned,Op0: COMM
207.130,Task Assigned,Op1: RESMAN
208.108,Task Missed,TRACK
209.425,Task Assigned,Op5: SYSMON
210.007,Task Created,15
212.961,Task Assigned,Op4: COMM
213.020,Task Missed,SYSMON
220.592,Task Assigned,Op2: SYSMON
221.516,Task Missed,RESMAN
223.965,Task Assigned,Op4: SYSMON
226.257,Task Assigned,Op5: TRACK
227.632,Task Missed,TRACK
227.753,Task Missed,TRACK
227.860,Task Missed,COMM
230.448,Task Assigned,Op0: TRACK
231.518,Task Missed,RESMAN
238.455,Task Assigned,Op4: RESMAN
239.686,Task Missed,COMM
239.933,Task Missed,TRACK
240.001,Task Created,10
241.785,Task Missed,TRACK
242.044,Task Assigned,Op5: COMM
243.384,Task Missed,COMM
243.389,Task Missed,TRACK
243.448,Task Missed,TRACK
244.381,Task Assigned,Op2: RESMAN
245.054,Task Missed,TRACK
245.409,Task Missed,RESMAN
245.481,Task Missed,SYSMON
245.571,Task Missed,COMM
245.647,Task Missed,TRACK
246.606,Task Assigned,Op1: TRACK
247.710,Task Missed,COMM
248.619,Task Missed,RESMAN
248.921,Task Missed,COMM
249.643,Task Assigned,Op0: TRACK
254.410,Task Missed,TRACK
256.888,Task Assigned,Op3: COMM
257.517,Task Missed,TRACK
