Time (s),Event type,Data
0.012,Task Created,10
12.304,Task Assigned,Op1: RESMAN
15.002,Task Created,5
19.656,Task Assigned,Op4: COMM
29.398,Task Missed,SYSMON
30.023,Task Created,5
31.051,Task Assigned,Op1: SYSMON
31.165,Task Missed,RESMAN
32.395,Task Missed,RESMAN
38.598,Task Assigned,Op3: RESMAN
40.580,Task Assigned,Op4: COMM
41.222,Task Missed,COMM
42.727,Task Assigned,Op5: COMM
54.428,Task Assigned,Op4: COMM
56.424,Task Assigned,Op3: RESMAN
60.015,Task Created,20
60.201,Task Assigned,Op1: RESMAN
61.198,Task Missed,TRACK
62.269,Task Missed,RESMAN
63.461,Task Missed,RESMAN
63.611,Task Missed,SYSMON
63.683,Task Missed,TRACK
66.232,Task Missed,TRACK
66.272,Task Assigned,Op5: TRACK
72.649,Task Assigned,Op3: SYSMON
80.474,Task Assigned,Op2: COMM
88.406,Task Assigned,Op4: TRACK
90.014,Task Created,10
91.682,Task Assigned,Op5: RESMAN
92.101,Task Missed,RESMAN
92.383,Task Missed,TRACK
96.494,Task Assigned,Op1: TRACK
100.010,Task Missed,TRACK
100.220,Task Assigned,Op0: TRACK
107.223,Task Assigned,Op2: RESMAN
110.814,Task Assigned,Op4: TRACK
115.004,Task Assigned,Op5: TRACK
118.432,Task Assigned,Op1: TRACK
120.013,Task Created,10
121.979,Task Missed,SYSMON
122.337,Task Missed,TRACK
122.456,Task Assigned,Op0: TRACK
124.218,Task Missed,SYSMON
124.271,Task Missed,TRACK
125.013,Task Missed,SYSMON
126.212,Task Missed,RESMAN
126.967,Task Assigned,Op3: SYSMON
128.123,Task Missed,COMM
129.171,Task Assigned,Op3: TRACK
130.654,Task Assigned,Op4: RESMAN
134.136,Task Assigned,Op2: TRACK
141.969,Task Assigned,Op5: TRACK
142.990,Task Missed,SYSMON
144.503,Task Missed,TRACK
145.880,Task Assigned,Op1: COMM
149.246,Task Assigned,Op0: RESMAN
150.056,Task Created,10
151.038,Task Missed,COMM
151.310,Task Assigned,Op1: RESMAN
151.543,Task Missed,SYSMON
151.926,Task Missed,COMM
152.089,Task Missed,TRACK
152.347,Task Missed,RESMAN
153.210,Task Missed,SYSMON
156.308,Task Assigned,Op3: COMM
157.870,Task Missed,RESMAN
157.957,Task Missed,COMM
158.721,Task Assigned,Op2: TRACK
159.416,Task Missed,COMM
159.709,Task Missed,RESMAN
164.568,Task Assigned,Op4: RESMAN
168.596,Task Assigned,Op4: TRACK
171.179,Task Assigned,Op5: SYSMON
173.911,Task Missed,COMM
175.436,Task Assigned,Op0: RESMAN
180.023,Task Created,15
182.651,Task Missed,COMM
182.915,Task Missed,TRACK
183.086,Task Missed,TRACK
183.442,Task Missed,COMM
183.800,Task Missed,TRACK
184.841,Task Assigned,Op3: COMM
186.544,Task Missed,TRACK
187.685,Task Assigned,Op0: SYSMON
189.788,Task Missed,SYSMON
194.848,Task Assigned,Op5: RESMAN
197.498,Task Assigned,Op2: TRACK
199.614,Task Assigned,Op1: TRACK
206.297,Task Assigned,Op4: TRACK
208.691,Task Missed,TRACK
208.822,Task Missed,COMM
210.058,Task Created,15
210.633,Task Assigned,Op1: TRACK
212.236,Task Missed,RESMAN
212.833,Task Missed,TRACK
212.959,Task Missed,TRACK
213.460,Task Missed,RESMAN
214.510,Task Missed,TRACK
214.919,Task Missed,RESMAN
215.676,Task Assigned,Op3: TRACK
216.217,Task Missed,TRACK
216.372,Task Missed,TRACK
216.907,Task Missed,COMM
217.432,Task Missed,TRACK
217.954,Task Missed,COMM
218.492,Task Missed,TRACK
219.837,Task Missed,COMM
219.877,Task Missed,TRACK
220.826,Task Missed,TRACK
221.000,Task Missed,COMM
221.745,Task Missed,TRACK
221.897,Task Missed,RESMAN
222.333,Task Missed,COMM
222.966,Task Missed,COMM
222.969,Task Missed,RESMAN
223.209,Task Assigned,Op2: TRACK
223.209,Task Missed,COMM
223.512,Task Missed,RESMAN
223.517,Task Missed,COMM
223.993,Task Missed,RESMAN
224.324,Task Missed,COMM
224.328,Task Missed,RESMAN
225.235,Task Missed,RESMAN
231.007,Task Assigned,Op5: SYSMON
235.376,Task Missed,COMM
237.464,Task Missed,RESMAN
237.666,Task Assigned,Op0: TRACK
239.173,Task Missed,COMM
239.840,Task Missed,RESMAN
240.024,Task Created,10
240.330,Task Missed,COMM
241.171,Task Missed,TRACK
241.624,Task Missed,TRACK
241.724,Task Assigned,Op3: RESMAN
241.803,Task Missed,COMM
242.339,Task Missed,COMM
243.350,Task Missed,COMM
243.771,Task Missed,COMM
243.991,Task Assigned,Op4: COMM
244.986,Task Missed,COMM
245.964,Task Missed,TRACK
247.719,Task Assigned,Op2: RESMAN
252.591,Task Missed,TRACK
258.860,Task Assigned,Op1: SYSMON
259.697,Task Missed,TRACK
260.222,Task Missed,RESMAN
261.183,Task Missed,RESMAN
263.167,Task Missed,COMM
264.800,Task Assigned,Op0: TRACK
267.027,Task Assigned,Op3: SYSMON
267.515,Task Missed,COMM
267.528,Task Missed,COMM
268.693,Task Assigned,Op4: TRACK
268.740,Task Missed,COMM
270.017,Task Assigned,Op5: COMM
270.021,Task Created,15
271.256,Task Missed,COMM
271.420,Task Missed,TRACK
271.709,Task Missed,COMM
271.933,Task Missed,SYSMON
272.321,Task Missed,TRACK
272.388,Task Missed,COMM
272.445,Task Missed,SYSMON
272.491,Task Missed,SYSMON
272.611,Task Missed,COMM
272.618,Task Missed,COMM
272.787,Task Missed,SYSMON
272.913,Task Missed,RESMAN
272.918,Task Missed,TRACK
273.013,Task Missed,COMM
273.091,Task Missed,COMM
273.099,Task Assigned,Op2: COMM
273.145,Task Missed,COMM
273.269,Task Missed,TRACK
273.318,Task Missed,SYSMON
273.493,Task Missed,TRACK
273.732,Task Missed,TRACK
273.739,Task Assigned,Op1: COMM
274.028,Task Missed,COMM
274.083,Task Missed,SYSMON
274.384,Task Missed,TRACK
274.425,Task Missed,SYSMON
274.550,Task Missed,RESMAN
274.834,Task Missed,COMM
274.888,Task Missed,RESMAN
275.008,Task Missed,COMM
275.189,Task Missed,SYSMON
275.284,Task Missed,SYSMON
275.530,Task Missed,TRACK
275.912,Task Missed,RESMAN
276.263,Task Missed,COMM
276.392,Task Missed,SYSMON
276.768,Task Missed,SYSMON
276.810,Task Missed,RESMAN
277.053,Task Missed,COMM
277.269,Task Missed,TRACK
277.328,Task Missed,SYSMON
277.976,Task Missed,RESMAN
278.223,Task Missed,SYSMON
278.229,Task Missed,TRACK
278.396,Task Missed,TRACK
278.731,Task Missed,COMM
278.826,Task Missed,COMM
279.157,Task Missed,COMM
279.211,Task Missed,TRACK
279.334,Task Missed,TRACK
