Time (s),Event type,Data
0.015,Task Created,10
6.441,Task Assigned,Op4: COMM
8.153,Task Assigned,Op3: COMM
10.707,Task Assigned,Op2: RESMAN
13.150,Task Assigned,Op0: SYSMON
13.872,Task Assigned,Op1: SYSMON
15.006,Task Created,5
16.626,Task Assigned,Op0: RESMAN
20.395,Task Assigned,Op2: RESMAN
22.615,Task Assigned,Op3: RESMAN
23.802,Task Assigned,Op3: SYSMON
26.773,Task Assigned,Op4: RESMAN
29.610,Task Assigned,Op5: SYSMON
30.016,Task Created,5
33.388,Task Assigned,Op3: TRACK
35.849,Task Assigned,Op2: COMM
38.485,Task Assigned,Op1: COMM
41.677,Task Assigned,Op0: TRACK
44.118,Task Assigned,Op0: COMM
47.095,Task Assigned,Op3: RESMAN
49.173,Task Assigned,Op4: TRACK
51.686,Task Assigned,Op5: SYSMON
55.182,Task Assigned,Op4: COMM
60.045,Task Created,20
63.104,Task Missed,RESMAN
63.212,Task Missed,COMM
66.346,Task Assigned,Op2: COMM
68.413,Task Missed,TRACK
69.551,Task Assigned,Op0: SYSMON
73.481,Task Assigned,Op0: RESMAN
80.285,Task Assigned,Op3: COMM
84.169,Task Assigned,Op5: SYSMON
87.346,Task Assigned,Op4: TRACK
90.017,Task Created,10
91.077,Task Assigned,Op4: TRACK
93.627,Task Assigned,Op3: COMM
95.073,Task Missed,COMM
97.339,Task Missed,COMM
98.939,Task Missed,TRACK
99.077,Task Assigned,Op2: TRACK
103.471,Task Assigned,Op0: COMM
104.731,Task Assigned,Op0: SYSMON
104.754,Task Assigned,Op0: SYSMON
109.727,Task Assigned,Op2: RESMAN
116.141,Task Assigned,Op5: RESMAN
118.195,Task Assigned,Op4: COMM
120.017,Task Created,10
121.084,Task Assigned,Op3: SYSMON
122.037,Task Missed,RESMAN
124.892,Task Assigned,Op2: TRACK
127.406,Task Assigned,Op1: SYSMON
129.705,Task Missed,SYSMON
133.456,Task Assigned,Op0: SYSMON
135.025,Task Assigned,Op0: TRACK
141.746,Task Assigned,Op2: RESMAN
147.772,Task Assigned,Op5: SYSMON
150.007,Task Created,10
151.640,Task Assigned,Op3: RESMAN
151.887,Task Missed,TRACK
155.117,Task Assigned,Op4: TRACK
160.095,Task Assigned,Op3: TRACK
162.045,Task Assigned,Op1: RESMAN
164.569,Task Assigned,Op0: TRACK
167.535,Task Assigned,Op1: TRACK
169.076,Task Assigned,Op1: RESMAN
173.841,Task Assigned,Op3: TRACK
175.335,Task Missed,COMM
179.296,Task Assigned,Op5: SYSMON
180.015,Task Created,15
183.357,Task Missed,TRACK
185.050,Task Assigned,Op4: COMM
185.506,Task Missed,TRACK
187.600,Task Missed,SYSMON
188.392,Task Assigned,Op3: SYSMON
191.723,Task Missed,RESMAN
193.383,Task Assigned,Op1: RESMAN
197.557,Task Assigned,Op1: COMM
200.245,Task Assigned,Op2: SYSMON
204.637,Task Assigned,Op1: COMM
205.950,Task Assigned,Op2: COMM
208.544,Task Assigned,Op5: TRACK
210.009,Task Created,15
210.609,Task Assigned,Op3: SYSMON
211.879,Task Missed,SYSMON
212.314,Task Missed,TRACK
212.419,Task Missed,SYSMON
212.762,Task Missed,SYSMON
213.120,Task Missed,SYSMON
216.140,Task Assigned,Op1: RESMAN
217.299,Task Assigned,Op1: RESMAN
218.449,Task Missed,SYSMON
219.400,Task Missed,SYSMON
219.925,Task Missed,SYSMON
220.835,Task Assigned,Op0: SYSMON
222.126,Task Missed,SYSMON
222.665,Task Missed,RESMAN
223.151,Task Missed,SYSMON
224.695,Task Missed,TRACK
228.664,Task Assigned,Op2: SYSMON
233.811,Task Assigned,Op3: SYSMON
235.719,Task Assigned,Op5: SYSMON
237.753,Task Missed,TRACK
238.699,Task Assigned,Op5: SYSMON
240.017,Task Created,10
240.759,Task Assigned,Op3: COMM
242.669,Task Missed,TRACK
246.410,Task Assigned,Op2: SYSMON
247.745,Task Missed,TRACK
247.753,Task Missed,COMM
247.803,Task Missed,SYSMON
247.895,Task Assigned,Op1: RESMAN
248.222,Task Missed,RESMAN
248.892,Task Missed,TRACK
250.946,Task Assigned,Op3: COMM
253.033,Task Assigned,Op5: RESMAN
