Time (s),Event type,Data
0.007,Task Created,10
4.118,Task Assigned,Op5: RESMAN
8.380,Task Assigned,Op1: COMM
10.399,Task Assigned,Op2: RESMAN
11.485,Task Assigned,Op2: RESMAN
13.154,Task Assigned,Op3: SYSMON
14.107,Task Assigned,Op3: RESMAN
15.038,Task Created,5
15.532,Task Assigned,Op4: SYSMON
17.301,Task Assigned,Op4: COMM
17.301,Task Assigned,Op4: TRACK
19.261,Task Assigned,Op0: COMM
19.512,Task Missed,RESMAN
20.963,Task Assigned,Op0: TRACK
20.966,Task Assigned,Op0: COMM
23.413,Task Assigned,Op2: RESMAN
26.660,Task Assigned,Op3: COMM
28.704,Task Assigned,Op1: SYSMON
30.013,Task Created,5
34.689,Task Assigned,Op2: RESMAN
35.318,Task Assigned,Op2: SYSMON
35.512,Task Assigned,Op2: RESMAN
39.486,Task Assigned,Op4: TRACK
40.836,Task Assigned,Op4: SYSMON
60.022,Task Created,20
63.513,Task Missed,TRACK
64.894,Task Assigned,Op2: RESMAN
67.238,Task Missed,TRACK
82.068,Task Assigned,Op5: COMM
86.398,Task Assigned,Op4: COMM
90.010,Task Created,10
92.006,Task Missed,SYSMON
92.423,Task Missed,RESMAN
95.311,Task Assigned,Op1: TRACK
99.132,Task Assigned,Op0: TRACK
105.466,Task Assigned,Op5: TRACK
109.793,Task Assigned,Op4: RESMAN
111.661,Task Assigned,Op3: RESMAN
117.138,Task Assigned,Op1: SYSMON
120.019,Task Created,10
121.765,Task Missed,TRACK
126.619,Task Assigned,Op0: RESMAN
129.923,Task Assigned,Op5: SYSMON
132.794,Task Assigned,Op4: COMM
136.747,Task Assigned,Op3: SYSMON
139.188,Task Assigned,Op1: TRACK
146.831,Task Assigned,Op5: SYSMON
148.481,Task Missed,TRACK
149.638,Task Assigned,Op4: TRACK
150.002,Task Created,10
152.393,Task Assigned,Op3: TRACK
153.552,Task Assigned,Op2: SYSMON
155.277,Task Assigned,Op2: COMM
156.930,Task Assigned,Op0: COMM
158.522,Task Missed,TRACK
159.619,Task Missed,COMM
160.586,Task Assigned,Op0: COMM
162.172,Task Assigned,Op1: RESMAN
173.258,Task Assigned,Op4: COMM
174.723,Task Assigned,Op5: SYSMON
176.443,Task Assigned,Op3: TRACK
180.022,Task Created,15
183.217,Task Assigned,Op1: RESMAN
191.129,Task Assigned,Op2: SYSMON
192.010,Task Missed,TRACK
194.925,Task Assigned,Op0: TRACK
197.527,Task Assigned,Op4: SYSMON
199.149,Task Assigned,Op5: TRACK
200.419,Task Assigned,Op0: COMM
203.589,Task Assigned,Op1: COMM
210.014,Task Created,15
212.146,Task Missed,SYSMON
212.392,Task Missed,COMM
212.614,Task Missed,SYSMON
212.708,Task Missed,COMM
212.905,Task Assigned,Op3: COMM
213.170,Task Missed,SYSMON
214.876,Task Missed,SYSMON
214.966,Task Assigned,Op3: SYSMON
215.827,Task Missed,COMM
216.142,Task Missed,SYSMON
217.003,Task Assigned,Op4: SYSMON
217.291,Task Missed,SYSMON
218.382,Task Missed,SYSMON
219.431,Task Missed,SYSMON
219.435,Task Assigned,Op5: COMM
220.565,Task Missed,SYSMON
220.821,Task Assigned,Op2: TRACK
221.123,Task Missed,COMM
221.652,Task Assigned,Op2: SYSMON
222.599,Task Missed,TRACK
228.023,Task Assigned,Op3: RESMAN
233.245,Task Missed,TRACK
234.314,Task Assigned,Op1: SYSMON
237.704,Task Assigned,Op0: TRACK
240.012,Task Created,10
241.475,Task Missed,RESMAN
242.072,Task Assigned,Op4: SYSMON
242.332,Task Missed,RESMAN
242.717,Task Missed,RESMAN
242.823,Task Missed,RESMAN
244.142,Task Assigned,Op5: RESMAN
244.554,Task Missed,RESMAN
244.787,Task Missed,RESMAN
245.566,Task Missed,RESMAN
245.697,Task Missed,TRACK
245.784,Task Missed,RESMAN
246.341,Task Missed,TRACK
247.322,Task Missed,RESMAN
247.802,Task Missed,RESMAN
247.993,Task Missed,RESMAN
248.572,Task Missed,COMM
249.147,Task Missed,RESMAN
249.914,Task Missed,COMM
251.431,Task Assigned,Op1: SYSMON
256.234,Task Missed,COMM
257.330,Task Missed,COMM
257.511,Task Assigned,Op0: RESMAN
258.634,Task Missed,COMM
258.687,Task Assigned,Op4: RESMAN
259.882,Task Missed,COMM
261.212,Task Assigned,Op3: TRACK
262.031,Task Assigned,Op2: RESMAN
262.360,Task Missed,COMM
