Time (s),Event type,Data
0.010,Task Created,10
5.017,Task Assigned,Op3: COMM
8.324,Task Assigned,Op4: RESMAN
9.961,Task Assigned,Op3: TRACK
12.730,Task Assigned,Op5: SYSMON
15.008,Task Created,5
15.433,Task Assigned,Op4: SYSMON
19.940,Task Assigned,Op0: SYSMON
21.165,Task Assigned,Op0: RESMAN
24.948,Task Assigned,Op0: COMM
28.166,Task Assigned,Op2: SYSMON
29.716,Task Assigned,Op1: RESMAN
30.036,Task Created,5
31.480,Task Missed,SYSMON
32.947,Task Assigned,Op2: RESMAN
35.213,Task Missed,SYSMON
38.063,Task Assigned,Op4: RESMAN
39.342,Task Assigned,Op3: SYSMON
42.238,Task Assigned,Op4: COMM
44.126,Task Assigned,Op5: RESMAN
47.013,Task Assigned,Op2: RESMAN
48.987,Task Assigned,Op1: RESMAN
49.009,Task Assigned,Op1: RESMAN
50.368,Task Assigned,Op0: RESMAN
54.836,Task Assigned,Op3: RESMAN
55.779,Task Assigned,Op2: SYSMON
60.006,Task Created,20
65.599,Task Assigned,Op4: TRACK
67.448,Task Assigned,Op3: COMM
69.335,Task Assigned,Op3: TRACK
73.182,Task Missed,COMM
74.227,Task Assigned,Op2: TRACK
75.401,Task Assigned,Op2: SYSMON
77.720,Task Assigned,Op2: COMM
77.720,Task Assigned,Op2: RESMAN
83.302,Task Assigned,Op0: SYSMON
83.352,Task Assigned,Op0: TRACK
83.356,Task Assigned,Op0: TRACK
90.008,Task Created,10
91.665,Task Assigned,Op4: COMM
92.544,Task Missed,RESMAN
92.892,Task Assigned,Op3: COMM
96.118,Task Assigned,Op2: COMM
100.722,Task Assigned,Op0: COMM
100.787,Task Assigned,Op0: SYSMON
105.469,Task Assigned,Op1: TRACK
105.526,Task Assigned,Op1: COMM
110.349,Task Assigned,Op4: RESMAN
112.842,Task Assigned,Op3: RESMAN
114.333,Task Assigned,Op4: COMM
116.103,Task Assigned,Op2: RESMAN
117.892,Task Missed,TRACK
120.007,Task Created,10
120.224,Task Missed,TRACK
122.170,Task Assigned,Op4: TRACK
127.536,Task Assigned,Op2: COMM
127.536,Task Assigned,Op2: SYSMON
143.817,Task Assigned,Op2: TRACK
143.821,Task Assigned,Op2: TRACK
148.034,Task Assigned,Op4: RESMAN
149.335,Task Assigned,Op5: COMM
149.358,Task Assigned,Op5: COMM
150.005,Task Created,10
160.715,Task Assigned,Op0: RESMAN
160.783,Task Assigned,Op0: COMM
165.200,Task Assigned,Op1: RESMAN
165.206,Task Assigned,Op2: TRACK
169.144,Task Assigned,Op3: SYSMON
169.169,Task Assigned,Op4: SYSMON
173.350,Task Missed,RESMAN
175.591,Task Assigned,Op5: COMM
180.021,Task Created,15
182.012,Task Assigned,Op0: COMM
182.015,Task Assigned,Op0: RESMAN
