Time (s),Event type,Data
0.008,Task Created,10
15.008,Task Created,5
30.014,Task Created,5
31.574,Task Missed,TRACK
31.638,Task Missed,RESMAN
31.638,Task Missed,COMM
31.720,Task Missed,RESMAN
32.278,Task Missed,RESMAN
32.763,Task Missed,TRACK
32.968,Task Missed,COMM
34.036,Task Missed,COMM
34.275,Task Missed,TRACK
60.010,Task Created,20
61.137,Task Missed,RESMAN
61.967,Task Missed,SYSMON
63.388,Task Missed,RESMAN
63.605,Task Missed,SYSMON
64.174,Task Missed,SYSMON
64.260,Task Missed,RESMAN
64.766,Task Missed,SYSMON
65.125,Task Missed,RESMAN
66.014,Task Missed,SYSMON
66.100,Task Missed,SYSMON
68.163,Task Assigned,Op5: RESMAN
68.183,Task Assigned,Op5: RESMAN
68.263,Task Missed,SYSMON
69.911,Task Assigned,Op4: COMM
70.788,Task Missed,TRACK
74.259,Task Assigned,Op5: TRACK
74.906,Task Assigned,Op4: TRACK
77.579,Task Assigned,Op4: TRACK
79.852,Task Assigned,Op5: RESMAN
80.578,Task Missed,RESMAN
81.679,Task Missed,RESMAN
82.515,Task Assigned,Op5: RESMAN
82.709,Task Missed,RESMAN
83.826,Task Missed,RESMAN
84.545,Task Assigned,Op4: SYSMON
86.624,Task Assigned,Op3: RESMAN
88.499,Task Assigned,Op2: RESMAN
90.008,Task Created,10
90.654,Task Assigned,Op1: COMM
92.464,Task Assigned,Op0: COMM
95.489,Task Assigned,Op0: TRACK
97.998,Task Assigned,Op1: RESMAN
101.322,Task Assigned,Op2: SYSMON
103.306,Task Assigned,Op3: COMM
105.323,Task Assigned,Op4: COMM
107.012,Task Assigned,Op5: TRACK
109.368,Task Assigned,Op4: COMM
111.351,Task Assigned,Op3: SYSMON
114.561,Task Assigned,Op2: RESMAN
116.406,Task Assigned,Op1: TRACK
118.517,Task Assigned,Op0: SYSMON
120.001,Task Created,10
120.859,Task Missed,SYSMON
122.012,Task Assigned,Op1: SYSMON
122.242,Task Missed,SYSMON
123.254,Task Missed,SYSMON
124.320,Task Assigned,Op2: TRACK
127.519,Task Assigned,Op3: RESMAN
129.755,Task Assigned,Op4: RESMAN
130.253,Task Missed,SYSMON
132.164,Task Assigned,Op5: SYSMON
134.279,Task Assigned,Op4: RESMAN
136.173,Task Assigned,Op3: RESMAN
137.553,Task Missed,SYSMON
138.009,Task Assigned,Op2: SYSMON
140.058,Task Assigned,Op1: RESMAN
142.063,Task Assigned,Op0: COMM
144.826,Task Assigned,Op1: RESMAN
146.547,Task Assigned,Op2: TRACK
148.871,Task Assigned,Op0: SYSMON
150.006,Task Created,10
151.471,Task Assigned,Op3: SYSMON
152.463,Task Missed,RESMAN
152.988,Task Missed,COMM
154.144,Task Assigned,Op4: SYSMON
