Time (s),Event type,Data
0.019,Task Created,10
11.934,Task Assigned,Op3: TRACK
15.018,Task Created,5
16.010,Task Assigned,Op0: COMM
21.283,Task Assigned,Op3: COMM
23.676,Task Assigned,Op4: COMM
26.469,Task Assigned,Op5: RESMAN
30.018,Task Created,5
32.652,Task Assigned,Op3: TRACK
36.610,Task Assigned,Op0: TRACK
40.178,Task Assigned,Op1: TRACK
49.834,Task Assigned,Op0: TRACK
57.536,Task Assigned,Op2: TRACK
60.019,Task Created,20
60.888,Task Assigned,Op3: SYSMON
61.162,Task Assigned,Op3: RESMAN
62.148,Task Missed,TRACK
62.922,Task Assigned,Op4: COMM
64.937,Task Missed,TRACK
65.123,Task Assigned,Op5: TRACK
67.912,Task Assigned,Op5: TRACK
71.739,Task Assigned,Op1: TRACK
75.079,Task Assigned,Op1: TRACK
81.216,Task Assigned,Op4: RESMAN
85.577,Task Assigned,Op3: TRACK
89.254,Task Assigned,Op2: COMM
90.007,Task Created,10
91.950,Task Assigned,Op1: SYSMON
101.779,Task Assigned,Op3: SYSMON
105.943,Task Assigned,Op5: SYSMON
107.508,Task Assigned,Op4: RESMAN
109.101,Task Assigned,Op4: TRACK
115.230,Task Missed,SYSMON
116.590,Task Missed,TRACK
116.793,Task Assigned,Op2: SYSMON
118.870,Task Assigned,Op1: SYSMON
120.025,Task Created,10
121.685,Task Assigned,Op0: COMM
124.273,Task Assigned,Op0: SYSMON
131.627,Task Assigned,Op5: TRACK
134.200,Task Assigned,Op2: SYSMON
137.140,Task Assigned,Op1: COMM
143.221,Task Assigned,Op0: RESMAN
150.024,Task Created,10
152.130,Task Missed,COMM
154.239,Task Assigned,Op5: TRACK
156.488,Task Assigned,Op4: COMM
159.722,Task Assigned,Op3: COMM
163.545,Task Assigned,Op0: TRACK
166.701,Task Assigned,Op1: SYSMON
170.034,Task Assigned,Op2: TRACK
176.175,Task Assigned,Op3: RESMAN
177.788,Task Assigned,Op3: TRACK
180.051,Task Created,15
181.557,Task Missed,TRACK
184.128,Task Missed,COMM
185.223,Task Missed,COMM
185.227,Task Missed,RESMAN
185.788,Task Missed,COMM
186.610,Task Missed,RESMAN
187.110,Task Missed,RESMAN
188.495,Task Missed,RESMAN
189.207,Task Assigned,Op5: SYSMON
189.888,Task Missed,RESMAN
189.977,Task Missed,TRACK
191.365,Task Missed,TRACK
192.082,Task Missed,RESMAN
192.121,Task Assigned,Op4: RESMAN
192.642,Task Missed,TRACK
193.068,Task Missed,RESMAN
193.740,Task Assigned,Op4: RESMAN
193.743,Task Missed,TRACK
193.984,Task Missed,RESMAN
194.753,Task Missed,TRACK
195.005,Task Missed,RESMAN
195.720,Task Missed,TRACK
195.960,Task Missed,RESMAN
196.623,Task Missed,TRACK
196.700,Task Assigned,Op2: TRACK
196.908,Task Missed,RESMAN
197.076,Task Missed,COMM
197.654,Task Missed,TRACK
200.426,Task Assigned,Op1: SYSMON
202.812,Task Assigned,Op0: TRACK
208.833,Task Assigned,Op2: COMM
210.030,Task Created,15
213.146,Task Assigned,Op5: TRACK
216.290,Task Assigned,Op5: TRACK
229.158,Task Assigned,Op3: COMM
233.289,Task Assigned,Op2: RESMAN
235.792,Task Assigned,Op1: COMM
239.121,Task Assigned,Op4: SYSMON
240.057,Task Created,10
242.726,Task Missed,TRACK
243.074,Task Assigned,Op0: COMM
243.368,Task Missed,TRACK
244.992,Task Assigned,Op0: TRACK
248.104,Task Missed,COMM
252.644,Task Missed,SYSMON
253.102,Task Missed,TRACK
255.249,Task Assigned,Op1: TRACK
258.488,Task Missed,COMM
261.494,Task Assigned,Op0: RESMAN
266.968,Task Assigned,Op5: COMM
270.007,Task Created,15
271.554,Task Missed,COMM
272.219,Task Missed,COMM
272.267,Task Assigned,Op4: TRACK
272.396,Task Missed,RESMAN
273.780,Task Missed,RESMAN
275.340,Task Missed,RESMAN
276.380,Task Missed,RESMAN
277.068,Task Missed,SYSMON
279.074,Task Assigned,Op3: COMM
281.523,Task Assigned,Op2: TRACK
284.776,Task Missed,COMM
286.389,Task Missed,COMM
286.441,Task Missed,SYSMON
286.544,Task Missed,COMM
286.710,Task Missed,COMM
286.754,Task Missed,SYSMON
286.815,Task Missed,SYSMON
287.163,Task Missed,COMM
287.338,Task Missed,SYSMON
287.524,Task Missed,RESMAN
287.955,Task Missed,SYSMON
287.963,Task Missed,COMM
288.453,Task Missed,COMM
288.765,Task Missed,RESMAN
289.595,Task Assigned,Op1: SYSMON
289.599,Task Missed,SYSMON
289.919,Task Missed,COMM
289.919,Task Missed,RESMAN
291.072,Task Missed,COMM
291.244,Task Missed,RESMAN
292.747,Task Missed,RESMAN
292.883,Task Assigned,Op5: COMM
295.248,Task Missed,COMM
296.113,Task Assigned,Op5: SYSMON
300.024,Task Created,7
301.117,Task Missed,TRACK
301.652,Task Missed,TRACK
301.995,Task Missed,COMM
302.313,Task Missed,TRACK
302.593,Task Missed,COMM
303.546,Task Missed,COMM
304.139,Task Missed,TRACK
304.579,Task Missed,SYSMON
304.620,Task Assigned,Op3: COMM
304.983,Task Missed,COMM
306.103,Task Missed,TRACK
306.155,Task Assigned,Op3: SYSMON
306.435,Task Missed,SYSMON
306.505,Task Missed,COMM
306.623,Task Missed,TRACK
306.725,Task Missed,RESMAN
307.074,Task Missed,SYSMON
307.431,Task Missed,TRACK
308.237,Task Assigned,Op3: RESMAN
309.755,Task Missed,TRACK
310.312,Task Assigned,Op1: COMM
312.513,Task Missed,RESMAN
312.760,Task Assigned,Op2: SYSMON
315.626,Task Assigned,Op4: RESMAN
317.937,Task Missed,TRACK
319.643,Task Assigned,Op4: TRACK
324.651,Task Assigned,Op1: COMM
326.983,Task Assigned,Op0: TRACK
329.323,Task Assigned,Op0: COMM
330.032,Task Created,7
331.850,Task Missed,TRACK
332.742,Task Missed,COMM
336.266,Task Assigned,Op5: TRACK
338.658,Task Assigned,Op5: COMM
345.485,Task Assigned,Op4: SYSMON
349.824,Task Assigned,Op2: COMM
352.123,Task Assigned,Op1: TRACK
356.963,Task Assigned,Op3: SYSMON
357.085,Task Missed,SYSMON
360.025,Task Created,7
360.536,Task Assigned,Op5: SYSMON
361.034,Task Missed,RESMAN
361.288,Task Missed,SYSMON
361.847,Task Missed,COMM
362.154,Task Missed,SYSMON
363.720,Task Missed,COMM
364.230,Task Missed,SYSMON
364.951,Task Missed,COMM
365.363,Task Assigned,Op2: COMM
365.691,Task Missed,SYSMON
366.178,Task Missed,COMM
367.203,Task Missed,SYSMON
369.393,Task Assigned,Op0: RESMAN
373.138,Task Assigned,Op2: COMM
377.852,Task Assigned,Op4: SYSMON
385.284,Task Assigned,Op1: RESMAN
388.488,Task Assigned,Op2: TRACK
390.015,Task Created,7
391.285,Task Assigned,Op1: COMM
391.414,Task Missed,TRACK
391.753,Task Missed,SYSMON
392.522,Task Missed,TRACK
392.984,Task Missed,SYSMON
394.022,Task Assigned,Op3: TRACK
397.983,Task Assigned,Op5: RESMAN
