Time (s),Event type,Data
0.007,Task Created,10
4.352,Task Assigned,Op3: SYSMON
4.744,Task Missed,TRACK
5.603,Task Assigned,Op2: RESMAN
9.198,Task Assigned,Op3: SYSMON
11.161,Task Assigned,Op2: COMM
15.008,Task Created,5
17.918,Task Missed,RESMAN
21.849,Task Assigned,Op2: COMM
28.229,Task Assigned,Op2: SYSMON
30.014,Task Created,5
34.057,Task Assigned,Op4: SYSMON
44.893,Task Assigned,Op3: COMM
50.655,Task Assigned,Op4: COMM
54.701,Task Assigned,Op3: SYSMON
60.014,Task Created,20
61.459,Task Assigned,Op5: SYSMON
63.342,Task Missed,COMM
63.496,Task Missed,TRACK
64.596,Task Missed,COMM
65.160,Task Assigned,Op4: SYSMON
67.161,Task Assigned,Op3: COMM
68.720,Task Assigned,Op2: SYSMON
73.690,Task Assigned,Op4: COMM
75.473,Task Assigned,Op5: RESMAN
78.549,Task Assigned,Op1: TRACK
84.003,Task Assigned,Op2: RESMAN
84.996,Task Assigned,Op3: TRACK
86.524,Task Assigned,Op4: TRACK
90.008,Task Created,10
101.376,Task Assigned,Op1: RESMAN
105.331,Task Assigned,Op5: TRACK
107.410,Task Assigned,Op3: TRACK
108.677,Task Assigned,Op2: RESMAN
110.358,Task Assigned,Op0: COMM
114.820,Task Missed,RESMAN
119.161,Task Assigned,Op4: COMM
120.009,Task Created,10
122.317,Task Missed,RESMAN
122.510,Task Missed,TRACK
123.672,Task Missed,TRACK
124.744,Task Assigned,Op0: TRACK
129.255,Task Assigned,Op5: RESMAN
132.541,Task Assigned,Op4: RESMAN
137.145,Task Assigned,Op3: RESMAN
139.888,Task Assigned,Op2: COMM
142.200,Task Assigned,Op1: RESMAN
144.263,Task Assigned,Op2: TRACK
150.011,Task Created,10
151.696,Task Assigned,Op0: RESMAN
155.965,Task Assigned,Op5: COMM
159.279,Task Assigned,Op1: TRACK
161.076,Task Assigned,Op4: TRACK
166.658,Task Assigned,Op3: TRACK
169.087,Task Assigned,Op5: TRACK
176.105,Task Assigned,Op2: SYSMON
178.913,Task Assigned,Op0: SYSMON
180.003,Task Created,15
186.272,Task Assigned,Op1: SYSMON
189.411,Task Assigned,Op4: RESMAN
191.719,Task Assigned,Op2: COMM
193.384,Task Assigned,Op0: TRACK
197.780,Task Assigned,Op3: COMM
197.798,Task Assigned,Op3: COMM
202.320,Task Assigned,Op1: COMM
202.324,Task Assigned,Op1: SYSMON
206.806,Task Assigned,Op2: COMM
206.831,Task Assigned,Op2: SYSMON
210.006,Task Created,15
210.763,Task Assigned,Op5: TRACK
210.790,Task Assigned,Op5: RESMAN
211.597,Task Missed,RESMAN
211.713,Task Missed,RESMAN
211.986,Task Missed,TRACK
212.522,Task Missed,COMM
216.842,Task Assigned,Op4: RESMAN
217.376,Task Assigned,Op4: SYSMON
221.689,Task Assigned,Op0: RESMAN
226.348,Task Assigned,Op3: TRACK
227.477,Task Assigned,Op2: RESMAN
233.388,Task Assigned,Op1: SYSMON
237.668,Task Assigned,Op5: COMM
240.004,Task Created,10
242.140,Task Missed,TRACK
243.741,Task Missed,COMM
251.895,Task Assigned,Op1: SYSMON
256.029,Task Assigned,Op0: RESMAN
256.075,Task Assigned,Op0: SYSMON
258.649,Task Missed,TRACK
259.273,Task Assigned,Op3: COMM
259.293,Task Assigned,Op3: RESMAN
261.106,Task Assigned,Op4: TRACK
261.106,Task Assigned,Op4: TRACK
263.382,Task Assigned,Op5: SYSMON
263.382,Task Assigned,Op5: SYSMON
266.309,Task Assigned,Op2: TRACK
266.527,Task Missed,SYSMON
267.561,Task Assigned,Op2: COMM
270.011,Task Created,15
270.245,Task Assigned,Op1: TRACK
270.272,Task Assigned,Op1: RESMAN
272.269,Task Missed,TRACK
273.406,Task Missed,TRACK
291.342,Task Assigned,Op5: TRACK
