Time (s),Event type,Data
0.011,Task Created,10
2.795,Task Assigned,Op1: TRACK
4.859,Task Missed,RESMAN
15.020,Task Created,5
16.017,Task Missed,RESMAN
16.101,Task Missed,TRACK
16.394,Task Assigned,Op5: COMM
18.214,Task Missed,SYSMON
19.546,Task Assigned,Op1: COMM
21.054,Task Missed,SYSMON
21.440,Task Assigned,Op2: RESMAN
23.011,Task Assigned,Op3: TRACK
23.014,Task Assigned,Op3: TRACK
25.058,Task Assigned,Op4: TRACK
28.226,Task Assigned,Op3: TRACK
30.018,Task Created,5
35.572,Task Assigned,Op3: RESMAN
37.160,Task Assigned,Op2: TRACK
38.776,Task Assigned,Op4: TRACK
42.369,Task Missed,SYSMON
42.392,Task Missed,SYSMON
44.257,Task Missed,RESMAN
49.058,Task Assigned,Op3: TRACK
52.333,Task Assigned,Op4: SYSMON
52.467,Task Missed,COMM
56.463,Task Assigned,Op0: RESMAN
60.007,Task Created,20
62.078,Task Missed,RESMAN
63.858,Task Missed,TRACK
63.858,Task Missed,TRACK
64.090,Task Assigned,Op3: RESMAN
64.284,Task Missed,COMM
64.310,Task Missed,RESMAN
64.310,Task Missed,TRACK
64.334,Task Missed,COMM
65.369,Task Missed,TRACK
66.608,Task Missed,TRACK
66.777,Task Assigned,Op4: RESMAN
67.015,Task Missed,RESMAN
75.015,Task Missed,COMM
76.172,Task Assigned,Op0: COMM
76.291,Task Missed,TRACK
78.192,Task Assigned,Op1: TRACK
78.340,Task Missed,TRACK
86.479,Task Missed,RESMAN
88.818,Task Assigned,Op5: RESMAN
90.017,Task Created,10
96.416,Task Missed,COMM
96.646,Task Assigned,Op0: TRACK
96.663,Task Assigned,Op0: TRACK
96.806,Task Missed,RESMAN
97.997,Task Missed,TRACK
98.348,Task Assigned,Op1: COMM
99.740,Task Missed,TRACK
99.991,Task Missed,TRACK
100.376,Task Assigned,Op3: TRACK
100.463,Task Missed,SYSMON
100.508,Task Missed,COMM
101.746,Task Missed,TRACK
101.968,Task Assigned,Op4: TRACK
107.072,Task Missed,RESMAN
109.657,Task Missed,COMM
110.046,Task Assigned,Op1: COMM
110.395,Task Missed,SYSMON
110.443,Task Missed,RESMAN
111.834,Task Missed,RESMAN
113.273,Task Assigned,Op2: SYSMON
117.970,Task Missed,SYSMON
118.486,Task Missed,TRACK
118.733,Task Assigned,Op5: RESMAN
118.755,Task Missed,RESMAN
120.013,Task Created,10
120.649,Task Missed,TRACK
121.217,Task Missed,COMM
121.315,Task Missed,TRACK
123.904,Task Missed,TRACK
123.904,Task Missed,TRACK
125.858,Task Missed,RESMAN
127.327,Task Assigned,Op1: RESMAN
127.491,Task Missed,TRACK
128.433,Task Missed,RESMAN
129.302,Task Missed,TRACK
129.856,Task Missed,SYSMON
130.259,Task Assigned,Op4: RESMAN
130.285,Task Missed,TRACK
130.390,Task Assigned,Op4: SYSMON
136.009,Task Assigned,Op5: TRACK
137.927,Task Assigned,Op2: RESMAN
139.363,Task Assigned,Op3: COMM
141.613,Task Missed,TRACK
141.639,Task Missed,RESMAN
142.061,Task Assigned,Op1: TRACK
148.591,Task Missed,TRACK
148.705,Task Missed,RESMAN
148.759,Task Assigned,Op4: TRACK
148.845,Task Missed,TRACK
150.037,Task Created,10
150.784,Task Missed,RESMAN
150.828,Task Missed,COMM
151.012,Task Missed,COMM
151.327,Task Assigned,Op5: RESMAN
152.410,Task Missed,RESMAN
152.750,Task Missed,TRACK
157.013,Task Missed,TRACK
157.262,Task Missed,SYSMON
157.350,Task Assigned,Op0: COMM
159.058,Task Assigned,Op1: COMM
164.347,Task Missed,RESMAN
166.235,Task Missed,COMM
166.335,Task Missed,COMM
167.117,Task Assigned,Op4: RESMAN
168.869,Task Missed,RESMAN
170.521,Task Missed,COMM
172.345,Task Assigned,Op5: TRACK
173.815,Task Missed,COMM
176.237,Task Missed,COMM
176.507,Task Assigned,Op0: SYSMON
178.109,Task Assigned,Op1: RESMAN
180.002,Task Created,15
182.182,Task Missed,TRACK
182.188,Task Missed,SYSMON
182.376,Task Missed,TRACK
182.507,Task Missed,SYSMON
182.535,Task Assigned,Op4: TRACK
182.558,Task Missed,COMM
182.615,Task Missed,RESMAN
182.713,Task Missed,SYSMON
184.398,Task Missed,TRACK
185.801,Task Missed,SYSMON
185.872,Task Missed,TRACK
186.274,Task Missed,TRACK
187.658,Task Missed,TRACK
187.763,Task Missed,TRACK
187.784,Task Assigned,Op1: RESMAN
189.231,Task Missed,TRACK
189.392,Task Assigned,Op5: COMM
189.395,Task Missed,SYSMON
190.403,Task Missed,TRACK
191.936,Task Assigned,Op4: TRACK
194.118,Task Missed,SYSMON
194.262,Task Assigned,Op2: TRACK
195.118,Task Missed,SYSMON
195.769,Task Assigned,Op3: COMM
196.038,Task Missed,SYSMON
199.843,Task Assigned,Op1: TRACK
199.875,Task Missed,TRACK
201.269,Task Missed,TRACK
201.538,Task Missed,SYSMON
201.738,Task Assigned,Op0: COMM
202.015,Task Missed,TRACK
203.938,Task Missed,TRACK
203.962,Task Missed,TRACK
204.014,Task Missed,TRACK
205.440,Task Missed,TRACK
206.084,Task Assigned,Op5: SYSMON
206.703,Task Missed,TRACK
206.838,Task Missed,TRACK
210.012,Task Created,15
212.718,Task Missed,RESMAN
213.243,Task Missed,RESMAN
213.348,Task Assigned,Op4: TRACK
214.138,Task Missed,RESMAN
214.917,Task Assigned,Op3: RESMAN
215.428,Task Missed,RESMAN
217.187,Task Assigned,Op2: SYSMON
217.976,Task Missed,RESMAN
218.791,Task Missed,SYSMON
219.775,Task Assigned,Op0: COMM
220.438,Task Missed,COMM
221.865,Task Assigned,Op1: SYSMON
223.727,Task Missed,SYSMON
223.821,Task Missed,RESMAN
224.541,Task Assigned,Op5: COMM
224.791,Task Missed,TRACK
225.197,Task Missed,TRACK
225.318,Task Missed,COMM
228.944,Task Missed,SYSMON
228.944,Task Assigned,Op3: TRACK
230.267,Task Missed,COMM
