Time (s),Event type,Data
0.006,Task Created,10
14.081,Task Assigned,Op2: COMM
15.013,Task Created,5
16.403,Task Missed,COMM
17.549,Task Assigned,Op3: RESMAN
30.009,Task Created,5
39.319,Task Assigned,Op2: RESMAN
44.381,Task Assigned,Op3: COMM
45.693,Task Missed,TRACK
53.772,Task Assigned,Op2: RESMAN
56.377,Task Assigned,Op5: RESMAN
59.000,Task Assigned,Op0: RESMAN
60.003,Task Created,20
62.538,Task Missed,COMM
62.968,Task Missed,RESMAN
63.303,Task Missed,SYSMON
63.303,Task Missed,COMM
63.354,Task Missed,TRACK
63.577,Task Missed,SYSMON
63.612,Task Missed,SYSMON
63.678,Task Assigned,Op3: TRACK
64.148,Task Missed,COMM
80.290,Task Assigned,Op5: COMM
85.348,Task Assigned,Op3: TRACK
86.820,Task Assigned,Op2: COMM
88.593,Task Assigned,Op1: COMM
90.009,Task Created,10
90.681,Task Assigned,Op0: COMM
92.073,Task Missed,TRACK
92.317,Task Missed,COMM
96.336,Task Missed,RESMAN
100.549,Task Assigned,Op1: RESMAN
102.610,Task Assigned,Op2: SYSMON
104.484,Task Assigned,Op5: SYSMON
111.735,Task Assigned,Op0: SYSMON
114.314,Task Assigned,Op4: COMM
115.478,Task Assigned,Op3: COMM
119.343,Task Assigned,Op5: RESMAN
120.005,Task Created,10
123.644,Task Assigned,Op1: RESMAN
125.202,Task Assigned,Op2: TRACK
127.832,Task Assigned,Op3: SYSMON
129.558,Task Assigned,Op4: SYSMON
132.493,Task Assigned,Op0: RESMAN
140.671,Task Assigned,Op4: COMM
142.427,Task Missed,SYSMON
143.032,Task Assigned,Op5: TRACK
147.442,Task Assigned,Op3: TRACK
149.563,Task Assigned,Op2: SYSMON
150.005,Task Created,10
150.760,Task Assigned,Op1: COMM
152.344,Task Missed,TRACK
152.761,Task Missed,SYSMON
155.336,Task Assigned,Op0: TRACK
157.877,Task Assigned,Op4: COMM
163.047,Task Missed,RESMAN
164.016,Task Assigned,Op1: SYSMON
165.627,Task Assigned,Op2: SYSMON
167.640,Task Assigned,Op5: RESMAN
176.447,Task Assigned,Op3: COMM
178.672,Task Assigned,Op4: RESMAN
180.013,Task Created,15
180.349,Task Assigned,Op0: SYSMON
182.567,Task Missed,COMM
183.334,Task Missed,RESMAN
185.895,Task Assigned,Op1: RESMAN
187.529,Task Assigned,Op2: TRACK
190.488,Task Assigned,Op5: TRACK
194.055,Task Assigned,Op3: COMM
196.248,Task Assigned,Op1: RESMAN
201.877,Task Assigned,Op0: RESMAN
204.625,Task Assigned,Op3: COMM
207.231,Task Assigned,Op4: RESMAN
209.435,Task Assigned,Op2: COMM
210.007,Task Created,15
211.429,Task Missed,COMM
212.299,Task Missed,SYSMON
212.516,Task Missed,TRACK
212.537,Task Missed,COMM
213.570,Task Missed,COMM
214.180,Task Missed,TRACK
214.986,Task Missed,COMM
217.058,Task Assigned,Op0: COMM
219.894,Task Assigned,Op5: TRACK
221.834,Task Assigned,Op3: SYSMON
229.269,Task Assigned,Op1: SYSMON
231.003,Task Assigned,Op2: TRACK
232.767,Task Assigned,Op4: TRACK
234.151,Task Missed,TRACK
234.307,Task Missed,SYSMON
234.387,Task Missed,COMM
235.757,Task Assigned,Op0: SYSMON
236.580,Task Missed,TRACK
237.789,Task Assigned,Op3: TRACK
238.753,Task Missed,TRACK
240.019,Task Created,10
