Time (s),Event type,Data
0.004,Task Created,10
13.492,Task Missed,TRACK
15.002,Task Created,5
15.552,Task Assigned,Op0: RESMAN
15.555,Task Assigned,Op0: RESMAN
23.176,Task Assigned,Op2: SYSMON
24.168,Task Assigned,Op3: TRACK
29.801,Task Assigned,Op5: SYSMON
30.005,Task Created,5
35.710,Task Assigned,Op4: TRACK
39.850,Task Assigned,Op0: COMM
41.372,Task Assigned,Op1: TRACK
46.212,Task Assigned,Op1: SYSMON
47.035,Task Assigned,Op1: SYSMON
51.031,Task Assigned,Op2: COMM
53.029,Task Missed,RESMAN
57.318,Task Assigned,Op3: RESMAN
58.551,Task Assigned,Op3: TRACK
60.007,Task Created,20
64.892,Task Assigned,Op1: TRACK
64.914,Task Assigned,Op1: TRACK
66.370,Task Assigned,Op1: RESMAN
67.298,Task Assigned,Op1: COMM
72.117,Task Missed,COMM
75.274,Task Missed,SYSMON
77.143,Task Assigned,Op1: COMM
81.573,Task Assigned,Op0: SYSMON
82.209,Task Assigned,Op0: COMM
86.411,Task Missed,TRACK
88.140,Task Assigned,Op3: TRACK
89.028,Task Assigned,Op3: COMM
90.009,Task Created,10
92.310,Task Missed,COMM
92.362,Task Assigned,Op4: COMM
93.315,Task Assigned,Op4: TRACK
98.578,Task Assigned,Op1: COMM
101.070,Task Assigned,Op0: COMM
110.123,Task Assigned,Op4: COMM
110.852,Task Assigned,Op4: RESMAN
115.417,Task Assigned,Op4: RESMAN
120.020,Task Created,10
120.043,Task Assigned,Op0: TRACK
121.424,Task Missed,TRACK
125.043,Task Assigned,Op0: TRACK
131.205,Task Assigned,Op1: RESMAN
137.745,Task Assigned,Op1: RESMAN
142.245,Task Assigned,Op3: SYSMON
144.720,Task Assigned,Op4: SYSMON
147.744,Task Assigned,Op4: COMM
149.869,Task Assigned,Op0: COMM
150.018,Task Created,10
155.594,Task Assigned,Op5: TRACK
158.716,Task Missed,TRACK
159.073,Task Missed,COMM
160.405,Task Assigned,Op2: TRACK
161.943,Task Assigned,Op3: COMM
164.401,Task Assigned,Op4: RESMAN
165.120,Task Assigned,Op4: TRACK
167.956,Task Assigned,Op1: COMM
169.350,Task Assigned,Op0: TRACK
171.853,Task Missed,TRACK
172.392,Task Assigned,Op0: COMM
