Time (s),Event type,Data
0.009,Task Created,10
2.904,Task Assigned,Op0: RESMAN
4.448,Task Assigned,Op0: COMM
6.697,Task Assigned,Op0: COMM
6.715,Task Assigned,Op0: COMM
7.281,Task Assigned,Op0: SYSMON
9.499,Task Assigned,Op0: SYSMON
9.966,Task Assigned,Op0: TRACK
12.217,Task Assigned,Op0: SYSMON
13.836,Task Assigned,Op0: RESMAN
15.018,Task Created,5
15.765,Task Assigned,Op0: TRACK
18.638,Task Assigned,Op0: COMM
19.198,Task Assigned,Op0: TRACK
21.176,Task Assigned,Op1: SYSMON
21.578,Task Assigned,Op1: COMM
23.286,Task Assigned,Op2: SYSMON
26.410,Task Assigned,Op3: SYSMON
30.013,Task Created,5
32.793,Task Assigned,Op4: SYSMON
33.408,Task Assigned,Op3: SYSMON
35.546,Task Assigned,Op3: COMM
36.980,Task Assigned,Op3: TRACK
38.893,Task Assigned,Op3: RESMAN
60.018,Task Created,20
65.982,Task Assigned,Op3: COMM
67.109,Task Missed,COMM
67.445,Task Assigned,Op3: COMM
69.105,Task Missed,RESMAN
69.663,Task Missed,COMM
69.794,Task Assigned,Op3: COMM
72.513,Task Assigned,Op2: RESMAN
73.217,Task Assigned,Op2: COMM
74.705,Task Missed,COMM
75.022,Task Missed,RESMAN
75.175,Task Assigned,Op1: COMM
75.793,Task Assigned,Op0: TRACK
78.038,Task Assigned,Op0: RESMAN
78.516,Task Assigned,Op0: RESMAN
80.701,Task Assigned,Op0: RESMAN
81.360,Task Assigned,Op0: COMM
83.676,Task Assigned,Op0: SYSMON
84.278,Task Assigned,Op0: COMM
86.237,Task Missed,RESMAN
86.612,Task Assigned,Op1: COMM
87.113,Task Assigned,Op1: COMM
89.375,Task Assigned,Op2: TRACK
89.983,Task Assigned,Op2: SYSMON
90.018,Task Created,10
92.196,Task Assigned,Op3: RESMAN
92.841,Task Assigned,Op3: COMM
94.542,Task Assigned,Op4: COMM
95.161,Task Assigned,Op4: TRACK
96.594,Task Assigned,Op4: TRACK
97.615,Task Assigned,Op4: RESMAN
98.700,Task Assigned,Op4: TRACK
100.011,Task Assigned,Op5: SYSMON
102.219,Task Assigned,Op4: TRACK
102.905,Task Assigned,Op3: RESMAN
104.758,Task Assigned,Op3: TRACK
105.369,Task Assigned,Op3: SYSMON
106.922,Task Assigned,Op3: TRACK
120.017,Task Created,10
123.306,Task Assigned,Op0: COMM
123.937,Task Assigned,Op0: RESMAN
125.744,Task Assigned,Op0: COMM
126.520,Task Assigned,Op0: SYSMON
129.198,Task Assigned,Op2: SYSMON
129.783,Task Assigned,Op1: COMM
131.328,Task Assigned,Op4: TRACK
132.365,Task Missed,TRACK
132.694,Task Assigned,Op5: COMM
134.012,Task Assigned,Op5: TRACK
135.729,Task Assigned,Op1: TRACK
150.016,Task Created,10
153.458,Task Assigned,Op3: COMM
154.068,Task Assigned,Op2: SYSMON
155.785,Task Assigned,Op2: TRACK
156.414,Task Assigned,Op2: COMM
157.657,Task Assigned,Op3: RESMAN
158.240,Task Assigned,Op3: TRACK
159.561,Task Assigned,Op3: COMM
161.298,Task Assigned,Op3: RESMAN
161.319,Task Assigned,Op3: RESMAN
161.488,Task Assigned,Op0: SYSMON
161.901,Task Assigned,Op0: RESMAN
180.013,Task Created,15
185.195,Task Assigned,Op1: COMM
186.306,Task Missed,SYSMON
186.574,Task Assigned,Op2: RESMAN
187.131,Task Assigned,Op2: RESMAN
187.336,Task Missed,SYSMON
188.715,Task Assigned,Op2: SYSMON
189.216,Task Assigned,Op2: SYSMON
190.388,Task Assigned,Op3: COMM
191.050,Task Assigned,Op4: TRACK
192.105,Task Assigned,Op3: SYSMON
192.472,Task Assigned,Op5: COMM
193.791,Task Assigned,Op3: SYSMON
195.097,Task Assigned,Op2: COMM
