Time (s),Event type,Data
0.006,Task Created,10
15.026,Task Created,5
18.980,Task Assigned,Op3: COMM
27.901,Task Assigned,Op5: SYSMON
30.050,Task Created,5
33.069,Task Missed,TRACK
33.419,Task Missed,COMM
37.954,Task Assigned,Op0: COMM
44.618,Task Assigned,Op1: COMM
50.445,Task Missed,TRACK
51.909,Task Assigned,Op0: COMM
60.021,Task Created,20
61.953,Task Assigned,Op2: SYSMON
62.121,Task Missed,TRACK
62.127,Task Missed,COMM
62.259,Task Missed,COMM
62.624,Task Assigned,Op4: COMM
62.714,Task Missed,TRACK
70.181,Task Assigned,Op3: TRACK
82.606,Task Assigned,Op5: TRACK
90.002,Task Created,10
92.867,Task Missed,RESMAN
97.179,Task Missed,RESMAN
97.443,Task Assigned,Op0: COMM
101.870,Task Assigned,Op1: COMM
105.632,Task Assigned,Op2: SYSMON
110.803,Task Assigned,Op3: TRACK
117.342,Task Missed,SYSMON
117.497,Task Assigned,Op4: SYSMON
120.005,Task Created,10
122.961,Task Missed,SYSMON
125.998,Task Missed,RESMAN
126.228,Task Assigned,Op5: SYSMON
136.461,Task Assigned,Op4: SYSMON
140.556,Task Assigned,Op0: COMM
145.352,Task Assigned,Op1: COMM
147.182,Task Missed,RESMAN
150.023,Task Created,10
150.920,Task Missed,TRACK
151.586,Task Missed,SYSMON
151.683,Task Missed,SYSMON
152.704,Task Missed,SYSMON
152.739,Task Assigned,Op2: SYSMON
154.614,Task Assigned,Op2: SYSMON
156.875,Task Missed,SYSMON
160.445,Task Missed,COMM
161.294,Task Assigned,Op3: TRACK
161.405,Task Missed,COMM
162.531,Task Missed,COMM
167.967,Task Assigned,Op4: TRACK
172.474,Task Missed,COMM
172.581,Task Missed,RESMAN
173.808,Task Assigned,Op5: TRACK
180.003,Task Created,15
181.162,Task Missed,TRACK
181.508,Task Missed,COMM
182.540,Task Missed,COMM
186.876,Task Assigned,Op4: TRACK
192.325,Task Assigned,Op2: SYSMON
193.705,Task Assigned,Op0: COMM
195.794,Task Missed,SYSMON
195.915,Task Missed,RESMAN
203.946,Task Missed,COMM
205.894,Task Missed,COMM
209.362,Task Assigned,Op5: RESMAN
210.013,Task Created,15
211.367,Task Missed,COMM
211.508,Task Missed,SYSMON
211.935,Task Missed,SYSMON
211.935,Task Missed,COMM
212.068,Task Missed,COMM
212.258,Task Missed,TRACK
212.862,Task Missed,COMM
213.045,Task Assigned,Op0: COMM
213.105,Task Missed,SYSMON
213.424,Task Missed,COMM
213.546,Task Missed,TRACK
214.433,Task Missed,TRACK
214.462,Task Missed,SYSMON
214.720,Task Missed,COMM
214.836,Task Missed,COMM
215.666,Task Missed,RESMAN
215.676,Task Missed,SYSMON
217.834,Task Assigned,Op4: TRACK
223.708,Task Missed,SYSMON
226.180,Task Missed,COMM
226.630,Task Assigned,Op5: RESMAN
226.702,Task Missed,SYSMON
235.318,Task Assigned,Op2: SYSMON
239.680,Task Assigned,Op4: TRACK
240.017,Task Created,10
241.474,Task Missed,TRACK
241.607,Task Missed,SYSMON
241.711,Task Missed,COMM
242.362,Task Missed,SYSMON
242.541,Task Missed,RESMAN
242.659,Task Missed,COMM
242.989,Task Missed,COMM
243.142,Task Missed,TRACK
243.336,Task Missed,SYSMON
243.880,Task Missed,COMM
244.178,Task Missed,SYSMON
244.489,Task Missed,TRACK
245.108,Task Missed,COMM
245.182,Task Missed,SYSMON
245.781,Task Missed,SYSMON
245.803,Task Missed,TRACK
245.949,Task Missed,COMM
246.087,Task Missed,SYSMON
246.239,Task Assigned,Op2: SYSMON
246.326,Task Missed,COMM
246.478,Task Missed,TRACK
246.895,Task Missed,SYSMON
247.352,Task Missed,COMM
247.577,Task Missed,TRACK
247.958,Task Missed,TRACK
248.231,Task Missed,COMM
249.132,Task Missed,TRACK
249.366,Task Missed,COMM
250.242,Task Missed,TRACK
250.242,Task Missed,COMM
250.724,Task Missed,COMM
250.870,Task Missed,TRACK
251.181,Task Missed,TRACK
251.354,Task Missed,TRACK
251.670,Task Missed,TRACK
252.342,Task Assigned,Op5: RESMAN
253.333,Task Missed,COMM
255.987,Task Assigned,Op0: COMM
258.378,Task Missed,COMM
259.676,Task Missed,COMM
260.353,Task Assigned,Op1: COMM
268.942,Task Assigned,Op2: SYSMON
270.010,Task Created,15
271.408,Task Assigned,Op0: COMM
271.523,Task Missed,SYSMON
271.782,Task Missed,TRACK
271.907,Task Missed,SYSMON
272.241,Task Missed,SYSMON
272.306,Task Missed,COMM
272.868,Task Missed,COMM
272.872,Task Missed,COMM
272.901,Task Missed,SYSMON
273.066,Task Missed,RESMAN
273.085,Task Assigned,Op0: COMM
273.153,Task Missed,COMM
273.207,Task Missed,RESMAN
273.382,Task Missed,SYSMON
273.435,Task Missed,SYSMON
273.754,Task Missed,SYSMON
273.758,Task Missed,COMM
274.012,Task Missed,SYSMON
274.086,Task Missed,RESMAN
274.248,Task Missed,SYSMON
274.395,Task Missed,RESMAN
274.395,Task Missed,SYSMON
274.454,Task Missed,COMM
274.454,Task Missed,COMM
274.916,Task Missed,RESMAN
275.196,Task Missed,COMM
275.196,Task Missed,SYSMON
275.247,Task Missed,RESMAN
275.330,Task Missed,SYSMON
275.583,Task Missed,SYSMON
275.722,Task Missed,COMM
275.869,Task Missed,SYSMON
276.033,Task Missed,RESMAN
276.174,Task Missed,COMM
276.765,Task Missed,COMM
276.859,Task Missed,RESMAN
276.868,Task Missed,SYSMON
276.896,Task Missed,RESMAN
277.074,Task Assigned,Op0: COMM
277.151,Task Missed,SYSMON
277.674,Task Missed,RESMAN
278.010,Task Missed,RESMAN
278.046,Task Missed,TRACK
278.099,Task Missed,SYSMON
278.614,Task Missed,RESMAN
278.757,Task Missed,TRACK
279.458,Task Missed,TRACK
279.850,Task Missed,SYSMON
279.971,Task Missed,TRACK
280.315,Task Missed,SYSMON
280.362,Task Missed,COMM
280.953,Task Missed,RESMAN
281.950,Task Missed,SYSMON
282.380,Task Missed,COMM
282.384,Task Missed,COMM
282.916,Task Assigned,Op4: COMM
283.026,Task Missed,SYSMON
283.306,Task Missed,COMM
283.554,Task Missed,TRACK
283.587,Task Missed,RESMAN
283.843,Task Missed,SYSMON
283.849,Task Missed,TRACK
283.961,Task Missed,COMM
284.809,Task Missed,SYSMON
284.816,Task Missed,TRACK
284.842,Task Missed,RESMAN
285.611,Task Missed,RESMAN
285.777,Task Missed,COMM
285.783,Task Missed,SYSMON
285.843,Task Missed,SYSMON
286.356,Task Assigned,Op4: TRACK
286.361,Task Missed,TRACK
286.361,Task Missed,SYSMON
286.443,Task Missed,SYSMON
286.447,Task Missed,COMM
286.483,Task Missed,SYSMON
286.550,Task Missed,RESMAN
286.831,Task Missed,RESMAN
287.177,Task Missed,COMM
287.465,Task Missed,SYSMON
287.714,Task Missed,RESMAN
287.779,Task Missed,COMM
287.783,Task Missed,RESMAN
287.789,Task Missed,SYSMON
288.051,Task Missed,TRACK
288.566,Task Missed,COMM
288.729,Task Missed,RESMAN
288.787,Task Missed,COMM
288.944,Task Missed,TRACK
289.816,Task Missed,TRACK
289.981,Task Missed,COMM
290.580,Task Assigned,Op2: SYSMON
291.182,Task Missed,COMM
291.747,Task Missed,RESMAN
293.024,Task Missed,RESMAN
293.542,Task Missed,TRACK
294.105,Task Missed,RESMAN
294.661,Task Missed,TRACK
295.735,Task Missed,COMM
295.905,Task Missed,RESMAN
297.025,Task Missed,TRACK
297.118,Task Assigned,Op5: RESMAN
297.888,Task Missed,RESMAN
298.482,Task Missed,TRACK
299.425,Task Assigned,Op5: RESMAN
299.428,Task Missed,RESMAN
300.015,Task Created,7
301.141,Task Missed,RESMAN
301.250,Task Missed,SYSMON
301.461,Task Missed,COMM
301.648,Task Missed,RESMAN
301.674,Task Missed,TRACK
302.024,Task Missed,RESMAN
302.122,Task Missed,RESMAN
302.127,Task Missed,SYSMON
302.235,Task Missed,RESMAN
302.552,Task Missed,COMM
303.052,Task Missed,RESMAN
303.363,Task Missed,RESMAN
303.392,Task Missed,SYSMON
303.519,Task Missed,TRACK
303.582,Task Missed,SYSMON
304.008,Task Missed,RESMAN
304.056,Task Missed,SYSMON
304.984,Task Assigned,Op3: TRACK
304.984,Task Missed,COMM
305.238,Task Missed,SYSMON
306.397,Task Missed,SYSMON
306.497,Task Missed,COMM
306.821,Task Missed,TRACK
307.542,Task Missed,COMM
307.605,Task Missed,SYSMON
307.685,Task Missed,TRACK
307.685,Task Missed,TRACK
307.823,Task Missed,SYSMON
307.924,Task Missed,RESMAN
307.954,Task Missed,RESMAN
308.600,Task Missed,TRACK
308.939,Task Missed,RESMAN
308.944,Task Missed,COMM
309.004,Task Missed,RESMAN
309.007,Task Missed,TRACK
309.515,Task Assigned,Op4: RESMAN
309.634,Task Missed,TRACK
309.695,Task Missed,SYSMON
309.785,Task Missed,SYSMON
