Time (s),Event type,Data
0.010,Task Created,10
8.578,Task Assigned,Op1: COMM
9.449,Task Assigned,Op2: RESMAN
15.018,Task Created,5
30.004,Task Created,5
31.114,Task Assigned,Op1: TRACK
32.067,Task Assigned,Op2: RESMAN
33.242,Task Missed,TRACK
43.568,Task Assigned,Op3: COMM
48.909,Task Assigned,Op1: TRACK
56.449,Task Assigned,Op3: COMM
57.605,Task Assigned,Op3: SYSMON
58.777,Task Assigned,Op3: SYSMON
60.003,Task Created,20
65.475,Task Assigned,Op2: RESMAN
72.891,Task Assigned,Op1: RESMAN
76.812,Task Assigned,Op5: RESMAN
77.744,Task Assigned,Op4: SYSMON
90.009,Task Created,10
91.422,Task Missed,TRACK
92.544,Task Missed,SYSMON
96.890,Task Assigned,Op5: TRACK
101.463,Task Assigned,Op4: TRACK
103.407,Task Missed,SYSMON
103.453,Task Assigned,Op2: RESMAN
104.399,Task Assigned,Op1: COMM
105.025,Task Assigned,Op0: SYSMON
107.314,Task Missed,SYSMON
116.675,Task Assigned,Op3: SYSMON
119.338,Task Missed,COMM
120.004,Task Created,10
121.800,Task Missed,TRACK
121.822,Task Assigned,Op1: TRACK
124.737,Task Missed,COMM
126.869,Task Assigned,Op0: RESMAN
129.886,Task Assigned,Op5: TRACK
130.892,Task Assigned,Op4: COMM
133.773,Task Missed,TRACK
134.671,Task Missed,COMM
135.980,Task Assigned,Op2: TRACK
140.209,Task Assigned,Op5: RESMAN
150.027,Task Created,10
150.979,Task Missed,TRACK
151.180,Task Missed,COMM
151.975,Task Missed,TRACK
152.051,Task Missed,SYSMON
152.591,Task Missed,COMM
153.438,Task Missed,SYSMON
153.931,Task Assigned,Op3: SYSMON
154.020,Task Missed,COMM
154.091,Task Missed,TRACK
154.257,Task Missed,TRACK
154.643,Task Missed,RESMAN
155.396,Task Missed,RESMAN
155.415,Task Missed,SYSMON
155.436,Task Missed,TRACK
155.589,Task Missed,COMM
155.904,Task Assigned,Op2: TRACK
156.375,Task Missed,RESMAN
157.164,Task Assigned,Op1: COMM
158.603,Task Missed,COMM
159.020,Task Assigned,Op0: COMM
162.916,Task Assigned,Op5: TRACK
163.843,Task Assigned,Op4: COMM
164.910,Task Assigned,Op4: SYSMON
168.785,Task Assigned,Op1: TRACK
176.251,Task Assigned,Op0: COMM
179.135,Task Missed,COMM
