Time (s),Event type,Data
0.006,Task Created,10
3.402,Task Assigned,Op0: TRACK
4.127,Task Assigned,Op1: RESMAN
11.342,Task Assigned,Op5: COMM
14.790,Task Assigned,Op5: RESMAN
15.006,Task Created,5
16.690,Task Missed,RESMAN
18.456,Task Assigned,Op5: SYSMON
30.014,Task Created,5
31.610,Task Missed,COMM
31.955,Task Assigned,Op4: RESMAN
34.210,Task Assigned,Op4: COMM
36.719,Task Assigned,Op4: TRACK
39.778,Task Assigned,Op3: RESMAN
43.879,Task Missed,TRACK
44.947,Task Missed,COMM
45.965,Task Assigned,Op0: TRACK
50.747,Task Missed,SYSMON
54.597,Task Assigned,Op1: SYSMON
59.608,Task Assigned,Op5: COMM
60.005,Task Created,20
65.165,Task Missed,TRACK
66.315,Task Missed,TRACK
66.690,Task Missed,TRACK
67.474,Task Missed,TRACK
68.021,Task Missed,RESMAN
69.518,Task Assigned,Op3: TRACK
72.032,Task Missed,SYSMON
73.999,Task Assigned,Op2: SYSMON
75.152,Task Missed,RESMAN
75.296,Task Missed,COMM
76.399,Task Missed,RESMAN
77.615,Task Missed,RESMAN
77.682,Task Assigned,Op1: SYSMON
78.982,Task Missed,RESMAN
82.376,Task Assigned,Op0: RESMAN
82.399,Task Assigned,Op0: RESMAN
90.020,Task Created,10
92.546,Task Missed,TRACK
92.574,Task Missed,TRACK
92.758,Task Missed,COMM
92.854,Task Missed,TRACK
93.347,Task Missed,TRACK
94.141,Task Missed,TRACK
98.495,Task Assigned,Op1: COMM
100.444,Task Assigned,Op2: SYSMON
101.825,Task Missed,TRACK
103.285,Task Missed,RESMAN
104.779,Task Assigned,Op3: TRACK
106.409,Task Assigned,Op2: TRACK
108.262,Task Assigned,Op4: COMM
108.976,Task Assigned,Op4: TRACK
110.210,Task Missed,SYSMON
110.979,Task Missed,TRACK
113.938,Task Assigned,Op5: TRACK
115.137,Task Missed,RESMAN
116.282,Task Assigned,Op5: RESMAN
117.239,Task Missed,TRACK
117.802,Task Missed,RESMAN
118.919,Task Missed,TRACK
120.022,Task Created,10
120.154,Task Assigned,Op5: TRACK
121.839,Task Assigned,Op5: TRACK
124.853,Task Missed,SYSMON
125.108,Task Missed,TRACK
125.817,Task Assigned,Op3: COMM
128.919,Task Assigned,Op1: RESMAN
138.832,Task Assigned,Op4: SYSMON
141.939,Task Assigned,Op2: SYSMON
144.234,Task Missed,TRACK
145.746,Task Assigned,Op0: SYSMON
150.006,Task Created,10
151.593,Task Missed,RESMAN
154.293,Task Assigned,Op1: COMM
160.026,Task Assigned,Op5: COMM
162.300,Task Missed,COMM
163.746,Task Missed,SYSMON
165.485,Task Assigned,Op3: SYSMON
167.544,Task Missed,SYSMON
171.453,Task Assigned,Op4: SYSMON
172.516,Task Missed,SYSMON
172.822,Task Assigned,Op4: COMM
173.772,Task Missed,SYSMON
173.819,Task Missed,COMM
173.822,Task Missed,RESMAN
173.928,Task Missed,COMM
175.938,Task Missed,TRACK
176.585,Task Assigned,Op5: SYSMON
178.107,Task Missed,COMM
178.798,Task Missed,TRACK
179.340,Task Missed,COMM
180.000,Task Created,15
180.731,Task Missed,RESMAN
182.265,Task Missed,SYSMON
182.332,Task Missed,TRACK
