Time (s),Event type,Data
0.009,Task Created,10
9.481,Task Assigned,Op0: RESMAN
11.523,Task Missed,RESMAN
14.549,Task Assigned,Op0: RESMAN
15.006,Task Created,5
19.401,Task Assigned,Op0: RESMAN
26.942,Task Assigned,Op3: RESMAN
29.586,Task Assigned,Op3: RESMAN
30.015,Task Created,5
35.097,Task Assigned,Op4: TRACK
36.986,Task Assigned,Op4: TRACK
39.414,Task Missed,COMM
42.134,Task Assigned,Op5: TRACK
44.035,Task Missed,RESMAN
46.954,Task Assigned,Op2: RESMAN
57.805,Task Assigned,Op5: COMM
60.001,Task Created,20
62.885,Task Missed,COMM
64.436,Task Assigned,Op4: COMM
65.835,Task Missed,COMM
65.856,Task Missed,TRACK
65.907,Task Missed,COMM
65.917,Task Missed,RESMAN
66.082,Task Missed,RESMAN
67.940,Task Missed,TRACK
68.123,Task Missed,TRACK
69.974,Task Missed,TRACK
72.904,Task Missed,TRACK
75.369,Task Assigned,Op4: SYSMON
85.617,Task Assigned,Op4: COMM
89.616,Task Assigned,Op5: TRACK
90.006,Task Created,10
91.714,Task Missed,TRACK
96.381,Task Assigned,Op2: RESMAN
96.581,Task Missed,TRACK
96.584,Task Missed,TRACK
99.754,Task Assigned,Op2: RESMAN
102.468,Task Assigned,Op2: RESMAN
104.186,Task Missed,TRACK
106.367,Task Assigned,Op1: RESMAN
109.143,Task Assigned,Op0: TRACK
112.805,Task Assigned,Op3: TRACK
115.290,Task Assigned,Op3: TRACK
120.006,Task Created,10
122.137,Task Assigned,Op3: SYSMON
124.485,Task Assigned,Op5: TRACK
130.912,Task Assigned,Op5: COMM
133.049,Task Assigned,Op4: TRACK
135.752,Task Assigned,Op4: RESMAN
137.655,Task Assigned,Op4: COMM
140.012,Task Assigned,Op4: SYSMON
143.607,Task Assigned,Op3: COMM
145.784,Task Assigned,Op2: SYSMON
148.671,Task Assigned,Op0: TRACK
150.009,Task Created,10
150.952,Task Assigned,Op0: RESMAN
154.005,Task Missed,COMM
156.265,Task Assigned,Op0: SYSMON
159.109,Task Assigned,Op1: TRACK
161.428,Task Assigned,Op0: SYSMON
165.389,Task Missed,SYSMON
166.490,Task Assigned,Op1: TRACK
166.558,Task Missed,SYSMON
168.938,Task Assigned,Op1: RESMAN
175.962,Task Assigned,Op5: TRACK
178.830,Task Assigned,Op5: TRACK
180.008,Task Created,15
181.251,Task Missed,SYSMON
181.317,Task Missed,TRACK
182.198,Task Missed,RESMAN
182.364,Task Missed,COMM
182.440,Task Missed,TRACK
183.620,Task Missed,TRACK
183.866,Task Missed,COMM
184.090,Task Missed,SYSMON
