Time (s),Event type,Data
0.006,Task Created,10
10.423,Task Assigned,Op3: TRACK
12.482,Task Assigned,Op4: SYSMON
14.044,Task Assigned,Op1: TRACK
15.002,Task Created,5
15.026,Task Assigned,Op0: SYSMON
18.266,Task Assigned,Op2: RESMAN
20.630,Task Assigned,Op5: COMM
30.005,Task Created,5
33.960,Task Assigned,Op4: TRACK
35.717,Task Assigned,Op5: COMM
37.833,Task Missed,COMM
38.488,Task Assigned,Op5: COMM
39.716,Task Assigned,Op4: COMM
40.814,Task Assigned,Op2: COMM
41.572,Task Missed,SYSMON
41.765,Task Assigned,Op1: COMM
47.411,Task Assigned,Op3: TRACK
53.860,Task Assigned,Op1: SYSMON
55.519,Task Assigned,Op4: RESMAN
56.436,Task Assigned,Op4: RESMAN
58.230,Task Assigned,Op5: TRACK
60.007,Task Created,20
62.649,Task Assigned,Op2: SYSMON
67.606,Task Assigned,Op1: SYSMON
68.722,Task Assigned,Op2: RESMAN
71.030,Task Assigned,Op5: RESMAN
71.742,Task Missed,RESMAN
77.545,Task Assigned,Op4: RESMAN
78.884,Task Assigned,Op4: COMM
81.517,Task Assigned,Op5: COMM
83.735,Task Assigned,Op2: COMM
85.427,Task Assigned,Op2: RESMAN
86.208,Task Assigned,Op4: RESMAN
87.163,Task Assigned,Op5: COMM
90.022,Task Created,10
91.442,Task Assigned,Op1: TRACK
92.650,Task Assigned,Op3: COMM
93.479,Task Missed,SYSMON
93.625,Task Missed,RESMAN
93.689,Task Assigned,Op0: RESMAN
110.715,Task Assigned,Op5: TRACK
113.530,Task Assigned,Op4: RESMAN
118.884,Task Assigned,Op2: COMM
119.667,Task Assigned,Op2: SYSMON
120.005,Task Created,10
120.483,Task Assigned,Op2: RESMAN
123.309,Task Assigned,Op1: RESMAN
130.544,Task Assigned,Op3: COMM
135.807,Task Assigned,Op4: RESMAN
145.119,Task Assigned,Op0: TRACK
146.623,Task Missed,TRACK
147.887,Task Assigned,Op5: COMM
148.901,Task Assigned,Op5: SYSMON
150.010,Task Created,10
150.359,Task Missed,RESMAN
151.646,Task Missed,COMM
152.212,Task Assigned,Op5: TRACK
153.698,Task Assigned,Op2: COMM
158.796,Task Missed,SYSMON
162.770,Task Missed,SYSMON
164.660,Task Assigned,Op5: SYSMON
166.314,Task Assigned,Op5: COMM
171.194,Task Assigned,Op0: SYSMON
172.782,Task Assigned,Op3: TRACK
175.913,Task Assigned,Op1: COMM
180.014,Task Created,15
188.288,Task Assigned,Op4: TRACK
192.195,Task Assigned,Op2: SYSMON
193.463,Task Assigned,Op3: SYSMON
195.504,Task Missed,SYSMON
196.159,Task Assigned,Op0: TRACK
197.627,Task Missed,SYSMON
198.214,Task Missed,TRACK
198.784,Task Missed,SYSMON
199.327,Task Assigned,Op1: SYSMON
200.022,Task Missed,SYSMON
200.120,Task Missed,TRACK
200.181,Task Missed,RESMAN
200.314,Task Missed,RESMAN
203.060,Task Missed,TRACK
204.597,Task Missed,COMM
205.749,Task Missed,RESMAN
207.609,Task Missed,TRACK
207.699,Task Missed,RESMAN
210.005,Task Created,15
212.018,Task Missed,COMM
212.265,Task Missed,COMM
212.891,Task Missed,TRACK
213.030,Task Missed,SYSMON
214.640,Task Missed,COMM
214.679,Task Missed,RESMAN
214.754,Task Missed,SYSMON
215.527,Task Missed,SYSMON
216.772,Task Missed,SYSMON
