Time (s),Event type,Data
0.009,Task Created,10
9.730,Task Missed,COMM
11.553,Task Assigned,Op1: SYSMON
15.015,Task Created,5
16.662,Task Assigned,Op2: SYSMON
18.754,Task Missed,RESMAN
20.882,Task Assigned,Op3: COMM
23.029,Task Assigned,Op5: COMM
27.139,Task Assigned,Op1: COMM
30.047,Task Created,5
31.146,Task Missed,RESMAN
33.127,Task Assigned,Op0: TRACK
36.758,Task Missed,RESMAN
37.976,Task Assigned,Op3: TRACK
40.200,Task Assigned,Op1: RESMAN
43.421,Task Assigned,Op0: SYSMON
46.934,Task Assigned,Op5: RESMAN
52.132,Task Missed,TRACK
54.133,Task Assigned,Op0: TRACK
60.009,Task Created,20
62.730,Task Missed,TRACK
63.071,Task Missed,SYSMON
66.755,Task Missed,RESMAN
68.775,Task Assigned,Op0: RESMAN
76.633,Task Missed,TRACK
78.072,Task Assigned,Op3: RESMAN
80.542,Task Assigned,Op2: TRACK
81.777,Task Assigned,Op1: TRACK
87.384,Task Assigned,Op5: COMM
90.046,Task Created,10
92.436,Task Assigned,Op0: RESMAN
93.397,Task Missed,SYSMON
93.553,Task Assigned,Op1: RESMAN
94.418,Task Missed,TRACK
96.082,Task Missed,TRACK
96.126,Task Missed,SYSMON
96.150,Task Missed,SYSMON
96.217,Task Missed,SYSMON
96.376,Task Missed,TRACK
96.954,Task Assigned,Op0: RESMAN
97.134,Task Missed,TRACK
97.181,Task Missed,SYSMON
100.485,Task Assigned,Op3: TRACK
102.195,Task Assigned,Op2: TRACK
104.167,Task Assigned,Op0: TRACK
106.152,Task Missed,RESMAN
107.398,Task Assigned,Op1: COMM
108.332,Task Missed,SYSMON
108.395,Task Missed,COMM
109.105,Task Missed,TRACK
109.770,Task Missed,COMM
112.296,Task Missed,TRACK
112.736,Task Missed,TRACK
114.484,Task Assigned,Op1: RESMAN
118.442,Task Assigned,Op4: TRACK
119.523,Task Assigned,Op3: COMM
119.548,Task Assigned,Op3: COMM
120.019,Task Created,10
120.222,Task Missed,SYSMON
121.210,Task Assigned,Op5: RESMAN
122.908,Task Missed,SYSMON
123.439,Task Missed,SYSMON
123.726,Task Missed,SYSMON
126.079,Task Assigned,Op2: COMM
127.413,Task Missed,SYSMON
129.573,Task Assigned,Op0: TRACK
131.578,Task Missed,SYSMON
133.545,Task Missed,COMM
135.480,Task Assigned,Op1: TRACK
140.176,Task Assigned,Op3: SYSMON
141.773,Task Missed,TRACK
142.375,Task Assigned,Op2: SYSMON
143.848,Task Missed,SYSMON
144.974,Task Assigned,Op2: RESMAN
147.102,Task Missed,TRACK
149.172,Task Assigned,Op0: SYSMON
150.003,Task Created,10
152.052,Task Missed,COMM
153.603,Task Assigned,Op4: TRACK
156.239,Task Assigned,Op3: TRACK
158.055,Task Assigned,Op2: SYSMON
159.260,Task Missed,TRACK
160.144,Task Assigned,Op3: TRACK
166.538,Task Assigned,Op1: TRACK
168.574,Task Assigned,Op2: TRACK
169.400,Task Missed,TRACK
170.654,Task Assigned,Op3: SYSMON
173.663,Task Assigned,Op4: TRACK
176.129,Task Assigned,Op3: COMM
178.334,Task Assigned,Op2: TRACK
179.666,Task Missed,COMM
180.024,Task Created,15
181.943,Task Assigned,Op2: SYSMON
182.034,Task Missed,RESMAN
182.282,Task Missed,SYSMON
182.391,Task Missed,SYSMON
182.724,Task Missed,TRACK
182.952,Task Missed,SYSMON
183.126,Task Missed,RESMAN
183.415,Task Missed,SYSMON
183.433,Task Missed,SYSMON
184.767,Task Missed,SYSMON
185.124,Task Missed,SYSMON
185.988,Task Assigned,Op1: SYSMON
190.991,Task Assigned,Op5: TRACK
192.770,Task Assigned,Op4: RESMAN
194.658,Task Assigned,Op3: COMM
209.373,Task Assigned,Op4: SYSMON
210.001,Task Created,15
211.175,Task Missed,COMM
212.572,Task Missed,COMM
213.506,Task Missed,COMM
216.349,Task Missed,COMM
217.568,Task Missed,COMM
217.863,Task Assigned,Op4: TRACK
218.659,Task Missed,COMM
