Time (s),Event type,Data
0.006,Task Created,10
4.694,Task Assigned,Op4: RESMAN
5.782,Task Assigned,Op3: COMM
8.470,Task Assigned,Op3: COMM
9.292,Task Assigned,Op2: COMM
11.482,Task Assigned,Op0: RESMAN
12.112,Task Assigned,Op1: TRACK
14.231,Task Assigned,Op0: SYSMON
14.806,Task Assigned,Op1: COMM
15.006,Task Created,5
16.545,Task Missed,SYSMON
18.267,Task Assigned,Op2: SYSMON
19.090,Task Assigned,Op4: SYSMON
21.557,Task Assigned,Op5: SYSMON
21.990,Task Assigned,Op4: COMM
24.723,Task Assigned,Op3: RESMAN
26.786,Task Assigned,Op2: SYSMON
28.224,Task Assigned,Op1: SYSMON
30.010,Task Created,5
35.524,Task Assigned,Op3: SYSMON
36.378,Task Assigned,Op1: SYSMON
37.708,Task Assigned,Op0: RESMAN
40.202,Task Assigned,Op0: TRACK
40.755,Task Assigned,Op1: RESMAN
60.006,Task Created,20
67.584,Task Assigned,Op4: SYSMON
67.812,Task Assigned,Op5: SYSMON
71.108,Task Assigned,Op1: TRACK
72.222,Task Assigned,Op4: RESMAN
77.140,Task Assigned,Op1: RESMAN
77.987,Task Assigned,Op0: COMM
81.551,Task Assigned,Op2: SYSMON
82.078,Task Assigned,Op3: COMM
85.376,Task Assigned,Op5: RESMAN
86.186,Task Assigned,Op4: SYSMON
90.008,Task Created,10
90.368,Task Assigned,Op1: TRACK
92.550,Task Assigned,Op4: TRACK
95.596,Task Assigned,Op2: RESMAN
96.392,Task Assigned,Op3: SYSMON
100.591,Task Assigned,Op0: TRACK
102.404,Task Assigned,Op2: SYSMON
104.930,Task Assigned,Op1: TRACK
106.363,Task Assigned,Op5: COMM
109.106,Task Assigned,Op3: COMM
110.092,Task Assigned,Op5: TRACK
113.997,Task Assigned,Op0: TRACK
114.577,Task Assigned,Op1: SYSMON
117.174,Task Assigned,Op1: SYSMON
117.722,Task Assigned,Op3: COMM
120.021,Task Created,10
122.133,Task Assigned,Op0: TRACK
122.760,Task Assigned,Op1: COMM
126.370,Task Assigned,Op0: TRACK
127.362,Task Assigned,Op1: COMM
131.078,Task Assigned,Op4: RESMAN
131.781,Task Assigned,Op5: RESMAN
134.387,Task Assigned,Op3: SYSMON
135.539,Task Assigned,Op4: TRACK
138.427,Task Assigned,Op2: TRACK
139.407,Task Assigned,Op1: COMM
143.729,Task Assigned,Op2: TRACK
144.529,Task Assigned,Op1: TRACK
147.174,Task Assigned,Op0: TRACK
147.799,Task Assigned,Op1: RESMAN
149.607,Task Assigned,Op3: RESMAN
150.003,Task Created,10
152.627,Task Assigned,Op1: TRACK
156.898,Task Assigned,Op1: TRACK
159.715,Task Assigned,Op5: COMM
162.962,Task Assigned,Op5: RESMAN
166.337,Task Assigned,Op3: COMM
169.028,Task Assigned,Op2: SYSMON
171.879,Task Assigned,Op4: RESMAN
173.106,Task Assigned,Op4: TRACK
179.245,Task Assigned,Op5: COMM
180.014,Task Created,15
181.196,Task Assigned,Op2: TRACK
181.340,Task Assigned,Op2: COMM
182.067,Task Missed,SYSMON
184.926,Task Assigned,Op3: RESMAN
185.759,Task Assigned,Op3: SYSMON
188.350,Task Assigned,Op0: TRACK
190.219,Task Assigned,Op5: RESMAN
192.632,Task Assigned,Op4: SYSMON
194.742,Task Assigned,Op0: SYSMON
198.712,Task Assigned,Op4: COMM
199.230,Task Assigned,Op3: SYSMON
200.789,Task Assigned,Op2: SYSMON
204.397,Task Assigned,Op4: RESMAN
205.171,Task Assigned,Op0: SYSMON
207.676,Task Assigned,Op3: TRACK
209.050,Task Assigned,Op2: COMM
210.024,Task Created,15
211.223,Task Assigned,Op5: RESMAN
212.645,Task Assigned,Op3: TRACK
213.683,Task Missed,TRACK
216.174,Task Assigned,Op4: RESMAN
217.588,Task Assigned,Op5: TRACK
220.128,Task Assigned,Op3: RESMAN
220.682,Task Assigned,Op4: RESMAN
223.885,Task Assigned,Op0: TRACK
224.528,Task Assigned,Op2: COMM
227.444,Task Assigned,Op5: COMM
228.371,Task Assigned,Op5: COMM
231.055,Task Assigned,Op4: TRACK
231.672,Task Assigned,Op3: TRACK
235.480,Task Assigned,Op2: RESMAN
236.550,Task Assigned,Op0: COMM
240.011,Task Created,10
240.295,Task Assigned,Op4: SYSMON
240.768,Task Assigned,Op3: COMM
240.940,Task Assigned,Op3: COMM
245.969,Task Assigned,Op2: TRACK
247.524,Task Assigned,Op5: SYSMON
250.563,Task Assigned,Op4: TRACK
251.463,Task Assigned,Op4: RESMAN
253.890,Task Assigned,Op5: RESMAN
255.145,Task Assigned,Op3: COMM
257.814,Task Assigned,Op2: COMM
258.592,Task Assigned,Op0: COMM
262.547,Task Assigned,Op1: TRACK
262.547,Task Assigned,Op0: TRACK
270.004,Task Created,15
275.055,Task Assigned,Op3: TRACK
275.687,Task Assigned,Op4: SYSMON
278.365,Task Assigned,Op5: TRACK
279.328,Task Assigned,Op4: RESMAN
281.587,Task Assigned,Op4: TRACK
282.422,Task Assigned,Op5: COMM
284.843,Task Assigned,Op2: COMM
285.740,Task Assigned,Op3: RESMAN
287.672,Task Assigned,Op2: SYSMON
288.884,Task Assigned,Op3: RESMAN
291.866,Task Assigned,Op4: TRACK
293.650,Task Assigned,Op0: RESMAN
295.942,Task Assigned,Op2: COMM
296.541,Task Assigned,Op3: SYSMON
298.145,Task Assigned,Op4: RESMAN
300.011,Task Created,7
303.202,Task Assigned,Op2: COMM
303.739,Task Assigned,Op5: SYSMON
305.130,Task Assigned,Op5: RESMAN
306.733,Task Assigned,Op1: COMM
308.821,Task Assigned,Op3: RESMAN
311.513,Task Assigned,Op0: TRACK
312.353,Task Assigned,Op2: RESMAN
330.002,Task Created,7
334.806,Task Assigned,Op4: RESMAN
335.617,Task Assigned,Op3: COMM
337.490,Task Assigned,Op5: RESMAN
338.477,Task Assigned,Op2: COMM
340.383,Task Assigned,Op0: COMM
340.894,Task Assigned,Op1: SYSMON
343.039,Task Assigned,Op1: COMM
360.007,Task Created,7
363.254,Task Assigned,Op4: RESMAN
364.058,Task Assigned,Op3: SYSMON
365.204,Task Assigned,Op3: RESMAN
367.217,Task Assigned,Op1: TRACK
367.785,Task Assigned,Op2: RESMAN
369.642,Task Assigned,Op0: TRACK
370.762,Task Assigned,Op5: COMM
390.007,Task Created,7
398.463,Task Assigned,Op4: TRACK
399.324,Task Assigned,Op3: SYSMON
401.631,Task Assigned,Op5: COMM
402.381,Task Assigned,Op2: SYSMON
405.825,Task Assigned,Op5: RESMAN
406.640,Task Assigned,Op4: TRACK
407.979,Task Assigned,Op1: COMM
420.000,Task Created,7
429.554,Task Assigned,Op1: RESMAN
429.557,Task Assigned,Op0: COMM
432.059,Task Assigned,Op2: TRACK
432.630,Task Assigned,Op3: SYSMON
436.047,Task Assigned,Op3: TRACK
436.818,Task Assigned,Op5: COMM
439.340,Task Assigned,Op4: TRACK
End of Trial
