Time (s),Event type,Data
0.005,Task Created,10
3.227,Task Assigned,Op3: SYSMON
4.421,Task Assigned,Op3: COMM
5.546,Task Assigned,Op3: SYSMON
7.870,Task Assigned,Op4: COMM
9.600,Task Assigned,Op2: SYSMON
10.756,Task Assigned,Op2: COMM
11.928,Task Assigned,Op2: RESMAN
13.842,Task Assigned,Op1: RESMAN
15.014,Task Created,5
15.561,Task Assigned,Op0: RESMAN
18.782,Task Assigned,Op0: TRACK
21.050,Task Assigned,Op0: SYSMON
23.711,Task Assigned,Op5: TRACK
25.395,Task Missed,COMM
26.508,Task Assigned,Op5: RESMAN
30.034,Task Created,5
30.242,Task Assigned,Op3: COMM
32.088,Task Assigned,Op3: RESMAN
35.615,Task Assigned,Op2: RESMAN
37.326,Task Assigned,Op2: TRACK
48.713,Task Assigned,Op5: RESMAN
50.290,Task Assigned,Op5: TRACK
52.390,Task Assigned,Op5: COMM
60.002,Task Created,20
64.303,Task Assigned,Op2: SYSMON
65.656,Task Assigned,Op2: RESMAN
66.408,Task Missed,TRACK
66.970,Task Missed,COMM
67.008,Task Assigned,Op2: RESMAN
73.087,Task Assigned,Op5: TRACK
81.743,Task Assigned,Op1: COMM
90.009,Task Created,10
90.687,Task Assigned,Op3: SYSMON
92.774,Task Missed,TRACK
92.774,Task Assigned,Op3: RESMAN
94.739,Task Assigned,Op4: RESMAN
98.136,Task Assigned,Op5: RESMAN
102.392,Task Assigned,Op1: SYSMON
114.136,Task Assigned,Op3: COMM
116.062,Task Assigned,Op4: RESMAN
119.196,Task Assigned,Op5: COMM
120.005,Task Created,10
122.006,Task Missed,SYSMON
124.983,Task Missed,SYSMON
126.323,Task Assigned,Op1: SYSMON
127.859,Task Assigned,Op1: SYSMON
129.640,Task Assigned,Op1: RESMAN
132.275,Task Missed,SYSMON
133.676,Task Assigned,Op0: TRACK
135.963,Task Missed,TRACK
137.898,Task Missed,TRACK
140.055,Task Assigned,Op0: SYSMON
146.782,Task Missed,SYSMON
146.900,Task Assigned,Op2: TRACK
147.960,Task Missed,SYSMON
149.101,Task Missed,SYSMON
150.036,Task Created,10
150.251,Task Missed,SYSMON
152.285,Task Assigned,Op3: SYSMON
152.398,Task Missed,COMM
153.528,Task Missed,RESMAN
154.252,Task Missed,COMM
154.812,Task Missed,COMM
155.798,Task Assigned,Op4: TRACK
157.295,Task Assigned,Op5: SYSMON
159.064,Task Missed,COMM
160.607,Task Assigned,Op4: SYSMON
164.576,Task Assigned,Op3: COMM
165.989,Task Missed,RESMAN
166.215,Task Missed,TRACK
166.473,Task Missed,COMM
166.481,Task Assigned,Op0: RESMAN
168.459,Task Assigned,Op0: SYSMON
174.107,Task Assigned,Op2: COMM
180.017,Task Created,15
180.479,Task Assigned,Op4: TRACK
181.975,Task Assigned,Op4: RESMAN
183.338,Task Missed,COMM
183.831,Task Assigned,Op5: COMM
186.384,Task Assigned,Op5: COMM
188.950,Task Assigned,Op3: COMM
192.147,Task Assigned,Op1: COMM
210.024,Task Created,15
212.434,Task Missed,SYSMON
212.438,Task Missed,COMM
213.454,Task Missed,COMM
215.817,Task Missed,SYSMON
221.665,Task Assigned,Op1: TRACK
224.805,Task Assigned,Op0: SYSMON
228.089,Task Assigned,Op2: RESMAN
239.699,Task Assigned,Op0: RESMAN
240.007,Task Created,10
241.983,Task Missed,RESMAN
242.180,Task Assigned,Op1: COMM
242.315,Task Missed,RESMAN
242.363,Task Missed,RESMAN
243.267,Task Missed,RESMAN
244.722,Task Assigned,Op3: RESMAN
253.683,Task Assigned,Op5: TRACK
253.787,Task Missed,RESMAN
256.775,Task Assigned,Op4: SYSMON
260.337,Task Assigned,Op3: RESMAN
262.212,Task Assigned,Op2: RESMAN
263.467,Task Assigned,Op2: SYSMON
266.543,Task Assigned,Op0: RESMAN
268.563,Task Assigned,Op1: SYSMON
270.014,Task Created,15
271.786,Task Missed,RESMAN
271.900,Task Missed,COMM
273.220,Task Missed,RESMAN
273.768,Task Missed,COMM
274.128,Task Missed,RESMAN
274.131,Task Missed,RESMAN
274.186,Task Missed,COMM
274.799,Task Missed,RESMAN
275.275,Task Missed,SYSMON
275.655,Task Missed,COMM
275.717,Task Missed,RESMAN
275.877,Task Missed,RESMAN
277.319,Task Missed,RESMAN
277.370,Task Missed,RESMAN
278.393,Task Missed,RESMAN
278.540,Task Assigned,Op3: RESMAN
278.835,Task Missed,RESMAN
279.358,Task Missed,RESMAN
