Time (s),Event type,Data
0.015,Task Created,10
6.424,Task Assigned,Op0: RESMAN
8.756,Task Assigned,Op0: TRACK
11.235,Task Assigned,Op2: RESMAN
13.649,Task Assigned,Op2: RESMAN
15.031,Task Created,5
25.824,Task Assigned,Op0: COMM
27.779,Task Assigned,Op0: RESMAN
30.019,Task Created,5
31.092,Task Assigned,Op0: TRACK
32.119,Task Missed,RESMAN
40.418,Task Assigned,Op1: RESMAN
44.823,Task Assigned,Op4: TRACK
46.627,Task Missed,SYSMON
52.384,Task Assigned,Op2: SYSMON
55.285,Task Assigned,Op0: RESMAN
60.013,Task Created,20
62.467,Task Missed,RESMAN
62.836,Task Missed,SYSMON
63.054,Task Missed,SYSMON
63.170,Task Missed,COMM
64.323,Task Missed,COMM
66.898,Task Missed,COMM
66.976,Task Assigned,Op4: COMM
75.693,Task Assigned,Op1: RESMAN
75.958,Task Missed,SYSMON
81.791,Task Assigned,Op5: COMM
81.796,Task Assigned,Op5: COMM
82.867,Task Missed,COMM
83.396,Task Assigned,Op5: SYSMON
83.784,Task Missed,COMM
87.118,Task Assigned,Op4: COMM
90.019,Task Created,10
91.151,Task Assigned,Op2: SYSMON
92.418,Task Missed,SYSMON
97.540,Task Assigned,Op1: COMM
97.641,Task Missed,COMM
101.234,Task Assigned,Op1: RESMAN
109.734,Task Assigned,Op3: TRACK
115.004,Task Assigned,Op3: TRACK
116.961,Task Assigned,Op4: COMM
120.008,Task Created,10
122.213,Task Assigned,Op2: COMM
126.613,Task Assigned,Op0: COMM
137.353,Task Assigned,Op2: TRACK
141.437,Task Assigned,Op1: TRACK
147.519,Task Assigned,Op3: RESMAN
150.005,Task Created,10
150.566,Task Missed,COMM
152.762,Task Assigned,Op5: COMM
155.419,Task Assigned,Op4: RESMAN
158.265,Task Assigned,Op5: TRACK
158.300,Task Assigned,Op5: TRACK
162.282,Task Missed,RESMAN
164.238,Task Missed,SYSMON
164.958,Task Assigned,Op2: COMM
166.497,Task Missed,RESMAN
166.860,Task Assigned,Op1: RESMAN
168.461,Task Missed,SYSMON
169.122,Task Assigned,Op0: SYSMON
175.925,Task Missed,TRACK
176.352,Task Assigned,Op4: SYSMON
178.652,Task Assigned,Op4: SYSMON
180.019,Task Created,15
181.387,Task Missed,SYSMON
181.667,Task Assigned,Op3: TRACK
182.170,Task Missed,RESMAN
184.161,Task Assigned,Op3: SYSMON
184.421,Task Missed,COMM
187.112,Task Missed,TRACK
187.177,Task Missed,COMM
187.216,Task Missed,RESMAN
187.374,Task Missed,COMM
188.783,Task Missed,COMM
189.729,Task Missed,COMM
189.873,Task Missed,RESMAN
190.871,Task Assigned,Op0: TRACK
191.699,Task Missed,RESMAN
195.748,Task Assigned,Op1: TRACK
201.732,Task Assigned,Op2: RESMAN
205.042,Task Assigned,Op3: RESMAN
205.082,Task Assigned,Op3: RESMAN
208.418,Task Assigned,Op4: RESMAN
210.030,Task Created,15
210.346,Task Missed,TRACK
211.564,Task Assigned,Op5: RESMAN
211.601,Task Assigned,Op5: RESMAN
211.844,Task Missed,TRACK
211.946,Task Missed,RESMAN
212.134,Task Missed,RESMAN
212.370,Task Missed,RESMAN
212.485,Task Missed,SYSMON
212.587,Task Missed,TRACK
212.800,Task Missed,COMM
213.482,Task Missed,TRACK
214.679,Task Missed,TRACK
214.748,Task Missed,SYSMON
215.174,Task Missed,RESMAN
215.237,Task Missed,COMM
215.246,Task Missed,RESMAN
216.157,Task Missed,SYSMON
220.014,Task Assigned,Op0: SYSMON
229.708,Task Assigned,Op4: RESMAN
231.872,Task Missed,TRACK
233.287,Task Assigned,Op4: RESMAN
236.814,Task Missed,RESMAN
240.033,Task Created,10
242.069,Task Missed,TRACK
242.726,Task Missed,RESMAN
243.908,Task Missed,RESMAN
244.251,Task Missed,TRACK
246.118,Task Missed,COMM
246.479,Task Missed,TRACK
247.525,Task Missed,TRACK
250.232,Task Assigned,Op1: RESMAN
250.293,Task Missed,COMM
252.027,Task Missed,RESMAN
253.211,Task Missed,COMM
253.461,Task Assigned,Op1: SYSMON
253.871,Task Missed,SYSMON
254.420,Task Missed,COMM
255.534,Task Missed,COMM
255.795,Task Missed,COMM
255.795,Task Missed,SYSMON
256.081,Task Missed,TRACK
257.144,Task Missed,SYSMON
257.348,Task Missed,COMM
258.513,Task Assigned,Op0: RESMAN
261.539,Task Missed,SYSMON
261.622,Task Missed,SYSMON
261.732,Task Missed,COMM
270.038,Task Created,15
271.574,Task Missed,TRACK
271.760,Task Missed,SYSMON
272.458,Task Missed,TRACK
272.507,Task Missed,TRACK
272.574,Task Missed,SYSMON
272.999,Task Missed,TRACK
273.054,Task Missed,SYSMON
273.142,Task Missed,COMM
273.282,Task Missed,TRACK
273.453,Task Missed,SYSMON
273.596,Task Missed,TRACK
273.633,Task Missed,TRACK
273.778,Task Missed,TRACK
274.308,Task Missed,COMM
274.316,Task Missed,SYSMON
274.359,Task Missed,TRACK
274.359,Task Missed,COMM
275.228,Task Missed,COMM
275.564,Task Missed,TRACK
276.253,Task Missed,SYSMON
276.358,Task Missed,COMM
277.187,Task Missed,COMM
277.316,Task Assigned,Op2: COMM
277.389,Task Missed,SYSMON
278.590,Task Missed,SYSMON
279.130,Task Missed,COMM
280.131,Task Missed,COMM
281.278,Task Assigned,Op1: RESMAN
283.537,Task Missed,TRACK
283.661,Task Missed,SYSMON
283.902,Task Missed,RESMAN
284.350,Task Assigned,Op0: RESMAN
284.811,Task Missed,SYSMON
285.762,Task Missed,SYSMON
285.941,Task Assigned,Op0: SYSMON
286.716,Task Missed,SYSMON
287.638,Task Missed,SYSMON
288.557,Task Missed,SYSMON
289.448,Task Missed,SYSMON
290.647,Task Missed,SYSMON
291.763,Task Missed,SYSMON
292.510,Task Assigned,Op5: TRACK
292.660,Task Missed,SYSMON
293.764,Task Missed,SYSMON
294.924,Task Missed,SYSMON
295.350,Task Missed,SYSMON
295.395,Task Missed,TRACK
295.647,Task Assigned,Op4: TRACK
295.956,Task Missed,TRACK
296.127,Task Missed,SYSMON
296.682,Task Missed,TRACK
297.118,Task Missed,SYSMON
297.288,Task Missed,SYSMON
297.332,Task Missed,TRACK
297.948,Task Missed,TRACK
298.485,Task Missed,TRACK
299.366,Task Assigned,Op3: SYSMON
299.639,Task Missed,TRACK
300.047,Task Created,7
300.939,Task Missed,SYSMON
301.108,Task Missed,TRACK
301.143,Task Missed,TRACK
301.505,Task Missed,SYSMON
301.625,Task Missed,TRACK
301.712,Task Missed,SYSMON
301.823,Task Missed,TRACK
302.451,Task Missed,TRACK
302.454,Task Missed,SYSMON
302.615,Task Missed,TRACK
303.085,Task Missed,SYSMON
303.092,Task Assigned,Op1: COMM
303.336,Task Missed,SYSMON
303.835,Task Missed,SYSMON
303.948,Task Missed,SYSMON
304.445,Task Missed,TRACK
304.789,Task Missed,SYSMON
305.176,Task Missed,SYSMON
305.378,Task Assigned,Op2: COMM
305.525,Task Missed,SYSMON
305.647,Task Missed,SYSMON
305.976,Task Missed,TRACK
306.784,Task Missed,SYSMON
307.056,Task Missed,SYSMON
307.153,Task Missed,TRACK
307.261,Task Missed,TRACK
307.548,Task Missed,SYSMON
308.441,Task Missed,TRACK
308.786,Task Assigned,Op3: SYSMON
311.454,Task Assigned,Op4: COMM
314.226,Task Assigned,Op5: TRACK
314.618,Task Missed,SYSMON
317.001,Task Missed,TRACK
318.770,Task Assigned,Op0: SYSMON
321.141,Task Missed,COMM
