Time (s),Event type,Data
0.007,Task Created,10
5.925,Task Assigned,Op3: TRACK
10.902,Task Assigned,Op1: TRACK
15.022,Task Created,5
30.000,Task Created,5
30.888,Task Assigned,Op2: TRACK
31.982,Task Missed,SYSMON
44.520,Task Assigned,Op5: SYSMON
49.529,Task Assigned,Op4: RESMAN
50.410,Task Assigned,Op3: RESMAN
53.753,Task Assigned,Op0: SYSMON
60.007,Task Created,20
61.753,Task Missed,RESMAN
62.399,Task Missed,TRACK
62.985,Task Missed,COMM
63.059,Task Missed,RESMAN
63.374,Task Missed,TRACK
63.400,Task Assigned,Op1: COMM
66.018,Task Assigned,Op2: TRACK
67.843,Task Assigned,Op5: TRACK
70.420,Task Assigned,Op4: RESMAN
70.424,Task Assigned,Op4: RESMAN
73.305,Task Assigned,Op0: RESMAN
81.899,Task Assigned,Op1: RESMAN
83.516,Task Assigned,Op0: COMM
85.318,Task Assigned,Op2: RESMAN
86.553,Task Assigned,Op5: SYSMON
88.365,Task Assigned,Op3: RESMAN
90.033,Task Created,10
99.532,Task Assigned,Op1: TRACK
101.004,Task Assigned,Op0: TRACK
101.781,Task Missed,COMM
106.897,Task Missed,COMM
108.323,Task Missed,COMM
108.446,Task Missed,COMM
109.198,Task Assigned,Op3: SYSMON
110.546,Task Assigned,Op4: COMM
112.390,Task Assigned,Op5: SYSMON
113.956,Task Missed,COMM
118.028,Task Assigned,Op2: COMM
120.015,Task Created,10
123.245,Task Assigned,Op0: COMM
123.790,Task Assigned,Op1: COMM
125.082,Task Assigned,Op2: COMM
133.014,Task Assigned,Op4: SYSMON
134.313,Task Assigned,Op3: SYSMON
135.163,Task Missed,COMM
136.466,Task Assigned,Op5: RESMAN
145.833,Task Assigned,Op0: COMM
146.505,Task Assigned,Op1: COMM
150.000,Task Created,10
150.033,Task Assigned,Op3: SYSMON
151.442,Task Missed,COMM
152.846,Task Missed,RESMAN
153.875,Task Assigned,Op4: TRACK
155.224,Task Assigned,Op2: SYSMON
160.663,Task Assigned,Op5: COMM
165.744,Task Assigned,Op1: RESMAN
174.059,Task Assigned,Op0: TRACK
179.731,Task Assigned,Op4: RESMAN
180.020,Task Created,15
182.977,Task Missed,RESMAN
183.101,Task Missed,RESMAN
184.905,Task Missed,RESMAN
186.323,Task Assigned,Op1: COMM
188.748,Task Assigned,Op2: RESMAN
190.148,Task Assigned,Op3: COMM
192.463,Task Missed,RESMAN
192.467,Task Assigned,Op5: RESMAN
200.928,Task Assigned,Op3: RESMAN
205.721,Task Assigned,Op0: RESMAN
209.723,Task Assigned,Op2: RESMAN
210.008,Task Created,15
210.131,Task Assigned,Op1: RESMAN
212.132,Task Missed,COMM
212.306,Task Missed,RESMAN
212.559,Task Missed,SYSMON
212.602,Task Missed,TRACK
212.861,Task Missed,SYSMON
213.214,Task Missed,COMM
213.321,Task Missed,RESMAN
213.724,Task Missed,COMM
213.944,Task Missed,SYSMON
214.416,Task Assigned,Op4: COMM
215.185,Task Missed,RESMAN
220.676,Task Assigned,Op5: COMM
229.768,Task Assigned,Op0: COMM
236.544,Task Assigned,Op4: RESMAN
238.635,Task Assigned,Op3: COMM
240.012,Task Created,10
240.052,Task Assigned,Op2: RESMAN
240.877,Task Assigned,Op1: COMM
241.697,Task Missed,COMM
241.991,Task Missed,SYSMON
242.901,Task Missed,COMM
243.212,Task Missed,COMM
243.621,Task Missed,SYSMON
244.521,Task Missed,COMM
245.044,Task Missed,COMM
245.531,Task Missed,SYSMON
246.893,Task Missed,SYSMON
248.239,Task Missed,SYSMON
248.612,Task Assigned,Op5: COMM
249.325,Task Missed,SYSMON
252.263,Task Assigned,Op4: COMM
255.476,Task Assigned,Op3: SYSMON
256.429,Task Missed,SYSMON
257.643,Task Assigned,Op0: COMM
