Time (s),Event type,Data
0.009,Task Created,10
11.423,Task Assigned,Op0: RESMAN
15.015,Task Created,5
17.489,Task Assigned,Op5: RESMAN
27.255,Task Assigned,Op0: SYSMON
27.795,Task Missed,COMM
30.004,Task Created,5
39.458,Task Assigned,Op2: TRACK
41.469,Task Assigned,Op3: RESMAN
45.180,Task Assigned,Op0: TRACK
50.622,Task Assigned,Op5: COMM
50.622,Task Assigned,Op5: COMM
54.671,Task Assigned,Op1: RESMAN
60.004,Task Created,20
62.377,Task Assigned,Op3: SYSMON
64.691,Task Assigned,Op5: SYSMON
67.947,Task Assigned,Op2: SYSMON
69.247,Task Assigned,Op2: COMM
71.074,Task Assigned,Op0: SYSMON
72.621,Task Assigned,Op0: SYSMON
78.447,Task Assigned,Op3: RESMAN
87.102,Task Assigned,Op1: RESMAN
90.007,Task Created,10
91.134,Task Missed,RESMAN
91.781,Task Missed,SYSMON
91.805,Task Missed,RESMAN
93.343,Task Missed,SYSMON
94.620,Task Missed,SYSMON
95.029,Task Assigned,Op4: SYSMON
95.029,Task Assigned,Op4: COMM
100.193,Task Assigned,Op5: COMM
100.214,Task Assigned,Op5: SYSMON
103.640,Task Assigned,Op2: RESMAN
108.243,Task Assigned,Op2: SYSMON
109.661,Task Assigned,Op0: RESMAN
111.074,Task Assigned,Op0: SYSMON
112.556,Task Assigned,Op1: RESMAN
116.044,Task Assigned,Op3: TRACK
120.005,Task Created,10
120.175,Task Assigned,Op5: SYSMON
121.763,Task Missed,SYSMON
121.895,Task Assigned,Op4: COMM
122.667,Task Missed,SYSMON
123.225,Task Missed,SYSMON
124.092,Task Missed,SYSMON
124.668,Task Missed,SYSMON
125.227,Task Missed,SYSMON
125.951,Task Missed,SYSMON
126.176,Task Missed,SYSMON
135.655,Task Assigned,Op5: RESMAN
141.095,Task Assigned,Op4: RESMAN
142.713,Task Assigned,Op3: SYSMON
147.949,Task Assigned,Op2: COMM
148.912,Task Assigned,Op1: SYSMON
150.012,Task Created,10
150.136,Task Assigned,Op0: SYSMON
151.908,Task Missed,TRACK
159.634,Task Assigned,Op1: TRACK
159.699,Task Assigned,Op2: RESMAN
166.457,Task Assigned,Op3: TRACK
167.427,Task Assigned,Op0: TRACK
171.013,Task Assigned,Op5: SYSMON
172.909,Task Assigned,Op4: SYSMON
178.055,Task Missed,RESMAN
180.011,Task Created,15
180.735,Task Assigned,Op2: COMM
182.139,Task Assigned,Op3: COMM
183.871,Task Assigned,Op4: RESMAN
186.500,Task Assigned,Op5: SYSMON
188.212,Task Missed,COMM
190.145,Task Assigned,Op5: COMM
195.066,Task Assigned,Op0: COMM
197.273,Task Assigned,Op1: TRACK
204.188,Task Assigned,Op2: SYSMON
206.271,Task Assigned,Op3: RESMAN
210.016,Task Created,15
210.571,Task Assigned,Op4: RESMAN
