Time (s),Event type,Data
0.017,Task Created,10
4.117,Task Assigned,Op0: SYSMON
10.535,Task Missed,TRACK
11.655,Task Assigned,Op2: RESMAN
15.017,Task Created,5
19.489,Task Assigned,Op0: COMM
23.199,Task Assigned,Op0: SYSMON
30.051,Task Created,5
31.715,Task Missed,SYSMON
42.861,Task Assigned,Op4: SYSMON
45.680,Task Assigned,Op3: COMM
51.174,Task Assigned,Op1: RESMAN
60.024,Task Created,20
60.207,Task Missed,COMM
61.258,Task Assigned,Op4: SYSMON
63.534,Task Missed,COMM
63.635,Task Missed,RESMAN
63.863,Task Missed,RESMAN
63.963,Task Missed,COMM
64.784,Task Missed,COMM
64.911,Task Missed,SYSMON
64.940,Task Assigned,Op1: SYSMON
66.019,Task Missed,SYSMON
66.494,Task Assigned,Op0: RESMAN
70.987,Task Missed,RESMAN
72.744,Task Assigned,Op0: COMM
76.861,Task Assigned,Op3: COMM
79.226,Task Assigned,Op5: COMM
85.326,Task Assigned,Op1: TRACK
87.597,Task Assigned,Op1: COMM
90.029,Task Created,10
91.990,Task Missed,RESMAN
92.167,Task Assigned,Op3: SYSMON
92.431,Task Missed,TRACK
92.935,Task Assigned,Op3: COMM
94.989,Task Assigned,Op4: COMM
98.762,Task Assigned,Op5: RESMAN
100.286,Task Assigned,Op5: RESMAN
105.877,Task Assigned,Op2: COMM
106.936,Task Missed,COMM
113.666,Task Assigned,Op0: SYSMON
118.197,Task Assigned,Op2: COMM
120.051,Task Created,10
120.762,Task Assigned,Op4: COMM
121.169,Task Missed,SYSMON
121.456,Task Missed,COMM
121.834,Task Missed,SYSMON
122.322,Task Missed,COMM
122.707,Task Missed,COMM
123.227,Task Missed,SYSMON
129.134,Task Missed,TRACK
130.721,Task Assigned,Op2: SYSMON
135.438,Task Assigned,Op4: COMM
138.722,Task Assigned,Op0: SYSMON
141.618,Task Assigned,Op1: SYSMON
149.105,Task Assigned,Op3: RESMAN
150.051,Task Created,10
151.993,Task Missed,RESMAN
152.357,Task Missed,COMM
153.240,Task Missed,RESMAN
153.458,Task Missed,COMM
154.295,Task Missed,RESMAN
160.657,Task Missed,TRACK
161.416,Task Assigned,Op0: TRACK
164.429,Task Assigned,Op1: SYSMON
167.431,Task Missed,SYSMON
167.512,Task Missed,SYSMON
167.618,Task Assigned,Op5: TRACK
167.890,Task Missed,RESMAN
172.177,Task Assigned,Op3: COMM
179.966,Task Assigned,Op2: RESMAN
180.009,Task Created,15
181.071,Task Missed,TRACK
181.298,Task Missed,COMM
181.521,Task Missed,SYSMON
181.685,Task Missed,SYSMON
181.795,Task Missed,SYSMON
182.329,Task Missed,TRACK
182.461,Task Missed,SYSMON
182.560,Task Missed,RESMAN
182.569,Task Missed,COMM
182.950,Task Missed,SYSMON
183.658,Task Missed,RESMAN
184.018,Task Missed,COMM
184.584,Task Assigned,Op5: RESMAN
185.531,Task Assigned,Op4: TRACK
186.937,Task Missed,SYSMON
187.809,Task Missed,SYSMON
188.176,Task Missed,COMM
188.996,Task Missed,TRACK
190.263,Task Assigned,Op3: SYSMON
191.784,Task Missed,COMM
194.140,Task Assigned,Op1: RESMAN
195.476,Task Missed,SYSMON
196.943,Task Missed,SYSMON
197.659,Task Assigned,Op0: RESMAN
198.648,Task Assigned,Op1: TRACK
209.696,Task Assigned,Op5: COMM
210.053,Task Created,15
210.494,Task Missed,TRACK
211.257,Task Missed,RESMAN
211.802,Task Missed,SYSMON
211.967,Task Assigned,Op4: COMM
211.970,Task Missed,TRACK
212.282,Task Missed,SYSMON
212.385,Task Missed,SYSMON
212.781,Task Missed,COMM
213.098,Task Missed,SYSMON
215.493,Task Assigned,Op2: TRACK
216.444,Task Missed,COMM
217.263,Task Assigned,Op0: SYSMON
219.431,Task Missed,RESMAN
220.630,Task Assigned,Op1: COMM
220.775,Task Missed,RESMAN
221.817,Task Missed,SYSMON
224.529,Task Missed,COMM
225.449,Task Assigned,Op2: TRACK
227.676,Task Missed,RESMAN
227.963,Task Missed,SYSMON
228.949,Task Missed,RESMAN
229.184,Task Missed,SYSMON
229.842,Task Assigned,Op2: SYSMON
230.718,Task Missed,SYSMON
232.608,Task Assigned,Op3: RESMAN
233.689,Task Assigned,Op3: SYSMON
234.939,Task Missed,TRACK
234.980,Task Missed,RESMAN
235.101,Task Missed,COMM
236.561,Task Missed,COMM
240.019,Task Created,10
241.530,Task Missed,RESMAN
241.815,Task Assigned,Op5: TRACK
242.057,Task Missed,RESMAN
242.208,Task Missed,COMM
244.860,Task Assigned,Op4: RESMAN
249.718,Task Assigned,Op0: SYSMON
260.472,Task Assigned,Op4: SYSMON
265.198,Task Assigned,Op5: RESMAN
270.032,Task Created,15
270.911,Task Missed,TRACK
271.694,Task Missed,COMM
271.969,Task Missed,TRACK
272.317,Task Missed,TRACK
272.405,Task Missed,TRACK
272.517,Task Missed,TRACK
272.747,Task Missed,COMM
272.814,Task Missed,RESMAN
272.823,Task Missed,SYSMON
273.360,Task Missed,TRACK
273.481,Task Missed,RESMAN
273.531,Task Missed,TRACK
273.584,Task Missed,TRACK
273.704,Task Missed,COMM
274.396,Task Missed,TRACK
274.514,Task Missed,RESMAN
274.912,Task Missed,SYSMON
276.181,Task Missed,TRACK
284.293,Task Assigned,Op0: TRACK
289.614,Task Assigned,Op1: SYSMON
290.457,Task Missed,TRACK
291.341,Task Assigned,Op1: COMM
291.732,Task Missed,TRACK
295.179,Task Assigned,Op2: COMM
297.516,Task Assigned,Op3: RESMAN
298.640,Task Assigned,Op3: TRACK
300.025,Task Created,7
303.751,Task Assigned,Op5: COMM
305.829,Task Missed,COMM
308.454,Task Assigned,Op1: COMM
312.747,Task Assigned,Op0: COMM
319.755,Task Assigned,Op4: COMM
326.158,Task Assigned,Op2: SYSMON
330.049,Task Created,7
331.468,Task Missed,COMM
332.972,Task Missed,COMM
333.083,Task Missed,COMM
333.746,Task Assigned,Op5: SYSMON
334.180,Task Missed,RESMAN
335.292,Task Missed,SYSMON
335.302,Task Missed,TRACK
337.347,Task Assigned,Op4: SYSMON
342.629,Task Assigned,Op0: RESMAN
343.273,Task Missed,TRACK
343.482,Task Missed,RESMAN
344.712,Task Missed,COMM
348.196,Task Assigned,Op2: SYSMON
351.567,Task Missed,RESMAN
352.772,Task Missed,TRACK
352.817,Task Missed,RESMAN
353.103,Task Missed,RESMAN
356.935,Task Missed,RESMAN
357.867,Task Assigned,Op1: COMM
358.547,Task Missed,RESMAN
358.556,Task Missed,COMM
358.688,Task Missed,RESMAN
358.691,Task Missed,RESMAN
359.097,Task Assigned,Op4: RESMAN
360.012,Task Created,7
361.303,Task Missed,TRACK
361.709,Task Missed,RESMAN
