Time (s),Event type,Data
0.008,Task Created,10
6.525,Task Assigned,Op5: SYSMON
11.340,Task Assigned,Op0: RESMAN
11.344,Task Assigned,Op0: RESMAN
14.026,Task Assigned,Op1: RESMAN
15.017,Task Created,5
18.255,Task Missed,SYSMON
20.983,Task Missed,SYSMON
25.634,Task Assigned,Op0: RESMAN
30.008,Task Created,5
33.827,Task Assigned,Op3: SYSMON
37.966,Task Assigned,Op0: RESMAN
51.034,Task Assigned,Op1: SYSMON
52.138,Task Missed,SYSMON
58.090,Task Assigned,Op4: RESMAN
60.008,Task Created,20
61.295,Task Assigned,Op3: COMM
61.454,Task Missed,RESMAN
62.987,Task Assigned,Op2: RESMAN
66.965,Task Assigned,Op5: COMM
75.935,Task Assigned,Op1: SYSMON
77.566,Task Assigned,Op0: RESMAN
80.301,Task Assigned,Op5: RESMAN
83.152,Task Assigned,Op4: TRACK
84.944,Task Assigned,Op3: RESMAN
86.186,Task Assigned,Op2: TRACK
90.042,Task Created,10
91.792,Task Missed,COMM
95.995,Task Assigned,Op0: RESMAN
98.812,Task Assigned,Op1: TRACK
105.759,Task Assigned,Op4: RESMAN
109.435,Task Assigned,Op3: SYSMON
115.420,Task Assigned,Op5: SYSMON
119.424,Task Assigned,Op2: COMM
120.020,Task Created,10
121.161,Task Missed,SYSMON
121.615,Task Missed,COMM
121.686,Task Missed,RESMAN
121.693,Task Assigned,Op1: RESMAN
121.750,Task Missed,RESMAN
122.207,Task Missed,TRACK
122.984,Task Missed,RESMAN
123.014,Task Missed,COMM
124.016,Task Missed,COMM
126.219,Task Missed,RESMAN
127.636,Task Assigned,Op0: TRACK
130.680,Task Assigned,Op3: COMM
133.654,Task Assigned,Op4: SYSMON
135.274,Task Assigned,Op3: RESMAN
135.965,Task Missed,RESMAN
138.169,Task Assigned,Op0: TRACK
140.189,Task Assigned,Op2: RESMAN
142.582,Task Assigned,Op3: COMM
146.151,Task Assigned,Op5: RESMAN
149.991,Task Assigned,Op1: SYSMON
150.059,Task Created,10
152.775,Task Missed,SYSMON
154.190,Task Assigned,Op4: TRACK
161.589,Task Assigned,Op5: SYSMON
162.842,Task Missed,SYSMON
164.320,Task Assigned,Op2: RESMAN
166.142,Task Missed,TRACK
167.323,Task Assigned,Op1: SYSMON
169.421,Task Assigned,Op0: SYSMON
175.066,Task Assigned,Op4: TRACK
177.225,Task Assigned,Op2: COMM
180.037,Task Created,15
183.215,Task Assigned,Op5: RESMAN
184.367,Task Missed,COMM
186.154,Task Assigned,Op0: COMM
188.499,Task Assigned,Op3: TRACK
189.291,Task Missed,COMM
191.164,Task Assigned,Op1: RESMAN
196.891,Task Assigned,Op4: TRACK
206.393,Task Assigned,Op5: RESMAN
210.044,Task Created,15
211.215,Task Assigned,Op2: RESMAN
211.535,Task Missed,SYSMON
212.080,Task Missed,TRACK
212.860,Task Missed,RESMAN
213.322,Task Assigned,Op0: RESMAN
213.465,Task Missed,TRACK
214.148,Task Assigned,Op1: TRACK
215.016,Task Missed,RESMAN
216.130,Task Missed,SYSMON
216.756,Task Missed,TRACK
217.173,Task Assigned,Op3: TRACK
217.277,Task Missed,SYSMON
218.715,Task Missed,RESMAN
225.859,Task Assigned,Op4: SYSMON
231.450,Task Assigned,Op0: TRACK
232.746,Task Missed,RESMAN
232.776,Task Missed,SYSMON
233.601,Task Assigned,Op5: TRACK
234.765,Task Missed,RESMAN
235.845,Task Assigned,Op2: RESMAN
238.553,Task Assigned,Op1: COMM
239.549,Task Missed,TRACK
240.019,Task Created,10
240.665,Task Missed,TRACK
240.952,Task Missed,TRACK
241.410,Task Missed,COMM
242.077,Task Missed,TRACK
242.231,Task Missed,TRACK
243.187,Task Missed,TRACK
243.222,Task Missed,TRACK
243.294,Task Missed,TRACK
244.025,Task Assigned,Op3: SYSMON
244.325,Task Missed,TRACK
244.553,Task Missed,TRACK
246.217,Task Assigned,Op4: COMM
256.201,Task Assigned,Op3: COMM
256.683,Task Missed,SYSMON
257.276,Task Missed,TRACK
257.302,Task Missed,COMM
257.579,Task Missed,TRACK
263.493,Task Assigned,Op5: COMM
266.704,Task Missed,TRACK
267.143,Task Assigned,Op0: TRACK
268.126,Task Missed,RESMAN
268.281,Task Missed,TRACK
269.370,Task Missed,COMM
269.855,Task Assigned,Op1: RESMAN
270.015,Task Created,15
270.718,Task Missed,TRACK
271.206,Task Missed,SYSMON
271.672,Task Assigned,Op2: COMM
272.526,Task Missed,TRACK
272.529,Task Missed,RESMAN
272.733,Task Missed,TRACK
272.856,Task Missed,RESMAN
272.858,Task Assigned,Op2: RESMAN
272.888,Task Missed,SYSMON
273.546,Task Missed,TRACK
277.743,Task Assigned,Op4: COMM
283.338,Task Assigned,Op0: TRACK
284.886,Task Missed,TRACK
285.276,Task Assigned,Op1: SYSMON
286.040,Task Missed,COMM
286.101,Task Missed,TRACK
286.195,Task Missed,SYSMON
286.331,Task Missed,TRACK
286.618,Task Missed,RESMAN
286.949,Task Missed,TRACK
287.029,Task Missed,TRACK
287.518,Task Missed,SYSMON
288.276,Task Missed,TRACK
289.512,Task Missed,TRACK
289.582,Task Missed,SYSMON
289.644,Task Assigned,Op3: TRACK
290.190,Task Missed,TRACK
290.305,Task Missed,RESMAN
290.308,Task Missed,TRACK
290.308,Task Missed,TRACK
290.550,Task Missed,RESMAN
291.779,Task Missed,TRACK
291.914,Task Assigned,Op2: SYSMON
292.152,Task Missed,RESMAN
292.251,Task Missed,RESMAN
292.710,Task Missed,TRACK
292.779,Task Missed,COMM
294.035,Task Assigned,Op5: SYSMON
295.714,Task Missed,TRACK
297.505,Task Missed,SYSMON
300.014,Task Created,7
301.790,Task Missed,TRACK
305.373,Task Assigned,Op3: TRACK
306.186,Task Missed,SYSMON
309.755,Task Assigned,Op5: RESMAN
315.724,Task Assigned,Op4: SYSMON
317.717,Task Missed,SYSMON
319.964,Task Missed,SYSMON
321.847,Task Missed,TRACK
322.858,Task Missed,SYSMON
323.015,Task Missed,TRACK
323.218,Task Assigned,Op0: RESMAN
325.486,Task Assigned,Op1: TRACK
326.482,Task Missed,TRACK
327.199,Task Assigned,Op3: COMM
327.302,Task Missed,TRACK
328.712,Task Missed,TRACK
330.005,Task Created,7
330.169,Task Assigned,Op5: TRACK
332.072,Task Assigned,Op2: TRACK
332.486,Task Missed,COMM
332.518,Task Missed,COMM
332.910,Task Missed,COMM
334.423,Task Missed,COMM
334.676,Task Missed,RESMAN
337.986,Task Assigned,Op0: COMM
339.625,Task Missed,TRACK
340.874,Task Assigned,Op1: RESMAN
341.519,Task Missed,SYSMON
341.724,Task Missed,SYSMON
342.131,Task Assigned,Op3: SYSMON
342.502,Task Missed,SYSMON
343.984,Task Assigned,Op3: TRACK
348.211,Task Assigned,Op4: TRACK
352.453,Task Assigned,Op0: RESMAN
356.060,Task Assigned,Op5: COMM
360.013,Task Created,7
362.574,Task Assigned,Op2: COMM
363.247,Task Missed,SYSMON
364.697,Task Assigned,Op1: SYSMON
369.449,Task Assigned,Op4: SYSMON
370.536,Task Missed,TRACK
370.541,Task Missed,TRACK
375.602,Task Assigned,Op2: COMM
376.985,Task Assigned,Op0: RESMAN
378.882,Task Assigned,Op5: TRACK
390.007,Task Created,7
390.698,Task Assigned,Op1: TRACK
394.979,Task Assigned,Op4: SYSMON
396.808,Task Missed,COMM
401.085,Task Assigned,Op0: RESMAN
407.224,Task Assigned,Op3: SYSMON
408.632,Task Missed,COMM
408.951,Task Assigned,Op5: TRACK
409.159,Task Missed,RESMAN
410.516,Task Assigned,Op4: COMM
413.087,Task Assigned,Op1: RESMAN
415.321,Task Assigned,Op2: RESMAN
417.452,Task Assigned,Op3: SYSMON
418.884,Task Missed,RESMAN
419.038,Task Missed,COMM
419.878,Task Assigned,Op5: SYSMON
420.020,Task Created,7
421.671,Task Missed,SYSMON
421.702,Task Missed,RESMAN
421.735,Task Missed,SYSMON
421.821,Task Missed,SYSMON
421.843,Task Missed,RESMAN
421.998,Task Missed,COMM
422.638,Task Missed,SYSMON
422.666,Task Assigned,Op0: RESMAN
422.733,Task Missed,RESMAN
422.974,Task Missed,SYSMON
424.160,Task Missed,SYSMON
434.235,Task Assigned,Op2: SYSMON
436.058,Task Missed,COMM
437.611,Task Missed,COMM
439.322,Task Assigned,Op4: TRACK
440.267,Task Missed,RESMAN
441.314,Task Assigned,Op0: TRACK
443.188,Task Assigned,Op1: SYSMON
444.094,Task Missed,RESMAN
444.191,Task Missed,COMM
444.697,Task Missed,RESMAN
445.297,Task Missed,COMM
446.475,Task Missed,COMM
446.684,Task Missed,SYSMON
447.009,Task Assigned,Op3: COMM
447.775,Task Missed,COMM
447.805,Task Missed,RESMAN
447.906,Task Missed,COMM
448.675,Task Missed,RESMAN
448.678,Task Missed,COMM
448.920,Task Missed,COMM
449.940,Task Missed,RESMAN
450.038,Task Missed,COMM
450.295,Task Missed,SYSMON
451.024,Task Missed,COMM
451.082,Task Missed,SYSMON
452.138,Task Missed,SYSMON
452.339,Task Missed,COMM
452.516,Task Missed,SYSMON
456.138,Task Assigned,Op5: TRACK
462.167,Task Assigned,Op1: RESMAN
463.281,Task Missed,SYSMON
463.283,Task Missed,COMM
464.883,Task Missed,COMM
466.164,Task Assigned,Op2: COMM
467.012,Task Missed,RESMAN
468.263,Task Assigned,Op4: SYSMON
470.285,Task Assigned,Op3: RESMAN
471.744,Task Assigned,Op0: TRACK
472.541,Task Missed,SYSMON
473.844,Task Missed,RESMAN
473.972,Task Missed,SYSMON
481.866,Task Assigned,Op5: RESMAN
483.198,Task Assigned,Op2: RESMAN
486.164,Task Missed,TRACK
486.787,Task Assigned,Op1: RESMAN
487.539,Task Missed,TRACK
487.624,Task Missed,RESMAN
488.209,Task Assigned,Op4: SYSMON
489.410,Task Missed,RESMAN
489.591,Task Missed,TRACK
490.159,Task Assigned,Op3: SYSMON
498.543,Task Assigned,Op0: COMM
505.880,Task Assigned,Op5: COMM
507.543,Task Missed,SYSMON
508.121,Task Assigned,Op2: SYSMON
508.535,Task Missed,SYSMON
508.644,Task Missed,TRACK
509.272,Task Assigned,Op1: RESMAN
510.394,Task Assigned,Op0: RESMAN
515.941,Task Assigned,Op4: SYSMON
518.453,Task Assigned,Op3: COMM
521.827,Task Assigned,Op5: TRACK
525.092,Task Assigned,Op4: TRACK
527.679,Task Assigned,Op3: TRACK
529.318,Task Assigned,Op0: RESMAN
530.023,Task Assigned,Op1: RESMAN
536.280,Task Assigned,Op2: COMM
543.191,Task Assigned,Op2: RESMAN
553.587,Task Assigned,Op1: SYSMON
555.028,Task Assigned,Op0: COMM
557.161,Task Assigned,Op5: RESMAN
560.396,Task Assigned,Op4: COMM
562.567,Task Assigned,Op3: SYSMON
563.593,Task Missed,COMM
572.697,Task Assigned,Op5: RESMAN
577.291,Task Assigned,Op3: TRACK
579.084,Task Assigned,Op0: TRACK
579.876,Task Assigned,Op1: COMM
585.650,Task Assigned,Op4: RESMAN
589.007,Task Assigned,Op2: RESMAN
601.263,Task Assigned,Op5: SYSMON
605.446,Task Assigned,Op4: SYSMON
609.291,Task Assigned,Op3: COMM
611.019,Task Assigned,Op2: COMM
613.125,Task Assigned,Op0: SYSMON
613.487,Task Assigned,Op1: TRACK
622.296,Task Assigned,Op1: RESMAN
627.926,Task Assigned,Op0: SYSMON
628.959,Task Assigned,Op2: TRACK
631.423,Task Assigned,Op5: SYSMON
633.100,Task Assigned,Op4: SYSMON
633.132,Task Assigned,Op4: SYSMON
635.102,Task Assigned,Op3: COMM
646.715,Task Assigned,Op3: TRACK
650.212,Task Assigned,Op5: TRACK
654.884,Task Assigned,Op2: SYSMON
657.663,Task Assigned,Op0: SYSMON
658.935,Task Assigned,Op1: TRACK
669.659,Task Assigned,Op5: TRACK
End of Trial
