Time (s),Event type,Data
0.007,Task Created,10
13.233,Task Assigned,Op2: TRACK
15.013,Task Created,5
18.976,Task Assigned,Op3: COMM
22.597,Task Assigned,Op3: COMM
23.719,Task Assigned,Op3: COMM
28.891,Task Assigned,Op0: COMM
30.007,Task Created,5
31.496,Task Missed,RESMAN
33.213,Task Assigned,Op1: RESMAN
38.214,Task Assigned,Op2: RESMAN
46.743,Task Assigned,Op2: TRACK
49.882,Task Assigned,Op0: COMM
52.638,Task Assigned,Op0: SYSMON
54.657,Task Assigned,Op0: SYSMON
56.347,Task Assigned,Op5: SYSMON
59.964,Task Assigned,Op4: SYSMON
60.018,Task Created,20
65.948,Task Assigned,Op3: TRACK
69.268,Task Assigned,Op2: TRACK
74.586,Task Assigned,Op1: SYSMON
78.258,Task Assigned,Op3: RESMAN
79.976,Task Assigned,Op5: SYSMON
81.407,Task Assigned,Op4: SYSMON
82.890,Task Assigned,Op0: SYSMON
86.127,Task Assigned,Op1: COMM
90.011,Task Created,10
97.681,Task Assigned,Op3: SYSMON
100.371,Task Assigned,Op0: TRACK
101.506,Task Missed,TRACK
102.192,Task Missed,RESMAN
102.723,Task Missed,TRACK
102.947,Task Assigned,Op2: TRACK
107.171,Task Assigned,Op1: RESMAN
110.950,Task Assigned,Op3: SYSMON
113.005,Task Assigned,Op5: RESMAN
116.237,Task Assigned,Op4: RESMAN
120.007,Task Created,10
123.920,Task Assigned,Op2: TRACK
126.175,Task Assigned,Op0: COMM
127.718,Task Assigned,Op0: SYSMON
128.704,Task Assigned,Op0: COMM
129.835,Task Assigned,Op1: TRACK
131.508,Task Assigned,Op4: RESMAN
135.718,Task Assigned,Op5: RESMAN
138.497,Task Assigned,Op4: COMM
140.002,Task Assigned,Op3: SYSMON
141.406,Task Assigned,Op3: TRACK
143.081,Task Assigned,Op2: SYSMON
146.511,Task Assigned,Op1: RESMAN
150.017,Task Created,10
155.992,Task Missed,TRACK
157.716,Task Assigned,Op5: COMM
164.138,Task Assigned,Op5: COMM
165.559,Task Assigned,Op2: TRACK
166.786,Task Assigned,Op3: RESMAN
168.433,Task Assigned,Op1: RESMAN
170.470,Task Assigned,Op0: TRACK
171.503,Task Assigned,Op0: COMM
174.644,Task Assigned,Op4: RESMAN
179.854,Task Assigned,Op2: SYSMON
180.011,Task Created,15
183.742,Task Missed,COMM
185.288,Task Assigned,Op5: TRACK
189.569,Task Assigned,Op1: COMM
191.251,Task Assigned,Op3: SYSMON
192.984,Task Assigned,Op2: RESMAN
196.696,Task Assigned,Op4: COMM
199.632,Task Assigned,Op5: SYSMON
205.315,Task Assigned,Op0: RESMAN
210.012,Task Created,15
211.652,Task Missed,TRACK
213.023,Task Missed,SYSMON
213.448,Task Missed,TRACK
214.711,Task Assigned,Op1: TRACK
215.129,Task Missed,TRACK
