Time (s),Event type,Data
0.010,Task Created,10
8.048,Task Assigned,Op5: TRACK
11.291,Task Assigned,Op1: RESMAN
15.006,Task Created,5
18.587,Task Assigned,Op1: RESMAN
20.960,Task Assigned,Op2: COMM
24.044,Task Assigned,Op4: COMM
25.978,Task Assigned,Op5: COMM
30.021,Task Created,5
30.582,Task Assigned,Op1: COMM
38.369,Task Assigned,Op5: SYSMON
39.934,Task Assigned,Op4: COMM
43.707,Task Assigned,Op2: COMM
49.512,Task Assigned,Op3: COMM
53.011,Task Assigned,Op4: COMM
55.669,Task Assigned,Op5: COMM
60.012,Task Created,20
61.801,Task Assigned,Op2: RESMAN
63.980,Task Missed,SYSMON
65.827,Task Assigned,Op4: TRACK
68.404,Task Assigned,Op5: COMM
71.453,Task Assigned,Op0: SYSMON
74.622,Task Assigned,Op1: RESMAN
75.386,Task Missed,RESMAN
86.037,Task Assigned,Op2: SYSMON
87.970,Task Assigned,Op3: SYSMON
90.041,Task Created,10
92.256,Task Assigned,Op4: SYSMON
94.831,Task Assigned,Op5: RESMAN
96.254,Task Missed,SYSMON
97.750,Task Missed,COMM
99.725,Task Assigned,Op1: RESMAN
100.553,Task Missed,SYSMON
102.553,Task Assigned,Op0: RESMAN
104.756,Task Assigned,Op2: COMM
107.828,Task Assigned,Op3: RESMAN
110.289,Task Assigned,Op5: SYSMON
113.273,Task Assigned,Op4: COMM
117.741,Task Assigned,Op0: COMM
120.013,Task Created,10
120.499,Task Assigned,Op2: COMM
120.758,Task Missed,TRACK
121.926,Task Missed,RESMAN
122.234,Task Assigned,Op1: SYSMON
123.287,Task Missed,SYSMON
123.332,Task Missed,COMM
124.247,Task Missed,SYSMON
124.981,Task Assigned,Op3: RESMAN
125.235,Task Missed,SYSMON
127.452,Task Assigned,Op5: TRACK
129.480,Task Assigned,Op4: RESMAN
133.851,Task Assigned,Op2: RESMAN
139.272,Task Assigned,Op0: RESMAN
140.152,Task Assigned,Op0: TRACK
146.140,Task Assigned,Op1: RESMAN
147.519,Task Assigned,Op1: SYSMON
150.001,Task Created,10
150.844,Task Assigned,Op2: SYSMON
152.981,Task Assigned,Op3: RESMAN
155.224,Task Assigned,Op4: TRACK
157.363,Task Assigned,Op5: RESMAN
162.295,Task Assigned,Op1: SYSMON
163.215,Task Assigned,Op3: SYSMON
169.218,Task Assigned,Op2: TRACK
172.561,Task Assigned,Op0: SYSMON
173.736,Task Missed,TRACK
174.666,Task Assigned,Op1: RESMAN
177.522,Task Assigned,Op5: RESMAN
178.273,Task Missed,RESMAN
179.788,Task Assigned,Op3: RESMAN
180.006,Task Created,15
182.869,Task Missed,RESMAN
182.869,Task Missed,COMM
183.202,Task Missed,RESMAN
183.846,Task Assigned,Op0: SYSMON
187.391,Task Assigned,Op1: COMM
188.075,Task Assigned,Op4: SYSMON
194.713,Task Assigned,Op2: RESMAN
198.381,Task Missed,COMM
198.976,Task Assigned,Op2: SYSMON
199.518,Task Assigned,Op0: COMM
205.483,Task Assigned,Op5: SYSMON
210.006,Task Created,15
210.090,Task Assigned,Op4: COMM
211.908,Task Missed,COMM
212.001,Task Assigned,Op3: RESMAN
212.114,Task Missed,COMM
214.613,Task Assigned,Op1: COMM
217.713,Task Missed,SYSMON
217.794,Task Missed,COMM
218.229,Task Missed,COMM
224.025,Task Assigned,Op5: COMM
226.756,Task Assigned,Op4: TRACK
229.714,Task Assigned,Op3: COMM
232.375,Task Assigned,Op1: TRACK
236.610,Task Missed,TRACK
236.813,Task Assigned,Op0: TRACK
240.019,Task Created,10
241.578,Task Missed,SYSMON
242.070,Task Missed,SYSMON
242.291,Task Missed,SYSMON
242.399,Task Missed,COMM
242.477,Task Assigned,Op2: RESMAN
243.397,Task Missed,COMM
243.646,Task Missed,SYSMON
244.636,Task Assigned,Op3: SYSMON
246.811,Task Assigned,Op4: COMM
248.353,Task Assigned,Op5: SYSMON
249.586,Task Missed,SYSMON
253.047,Task Assigned,Op0: SYSMON
253.306,Task Missed,RESMAN
258.724,Task Assigned,Op1: COMM
260.747,Task Assigned,Op5: COMM
262.467,Task Assigned,Op4: TRACK
264.927,Task Assigned,Op3: TRACK
270.043,Task Created,15
270.894,Task Assigned,Op2: SYSMON
271.061,Task Missed,COMM
271.379,Task Missed,RESMAN
272.465,Task Missed,TRACK
272.573,Task Missed,RESMAN
272.887,Task Missed,TRACK
273.262,Task Missed,COMM
274.161,Task Assigned,Op5: RESMAN
274.386,Task Missed,COMM
275.274,Task Missed,SYSMON
276.044,Task Missed,COMM
276.098,Task Missed,TRACK
276.161,Task Assigned,Op0: SYSMON
276.264,Task Missed,RESMAN
276.919,Task Missed,SYSMON
277.483,Task Missed,TRACK
277.542,Task Missed,TRACK
278.398,Task Missed,TRACK
278.524,Task Missed,TRACK
278.764,Task Missed,RESMAN
279.190,Task Assigned,Op1: SYSMON
279.945,Task Missed,RESMAN
279.982,Task Missed,RESMAN
280.320,Task Missed,COMM
280.565,Task Assigned,Op2: COMM
284.110,Task Assigned,Op1: COMM
287.638,Task Assigned,Op0: SYSMON
292.558,Task Assigned,Op4: TRACK
294.960,Task Assigned,Op3: SYSMON
297.407,Task Missed,RESMAN
300.012,Task Created,7
300.154,Task Missed,RESMAN
300.213,Task Assigned,Op0: SYSMON
303.169,Task Missed,SYSMON
303.173,Task Missed,RESMAN
303.284,Task Missed,TRACK
304.565,Task Missed,TRACK
304.770,Task Assigned,Op1: COMM
306.920,Task Assigned,Op2: RESMAN
309.577,Task Assigned,Op5: COMM
310.895,Task Missed,RESMAN
311.973,Task Assigned,Op3: SYSMON
312.169,Task Missed,RESMAN
313.039,Task Missed,RESMAN
315.435,Task Assigned,Op5: RESMAN
317.194,Task Assigned,Op4: SYSMON
319.548,Task Assigned,Op0: RESMAN
319.948,Task Missed,RESMAN
321.574,Task Assigned,Op1: RESMAN
324.319,Task Assigned,Op3: COMM
330.007,Task Created,7
334.738,Task Assigned,Op2: COMM
337.915,Task Assigned,Op3: COMM
339.700,Task Assigned,Op4: COMM
342.742,Task Assigned,Op5: SYSMON
344.036,Task Missed,SYSMON
348.721,Task Assigned,Op1: SYSMON
353.798,Task Assigned,Op0: COMM
357.821,Task Assigned,Op5: SYSMON
360.004,Task Created,7
360.299,Task Assigned,Op4: SYSMON
362.072,Task Missed,COMM
362.354,Task Missed,COMM
363.368,Task Assigned,Op3: RESMAN
363.612,Task Missed,COMM
364.548,Task Missed,COMM
364.592,Task Assigned,Op2: COMM
368.543,Task Assigned,Op1: SYSMON
373.412,Task Assigned,Op0: COMM
376.861,Task Assigned,Op4: RESMAN
379.244,Task Assigned,Op3: RESMAN
380.949,Task Assigned,Op2: RESMAN
382.537,Task Assigned,Op1: RESMAN
385.087,Task Assigned,Op0: RESMAN
387.073,Task Assigned,Op5: TRACK
389.682,Task Assigned,Op2: RESMAN
390.019,Task Created,7
395.622,Task Assigned,Op4: COMM
397.339,Task Assigned,Op5: COMM
401.931,Task Assigned,Op0: COMM
404.534,Task Missed,SYSMON
407.023,Task Assigned,Op3: SYSMON
410.546,Task Assigned,Op1: RESMAN
413.686,Task Assigned,Op4: SYSMON
413.861,Task Missed,SYSMON
414.163,Task Missed,TRACK
