Time (s),Event type,Data
0.008,Task Created,10
10.320,Task Assigned,Op2: RESMAN
13.325,Task Assigned,Op3: TRACK
14.459,Task Assigned,Op4: COMM
14.475,Task Assigned,Op4: COMM
15.001,Task Created,5
23.507,Task Assigned,Op0: RESMAN
25.020,Task Assigned,Op1: RESMAN
26.716,Task Assigned,Op3: COMM
28.222,Task Assigned,Op2: SYSMON
30.017,Task Created,5
31.874,Task Assigned,Op0: COMM
35.042,Task Assigned,Op3: SYSMON
41.278,Task Assigned,Op5: RESMAN
43.630,Task Missed,COMM
45.465,Task Assigned,Op1: TRACK
46.709,Task Assigned,Op2: COMM
48.343,Task Assigned,Op3: RESMAN
49.964,Task Missed,COMM
51.018,Task Assigned,Op4: SYSMON
52.281,Task Assigned,Op4: COMM
59.733,Task Assigned,Op3: COMM
60.025,Task Created,20
60.905,Task Assigned,Op2: TRACK
63.198,Task Assigned,Op1: TRACK
65.047,Task Assigned,Op1: SYSMON
67.439,Task Missed,RESMAN
68.555,Task Assigned,Op4: TRACK
70.794,Task Assigned,Op5: TRACK
73.833,Task Assigned,Op3: SYSMON
75.119,Task Assigned,Op2: RESMAN
81.588,Task Assigned,Op0: RESMAN
85.828,Task Assigned,Op4: COMM
88.134,Task Assigned,Op1: RESMAN
90.007,Task Created,10
90.723,Task Missed,RESMAN
90.880,Task Assigned,Op2: RESMAN
93.793,Task Assigned,Op3: SYSMON
97.368,Task Assigned,Op5: RESMAN
100.179,Task Assigned,Op1: TRACK
101.142,Task Missed,TRACK
101.380,Task Assigned,Op0: RESMAN
102.785,Task Assigned,Op1: TRACK
104.529,Task Missed,TRACK
106.423,Task Assigned,Op4: COMM
107.403,Task Assigned,Op4: COMM
108.621,Task Assigned,Op3: RESMAN
112.316,Task Assigned,Op5: TRACK
115.052,Task Assigned,Op1: SYSMON
115.877,Task Assigned,Op2: TRACK
120.022,Task Created,10
120.388,Task Assigned,Op3: SYSMON
121.899,Task Missed,TRACK
122.419,Task Assigned,Op0: TRACK
126.560,Task Assigned,Op2: SYSMON
132.008,Task Missed,SYSMON
133.700,Task Assigned,Op5: TRACK
136.692,Task Assigned,Op3: TRACK
137.708,Task Assigned,Op2: TRACK
138.699,Task Assigned,Op1: SYSMON
142.660,Task Assigned,Op0: COMM
146.950,Task Assigned,Op4: SYSMON
150.025,Task Created,10
151.520,Task Assigned,Op5: TRACK
152.428,Task Assigned,Op2: TRACK
154.672,Task Assigned,Op0: COMM
155.874,Task Assigned,Op1: RESMAN
158.672,Task Assigned,Op4: RESMAN
160.609,Task Assigned,Op3: COMM
164.474,Task Assigned,Op2: RESMAN
166.704,Task Missed,TRACK
169.143,Task Assigned,Op5: COMM
169.162,Task Assigned,Op5: COMM
170.823,Task Assigned,Op4: SYSMON
173.938,Task Assigned,Op3: COMM
178.125,Task Assigned,Op1: RESMAN
179.006,Task Assigned,Op2: TRACK
180.011,Task Created,15
181.745,Task Assigned,Op0: SYSMON
182.470,Task Missed,RESMAN
185.814,Task Assigned,Op3: TRACK
186.940,Task Assigned,Op4: SYSMON
187.094,Task Missed,COMM
188.649,Task Assigned,Op4: TRACK
189.618,Task Assigned,Op4: RESMAN
192.388,Task Assigned,Op2: RESMAN
193.070,Task Assigned,Op1: TRACK
196.037,Task Assigned,Op0: SYSMON
198.339,Task Assigned,Op5: SYSMON
203.931,Task Assigned,Op1: COMM
204.348,Task Assigned,Op2: RESMAN
205.267,Task Assigned,Op0: SYSMON
206.235,Task Missed,RESMAN
207.049,Task Assigned,Op3: COMM
210.008,Task Created,15
214.305,Task Assigned,Op5: TRACK
214.973,Task Assigned,Op2: RESMAN
216.743,Task Assigned,Op1: TRACK
218.192,Task Assigned,Op0: RESMAN
219.764,Task Missed,COMM
222.842,Task Missed,RESMAN
224.020,Task Assigned,Op3: COMM
229.185,Task Missed,COMM
229.917,Task Assigned,Op1: COMM
231.352,Task Missed,SYSMON
232.817,Task Missed,RESMAN
234.216,Task Assigned,Op0: SYSMON
235.738,Task Assigned,Op5: RESMAN
237.104,Task Assigned,Op4: TRACK
238.129,Task Assigned,Op3: RESMAN
240.006,Task Created,10
241.852,Task Missed,RESMAN
242.037,Task Assigned,Op2: RESMAN
245.781,Task Missed,RESMAN
246.927,Task Assigned,Op1: RESMAN
247.063,Task Missed,RESMAN
249.987,Task Missed,SYSMON
253.552,Task Assigned,Op5: RESMAN
255.205,Task Assigned,Op4: SYSMON
257.615,Task Assigned,Op2: SYSMON
259.724,Task Missed,COMM
260.775,Task Assigned,Op1: RESMAN
270.013,Task Created,20
270.086,Task Assigned,Op5: COMM
270.806,Task Assigned,Op5: SYSMON
272.781,Task Missed,SYSMON
272.781,Task Missed,SYSMON
273.118,Task Missed,COMM
273.803,Task Assigned,Op3: RESMAN
276.034,Task Assigned,Op1: SYSMON
276.334,Task Missed,SYSMON
276.467,Task Missed,SYSMON
276.605,Task Assigned,Op2: RESMAN
278.281,Task Missed,COMM
280.297,Task Assigned,Op0: TRACK
283.064,Task Missed,SYSMON
296.082,Task Missed,COMM
296.316,Task Missed,SYSMON
297.112,Task Assigned,Op5: COMM
297.796,Task Assigned,Op4: SYSMON
299.623,Task Missed,SYSMON
300.016,Task Created,6
300.228,Task Assigned,Op3: COMM
301.105,Task Missed,SYSMON
301.105,Task Assigned,Op2: COMM
301.349,Task Missed,TRACK
301.622,Task Missed,RESMAN
302.273,Task Missed,RESMAN
302.677,Task Assigned,Op0: RESMAN
302.729,Task Assigned,Op1: COMM
304.038,Task Missed,RESMAN
311.650,Task Missed,TRACK
311.883,Task Missed,RESMAN
312.504,Task Assigned,Op5: COMM
317.470,Task Missed,SYSMON
318.483,Task Assigned,Op1: RESMAN
321.211,Task Assigned,Op0: RESMAN
330.008,Task Created,6
330.935,Task Assigned,Op3: TRACK
331.155,Task Missed,TRACK
331.401,Task Missed,RESMAN
333.178,Task Missed,TRACK
