Time (s),Event type,Data
0.007,Task Created,10
9.889,Task Assigned,Op1: SYSMON
15.001,Task Created,5
17.118,Task Missed,COMM
20.226,Task Assigned,Op1: SYSMON
25.787,Task Missed,RESMAN
30.007,Task Created,5
30.599,Task Assigned,Op0: COMM
34.929,Task Assigned,Op1: SYSMON
46.486,Task Assigned,Op4: COMM
48.729,Task Assigned,Op5: COMM
53.409,Task Assigned,Op0: COMM
60.026,Task Created,20
60.195,Task Assigned,Op1: RESMAN
61.934,Task Missed,TRACK
62.447,Task Missed,TRACK
63.521,Task Missed,SYSMON
63.756,Task Assigned,Op3: SYSMON
68.781,Task Assigned,Op4: SYSMON
70.692,Task Missed,TRACK
76.098,Task Assigned,Op5: RESMAN
78.163,Task Assigned,Op0: TRACK
82.349,Task Assigned,Op1: TRACK
88.267,Task Assigned,Op3: TRACK
89.582,Task Assigned,Op4: TRACK
90.006,Task Created,10
91.266,Task Missed,COMM
91.326,Task Missed,SYSMON
91.541,Task Missed,RESMAN
92.028,Task Missed,TRACK
99.811,Task Assigned,Op0: TRACK
101.311,Task Missed,RESMAN
102.402,Task Assigned,Op1: TRACK
107.004,Task Assigned,Op4: RESMAN
108.314,Task Assigned,Op5: TRACK
110.072,Task Assigned,Op2: RESMAN
116.024,Task Assigned,Op3: RESMAN
119.602,Task Missed,SYSMON
120.008,Task Created,10
122.339,Task Assigned,Op1: COMM
124.685,Task Assigned,Op0: COMM
127.666,Task Assigned,Op4: SYSMON
129.112,Task Assigned,Op5: COMM
138.730,Task Assigned,Op2: SYSMON
141.601,Task Assigned,Op4: TRACK
143.549,Task Assigned,Op5: TRACK
147.959,Task Missed,TRACK
149.376,Task Assigned,Op0: RESMAN
150.017,Task Created,10
151.827,Task Missed,TRACK
151.930,Task Missed,COMM
151.933,Task Assigned,Op1: RESMAN
152.102,Task Missed,SYSMON
152.932,Task Assigned,Op2: RESMAN
155.107,Task Assigned,Op3: TRACK
167.226,Task Assigned,Op1: RESMAN
169.156,Task Assigned,Op0: COMM
173.291,Task Assigned,Op3: TRACK
174.347,Task Assigned,Op4: TRACK
176.843,Task Assigned,Op5: SYSMON
180.009,Task Created,15
181.688,Task Missed,TRACK
182.776,Task Missed,TRACK
186.982,Task Assigned,Op2: TRACK
187.534,Task Missed,TRACK
187.763,Task Assigned,Op0: TRACK
188.815,Task Missed,TRACK
