Time (s),Event type,Data
0.005,Task Created,10
8.824,Task Assigned,Op0: TRACK
8.866,Task Assigned,Op0: RESMAN
10.922,Task Assigned,Op1: RESMAN
10.992,Task Assigned,Op1: SYSMON
13.370,Task Assigned,Op2: SYSMON
13.458,Task Assigned,Op2: COMM
15.016,Task Created,5
16.547,Task Assigned,Op3: COMM
18.173,Task Assigned,Op4: COMM
18.372,Task Assigned,Op4: TRACK
20.739,Task Assigned,Op5: SYSMON
20.874,Task Assigned,Op5: SYSMON
23.978,Task Assigned,Op0: SYSMON
24.017,Task Assigned,Op0: TRACK
26.581,Task Assigned,Op1: COMM
26.607,Task Assigned,Op1: TRACK
30.022,Task Created,5
32.723,Task Assigned,Op2: SYSMON
32.725,Task Assigned,Op2: SYSMON
35.124,Task Assigned,Op3: TRACK
36.372,Task Assigned,Op3: SYSMON
39.459,Task Assigned,Op4: COMM
60.011,Task Created,20
65.332,Task Assigned,Op4: SYSMON
67.900,Task Assigned,Op5: COMM
67.900,Task Assigned,Op5: TRACK
76.502,Task Assigned,Op0: TRACK
77.466,Task Assigned,Op0: COMM
80.255,Task Assigned,Op1: TRACK
80.255,Task Assigned,Op1: COMM
82.810,Task Assigned,Op2: COMM
82.831,Task Assigned,Op2: SYSMON
84.638,Task Missed,TRACK
85.710,Task Assigned,Op3: SYSMON
87.351,Task Assigned,Op3: SYSMON
90.003,Task Created,10
90.043,Task Assigned,Op4: COMM
90.104,Task Assigned,Op4: COMM
93.176,Task Assigned,Op5: RESMAN
93.251,Task Assigned,Op5: SYSMON
98.189,Task Assigned,Op4: TRACK
98.289,Task Assigned,Op4: SYSMON
101.657,Task Assigned,Op3: TRACK
101.735,Task Assigned,Op3: TRACK
104.704,Task Assigned,Op2: SYSMON
104.820,Task Assigned,Op2: RESMAN
106.283,Task Missed,RESMAN
108.792,Task Assigned,Op0: COMM
108.988,Task Assigned,Op0: TRACK
113.462,Task Assigned,Op1: RESMAN
113.635,Task Assigned,Op1: SYSMON
117.385,Task Assigned,Op2: RESMAN
117.485,Task Missed,TRACK
120.002,Task Created,10
121.955,Task Assigned,Op3: TRACK
121.985,Task Assigned,Op3: RESMAN
122.252,Task Missed,COMM
123.363,Task Missed,RESMAN
126.769,Task Assigned,Op5: TRACK
126.854,Task Assigned,Op5: SYSMON
129.754,Task Assigned,Op4: TRACK
133.392,Task Assigned,Op3: COMM
133.511,Task Assigned,Op3: TRACK
136.317,Task Assigned,Op2: COMM
136.427,Task Assigned,Op2: RESMAN
139.541,Task Assigned,Op1: SYSMON
140.725,Task Assigned,Op0: COMM
145.841,Task Assigned,Op5: COMM
145.891,Task Assigned,Op5: RESMAN
150.000,Task Created,10
154.429,Task Assigned,Op3: SYSMON
154.508,Task Assigned,Op3: RESMAN
157.448,Task Assigned,Op2: RESMAN
161.229,Task Assigned,Op1: SYSMON
