Time (s),Event type,Data
0.010,Task Created,10
10.091,Task Assigned,Op5: SYSMON
15.018,Task Created,5
15.403,Task Assigned,Op4: RESMAN
19.860,Task Assigned,Op2: COMM
19.879,Task Assigned,Op3: COMM
25.034,Task Assigned,Op1: TRACK
27.797,Task Assigned,Op5: TRACK
30.013,Task Created,5
30.736,Task Assigned,Op2: RESMAN
31.163,Task Assigned,Op3: COMM
34.335,Task Assigned,Op0: TRACK
38.697,Task Missed,RESMAN
40.378,Task Assigned,Op5: COMM
43.964,Task Assigned,Op2: RESMAN
45.721,Task Assigned,Op4: RESMAN
49.896,Task Assigned,Op1: SYSMON
52.095,Task Assigned,Op3: SYSMON
53.353,Task Assigned,Op5: TRACK
56.429,Task Assigned,Op2: SYSMON
57.970,Task Assigned,Op0: COMM
60.062,Task Created,20
63.152,Task Assigned,Op1: COMM
64.021,Task Missed,COMM
64.678,Task Assigned,Op4: TRACK
66.256,Task Assigned,Op5: COMM
69.550,Task Assigned,Op2: RESMAN
69.553,Task Assigned,Op3: SYSMON
74.610,Task Assigned,Op5: SYSMON
75.292,Task Assigned,Op4: SYSMON
77.691,Task Assigned,Op3: COMM
78.974,Task Assigned,Op2: RESMAN
80.839,Task Assigned,Op1: TRACK
80.895,Task Assigned,Op0: TRACK
85.283,Task Assigned,Op5: COMM
86.974,Task Assigned,Op5: RESMAN
89.316,Task Assigned,Op5: SYSMON
90.016,Task Created,10
91.198,Task Assigned,Op2: RESMAN
91.390,Task Assigned,Op2: COMM
94.313,Task Assigned,Op1: COMM
96.851,Task Assigned,Op4: RESMAN
97.789,Task Assigned,Op5: SYSMON
99.697,Task Assigned,Op4: SYSMON
100.961,Task Assigned,Op4: RESMAN
102.368,Task Assigned,Op3: RESMAN
104.500,Task Assigned,Op3: TRACK
106.154,Task Assigned,Op2: SYSMON
107.914,Task Assigned,Op1: SYSMON
109.559,Task Assigned,Op0: SYSMON
111.995,Task Assigned,Op2: SYSMON
113.254,Task Assigned,Op3: COMM
114.737,Task Assigned,Op5: RESMAN
116.500,Task Assigned,Op4: RESMAN
118.245,Task Assigned,Op3: TRACK
120.006,Task Assigned,Op1: SYSMON
120.006,Task Created,10
122.335,Task Assigned,Op2: RESMAN
125.199,Task Assigned,Op3: RESMAN
125.832,Task Assigned,Op2: COMM
128.744,Task Assigned,Op0: TRACK
150.000,Task Created,10
175.300,Task Assigned,Op5: TRACK
178.182,Task Assigned,Op4: SYSMON
180.011,Task Created,15
181.921,Task Missed,RESMAN
188.100,Task Assigned,Op4: SYSMON
