Time (s),Event type,Data
0.009,Task Created,10
15.027,Task Created,5
29.022,Task Assigned,Op3: SYSMON
30.010,Task Created,5
33.656,Task Missed,TRACK
34.675,Task Missed,SYSMON
37.157,Task Assigned,Op1: SYSMON
49.519,Task Missed,RESMAN
49.723,Task Assigned,Op2: COMM
53.965,Task Assigned,Op1: SYSMON
59.461,Task Assigned,Op0: COMM
60.013,Task Created,20
63.829,Task Assigned,Op4: RESMAN
63.894,Task Missed,SYSMON
63.917,Task Missed,SYSMON
64.032,Task Missed,TRACK
65.231,Task Missed,SYSMON
67.489,Task Assigned,Op3: COMM
74.635,Task Missed,COMM
75.434,Task Missed,COMM
80.297,Task Assigned,Op3: TRACK
81.433,Task Assigned,Op0: RESMAN
86.189,Task Assigned,Op1: SYSMON
86.266,Task Assigned,Op2: SYSMON
90.005,Task Created,10
91.714,Task Missed,SYSMON
97.877,Task Missed,RESMAN
98.537,Task Assigned,Op5: COMM
98.555,Task Assigned,Op5: SYSMON
102.985,Task Assigned,Op4: SYSMON
103.045,Task Assigned,Op4: SYSMON
106.567,Task Missed,COMM
109.788,Task Assigned,Op3: RESMAN
111.030,Task Assigned,Op0: TRACK
113.536,Task Missed,SYSMON
115.249,Task Assigned,Op1: COMM
115.278,Task Assigned,Op1: COMM
118.159,Task Assigned,Op2: COMM
118.181,Task Assigned,Op2: SYSMON
120.042,Task Created,10
121.836,Task Missed,TRACK
123.216,Task Missed,RESMAN
125.694,Task Missed,RESMAN
126.879,Task Assigned,Op5: COMM
127.040,Task Assigned,Op5: SYSMON
129.731,Task Missed,COMM
130.362,Task Missed,RESMAN
130.565,Task Missed,SYSMON
130.722,Task Missed,TRACK
131.275,Task Assigned,Op4: SYSMON
131.344,Task Assigned,Op4: SYSMON
131.543,Task Missed,COMM
131.948,Task Missed,TRACK
136.984,Task Assigned,Op1: TRACK
136.984,Task Assigned,Op1: TRACK
141.471,Task Missed,TRACK
142.046,Task Assigned,Op2: RESMAN
142.402,Task Missed,TRACK
146.811,Task Assigned,Op0: TRACK
150.013,Task Created,10
150.682,Task Missed,RESMAN
150.804,Task Assigned,Op3: COMM
150.806,Task Assigned,Op3: SYSMON
151.766,Task Missed,RESMAN
152.629,Task Missed,RESMAN
155.528,Task Missed,COMM
158.043,Task Missed,SYSMON
158.604,Task Assigned,Op5: COMM
158.749,Task Missed,SYSMON
159.795,Task Missed,TRACK
161.200,Task Assigned,Op5: TRACK
163.219,Task Assigned,Op5: COMM
167.022,Task Missed,TRACK
169.378,Task Assigned,Op2: TRACK
172.239,Task Assigned,Op0: TRACK
175.425,Task Missed,COMM
177.995,Task Missed,COMM
180.002,Task Created,15
181.231,Task Missed,COMM
181.258,Task Missed,SYSMON
182.160,Task Missed,SYSMON
184.114,Task Assigned,Op3: SYSMON
184.940,Task Assigned,Op3: COMM
187.872,Task Missed,RESMAN
188.703,Task Assigned,Op4: COMM
188.721,Task Assigned,Op4: COMM
189.517,Task Missed,RESMAN
189.688,Task Missed,COMM
190.401,Task Missed,SYSMON
190.705,Task Missed,COMM
194.629,Task Missed,TRACK
195.314,Task Missed,RESMAN
196.378,Task Missed,RESMAN
197.035,Task Assigned,Op2: TRACK
202.191,Task Assigned,Op1: RESMAN
203.192,Task Assigned,Op0: TRACK
205.905,Task Missed,COMM
206.105,Task Missed,SYSMON
206.540,Task Missed,SYSMON
207.873,Task Assigned,Op5: SYSMON
207.873,Task Assigned,Op5: SYSMON
210.014,Task Created,15
211.869,Task Missed,RESMAN
