Time (s),Event type,Data
0.008,Task Created,10
6.340,Task Assigned,Op4: TRACK
9.775,Task Assigned,Op2: TRACK
11.273,Task Assigned,Op2: RESMAN
12.084,Task Missed,RESMAN
12.782,Task Assigned,Op2: TRACK
14.669,Task Assigned,Op2: TRACK
15.029,Task Created,5
20.953,Task Assigned,Op4: COMM
25.047,Task Missed,TRACK
26.247,Task Missed,SYSMON
26.881,Task Missed,TRACK
27.213,Task Assigned,Op4: TRACK
28.873,Task Assigned,Op4: SYSMON
30.011,Task Created,5
30.514,Task Missed,TRACK
31.635,Task Assigned,Op4: SYSMON
33.832,Task Assigned,Op4: SYSMON
38.196,Task Assigned,Op0: COMM
38.232,Task Missed,COMM
40.101,Task Assigned,Op0: TRACK
40.886,Task Assigned,Op0: RESMAN
43.325,Task Assigned,Op0: TRACK
46.733,Task Assigned,Op4: COMM
48.352,Task Missed,SYSMON
50.921,Task Assigned,Op4: SYSMON
53.288,Task Assigned,Op4: TRACK
55.969,Task Assigned,Op1: SYSMON
56.658,Task Assigned,Op1: COMM
59.502,Task Assigned,Op0: TRACK
60.023,Task Created,20
63.769,Task Missed,TRACK
65.266,Task Missed,TRACK
65.941,Task Assigned,Op5: SYSMON
67.479,Task Assigned,Op5: TRACK
80.018,Task Assigned,Op3: SYSMON
83.361,Task Assigned,Op1: TRACK
85.220,Task Assigned,Op1: TRACK
90.019,Task Created,10
96.686,Task Missed,RESMAN
96.890,Task Missed,RESMAN
97.568,Task Missed,RESMAN
98.153,Task Missed,SYSMON
102.319,Task Assigned,Op3: SYSMON
103.547,Task Assigned,Op3: SYSMON
104.317,Task Missed,RESMAN
104.466,Task Missed,SYSMON
104.763,Task Assigned,Op2: COMM
105.969,Task Assigned,Op2: TRACK
108.638,Task Assigned,Op5: SYSMON
108.693,Task Missed,RESMAN
112.489,Task Missed,SYSMON
120.011,Task Created,10
122.039,Task Missed,SYSMON
126.070,Task Assigned,Op5: SYSMON
127.058,Task Assigned,Op5: RESMAN
127.085,Task Missed,COMM
133.325,Task Assigned,Op3: COMM
134.077,Task Missed,COMM
139.910,Task Assigned,Op1: RESMAN
142.448,Task Assigned,Op1: SYSMON
148.140,Task Assigned,Op3: COMM
148.937,Task Missed,SYSMON
148.942,Task Missed,SYSMON
149.179,Task Missed,TRACK
149.280,Task Assigned,Op3: SYSMON
149.328,Task Missed,RESMAN
149.333,Task Missed,COMM
149.433,Task Missed,TRACK
149.792,Task Assigned,Op3: SYSMON
150.031,Task Created,10
150.777,Task Assigned,Op2: RESMAN
152.062,Task Missed,TRACK
152.219,Task Missed,COMM
152.314,Task Missed,TRACK
152.552,Task Missed,SYSMON
152.975,Task Assigned,Op2: TRACK
155.683,Task Missed,SYSMON
156.096,Task Assigned,Op0: RESMAN
158.018,Task Assigned,Op4: RESMAN
158.791,Task Assigned,Op4: SYSMON
158.998,Task Missed,COMM
159.070,Task Missed,SYSMON
159.091,Task Missed,TRACK
159.095,Task Missed,COMM
159.211,Task Assigned,Op3: RESMAN
