Time (s),Event type,Data
0.006,Task Created,10
15.004,Task Created,5
15.781,Task Assigned,Op3: TRACK
17.133,Task Assigned,Op4: TRACK
25.334,Task Missed,SYSMON
25.687,Task Missed,SYSMON
27.845,Task Assigned,Op5: RESMAN
29.286,Task Assigned,Op4: SYSMON
30.006,Task Created,5
32.694,Task Assigned,Op3: TRACK
33.314,Task Assigned,Op2: COMM
37.245,Task Assigned,Op1: RESMAN
37.797,Task Assigned,Op0: SYSMON
43.381,Task Assigned,Op5: SYSMON
44.723,Task Assigned,Op4: COMM
50.601,Task Assigned,Op3: RESMAN
52.422,Task Assigned,Op2: RESMAN
57.774,Task Missed,COMM
59.162,Task Assigned,Op1: RESMAN
60.002,Task Created,20
62.323,Task Missed,SYSMON
64.557,Task Assigned,Op1: COMM
68.969,Task Assigned,Op2: TRACK
74.546,Task Assigned,Op5: SYSMON
77.153,Task Assigned,Op0: RESMAN
79.813,Task Assigned,Op0: RESMAN
86.898,Task Assigned,Op2: RESMAN
90.007,Task Created,10
91.516,Task Missed,TRACK
91.663,Task Missed,COMM
93.006,Task Missed,COMM
94.027,Task Assigned,Op3: SYSMON
95.165,Task Assigned,Op4: RESMAN
95.184,Task Assigned,Op4: RESMAN
96.699,Task Missed,COMM
120.022,Task Created,10
135.416,Task Missed,SYSMON
135.589,Task Missed,COMM
135.695,Task Missed,COMM
150.025,Task Created,10
151.207,Task Missed,SYSMON
151.794,Task Missed,COMM
151.837,Task Missed,RESMAN
152.139,Task Missed,SYSMON
179.523,Task Assigned,Op1: TRACK
180.017,Task Created,15
181.532,Task Missed,RESMAN
181.894,Task Missed,COMM
182.140,Task Missed,RESMAN
182.443,Task Missed,RESMAN
182.733,Task Missed,COMM
182.925,Task Missed,RESMAN
183.719,Task Missed,RESMAN
183.979,Task Missed,RESMAN
184.094,Task Missed,TRACK
194.240,Task Missed,SYSMON
194.832,Task Assigned,Op0: COMM
195.308,Task Missed,SYSMON
195.598,Task Missed,TRACK
195.656,Task Missed,COMM
196.521,Task Missed,SYSMON
196.524,Task Missed,RESMAN
196.557,Task Missed,COMM
196.659,Task Missed,COMM
196.720,Task Missed,SYSMON
197.084,Task Missed,TRACK
197.283,Task Missed,COMM
197.648,Task Missed,SYSMON
198.521,Task Missed,SYSMON
198.895,Task Missed,COMM
198.941,Task Missed,COMM
199.174,Task Missed,TRACK
199.263,Task Missed,COMM
199.793,Task Missed,SYSMON
200.042,Task Missed,COMM
200.872,Task Missed,SYSMON
201.366,Task Missed,COMM
201.731,Task Missed,COMM
202.377,Task Missed,COMM
202.487,Task Missed,SYSMON
202.821,Task Missed,COMM
