Time (s),Event type,Data
0.008,Task Created,10
3.482,Task Assigned,Op0: RESMAN
7.176,Task Assigned,Op2: COMM
9.357,Task Assigned,Op4: SYSMON
13.036,Task Assigned,Op5: SYSMON
15.003,Task Created,5
16.585,Task Assigned,Op2: RESMAN
19.036,Task Assigned,Op0: COMM
22.636,Task Assigned,Op2: COMM
25.965,Task Assigned,Op5: SYSMON
29.363,Task Assigned,Op5: TRACK
30.042,Task Created,5
34.787,Task Assigned,Op2: RESMAN
37.602,Task Assigned,Op0: RESMAN
40.229,Task Assigned,Op1: RESMAN
44.120,Task Assigned,Op2: TRACK
46.542,Task Assigned,Op5: TRACK
49.990,Task Assigned,Op4: SYSMON
53.260,Task Assigned,Op0: COMM
57.599,Task Assigned,Op1: RESMAN
59.649,Task Assigned,Op2: RESMAN
60.004,Task Created,20
66.699,Task Assigned,Op4: TRACK
68.656,Task Assigned,Op2: COMM
69.520,Task Assigned,Op3: COMM
72.372,Task Missed,COMM
73.536,Task Assigned,Op0: COMM
77.289,Task Assigned,Op5: RESMAN
80.034,Task Assigned,Op5: SYSMON
87.167,Task Assigned,Op1: TRACK
90.023,Task Created,10
91.303,Task Assigned,Op3: RESMAN
94.622,Task Assigned,Op4: COMM
98.254,Task Missed,SYSMON
99.642,Task Assigned,Op5: COMM
102.337,Task Missed,COMM
106.302,Task Assigned,Op0: SYSMON
114.025,Task Assigned,Op4: SYSMON
117.844,Task Assigned,Op3: TRACK
120.028,Task Created,10
122.849,Task Assigned,Op1: TRACK
128.451,Task Assigned,Op0: RESMAN
130.147,Task Missed,SYSMON
132.524,Task Assigned,Op5: RESMAN
135.927,Task Assigned,Op4: COMM
137.735,Task Assigned,Op3: SYSMON
141.416,Task Assigned,Op1: RESMAN
141.420,Task Assigned,Op1: RESMAN
148.309,Task Assigned,Op5: COMM
150.016,Task Created,10
158.562,Task Assigned,Op4: TRACK
169.537,Task Assigned,Op5: SYSMON
172.069,Task Assigned,Op0: TRACK
175.403,Task Missed,COMM
180.024,Task Created,15
180.804,Task Assigned,Op3: RESMAN
