Time (s),Event type,Data
0.010,Task Created,10
7.073,Task Assigned,Op4: TRACK
8.885,Task Assigned,Op5: TRACK
12.600,Task Assigned,Op0: TRACK
14.720,Task Assigned,Op4: SYSMON
15.019,Task Created,5
18.598,Task Assigned,Op4: TRACK
20.797,Task Assigned,Op5: SYSMON
23.631,Task Assigned,Op3: TRACK
25.485,Task Assigned,Op2: SYSMON
27.298,Task Assigned,Op0: RESMAN
29.499,Task Assigned,Op1: RESMAN
30.015,Task Created,5
33.800,Task Assigned,Op1: SYSMON
34.651,Task Assigned,Op0: COMM
38.179,Task Assigned,Op5: SYSMON
41.774,Task Assigned,Op0: TRACK
42.326,Task Assigned,Op1: TRACK
45.925,Task Assigned,Op0: RESMAN
48.556,Task Assigned,Op2: RESMAN
51.006,Task Assigned,Op5: RESMAN
52.972,Task Assigned,Op1: RESMAN
55.815,Task Assigned,Op2: TRACK
60.025,Task Created,20
63.467,Task Missed,TRACK
64.717,Task Assigned,Op3: SYSMON
67.524,Task Missed,RESMAN
68.064,Task Assigned,Op1: RESMAN
69.904,Task Assigned,Op3: COMM
73.086,Task Assigned,Op3: RESMAN
75.127,Task Assigned,Op1: COMM
76.850,Task Assigned,Op3: RESMAN
77.896,Task Missed,SYSMON
80.122,Task Assigned,Op3: COMM
83.322,Task Assigned,Op1: SYSMON
85.349,Task Assigned,Op0: SYSMON
88.678,Task Assigned,Op1: TRACK
88.789,Task Assigned,Op0: RESMAN
90.027,Task Created,10
92.139,Task Assigned,Op4: TRACK
92.737,Task Missed,TRACK
96.005,Task Assigned,Op2: TRACK
101.997,Task Assigned,Op1: TRACK
104.674,Task Assigned,Op4: COMM
107.484,Task Assigned,Op4: TRACK
111.117,Task Assigned,Op2: RESMAN
113.719,Task Assigned,Op0: TRACK
117.732,Task Assigned,Op1: TRACK
117.751,Task Assigned,Op0: SYSMON
120.006,Task Created,10
121.129,Task Assigned,Op1: COMM
122.562,Task Assigned,Op0: RESMAN
125.805,Task Assigned,Op5: RESMAN
127.891,Task Assigned,Op1: RESMAN
130.319,Task Assigned,Op1: TRACK
134.674,Task Assigned,Op5: RESMAN
136.716,Task Assigned,Op5: COMM
138.562,Task Assigned,Op3: COMM
140.009,Task Assigned,Op2: RESMAN
141.931,Task Assigned,Op3: COMM
144.432,Task Assigned,Op2: COMM
147.826,Task Assigned,Op2: TRACK
150.005,Task Created,10
150.333,Task Assigned,Op4: RESMAN
153.668,Task Assigned,Op5: SYSMON
155.631,Task Assigned,Op4: SYSMON
157.332,Task Assigned,Op3: SYSMON
159.316,Task Assigned,Op5: COMM
163.693,Task Assigned,Op0: COMM
168.118,Task Assigned,Op0: RESMAN
173.426,Task Assigned,Op0: TRACK
174.532,Task Assigned,Op2: COMM
175.914,Task Assigned,Op3: TRACK
177.841,Task Assigned,Op5: SYSMON
180.001,Task Created,15
180.259,Task Assigned,Op4: TRACK
181.195,Task Assigned,Op3: TRACK
185.109,Task Assigned,Op5: SYSMON
189.454,Task Assigned,Op0: SYSMON
191.347,Task Assigned,Op2: COMM
193.571,Task Assigned,Op4: SYSMON
195.782,Task Assigned,Op5: SYSMON
198.536,Task Assigned,Op0: TRACK
201.115,Task Assigned,Op4: SYSMON
203.940,Task Assigned,Op2: TRACK
209.736,Task Assigned,Op0: SYSMON
210.010,Task Created,15
212.357,Task Assigned,Op3: TRACK
212.475,Task Missed,TRACK
213.485,Task Missed,SYSMON
215.142,Task Assigned,Op4: RESMAN
217.292,Task Assigned,Op0: RESMAN
220.400,Task Assigned,Op3: RESMAN
