Time (s),Event type,Data
0.004,Task Created,10
2.729,Task Assigned,Op3: TRACK
3.116,Task Assigned,Op4: COMM
4.852,Task Assigned,Op4: SYSMON
5.131,Task Assigned,Op5: SYSMON
6.945,Task Assigned,Op1: SYSMON
7.294,Task Assigned,Op2: RESMAN
8.972,Task Assigned,Op0: RESMAN
9.429,Task Assigned,Op1: RESMAN
11.612,Task Assigned,Op2: COMM
12.196,Task Assigned,Op4: RESMAN
15.021,Task Created,5
17.647,Task Assigned,Op1: TRACK
18.027,Task Assigned,Op2: COMM
19.872,Task Assigned,Op0: COMM
20.646,Task Assigned,Op3: COMM
22.018,Task Assigned,Op5: RESMAN
30.019,Task Created,5
34.284,Task Assigned,Op5: TRACK
34.678,Task Assigned,Op5: RESMAN
37.009,Task Assigned,Op3: RESMAN
37.773,Task Assigned,Op2: SYSMON
41.860,Task Assigned,Op4: COMM
60.007,Task Created,20
64.224,Task Assigned,Op4: RESMAN
64.873,Task Assigned,Op4: TRACK
67.103,Task Assigned,Op0: RESMAN
67.466,Task Assigned,Op0: SYSMON
71.137,Task Assigned,Op2: COMM
72.543,Task Assigned,Op5: RESMAN
74.160,Task Assigned,Op5: TRACK
74.341,Task Missed,TRACK
76.203,Task Assigned,Op4: COMM
76.265,Task Assigned,Op3: RESMAN
78.461,Task Assigned,Op1: TRACK
78.837,Task Assigned,Op2: TRACK
81.016,Task Assigned,Op0: COMM
81.542,Task Assigned,Op0: COMM
83.360,Task Missed,TRACK
83.599,Task Missed,SYSMON
85.160,Task Assigned,Op4: TRACK
85.802,Task Assigned,Op4: RESMAN
87.675,Task Missed,SYSMON
90.026,Task Created,10
90.925,Task Assigned,Op3: SYSMON
91.491,Task Assigned,Op3: TRACK
94.308,Task Assigned,Op0: SYSMON
94.784,Task Assigned,Op0: SYSMON
97.837,Task Assigned,Op5: TRACK
98.186,Task Assigned,Op4: RESMAN
101.263,Task Assigned,Op2: TRACK
101.618,Task Assigned,Op3: RESMAN
103.691,Task Assigned,Op0: SYSMON
104.093,Task Assigned,Op1: TRACK
107.526,Task Assigned,Op5: COMM
108.017,Task Assigned,Op5: SYSMON
110.128,Task Assigned,Op5: RESMAN
110.718,Task Assigned,Op5: RESMAN
113.300,Task Assigned,Op2: TRACK
120.000,Task Created,10
