Time (s),Event type,Data
0.004,Task Created,10
8.212,Task Assigned,Op1: RESMAN
8.609,Task Assigned,Op1: RESMAN
11.344,Task Assigned,Op5: SYSMON
12.165,Task Assigned,Op5: COMM
15.006,Task Created,5
19.053,Task Assigned,Op0: TRACK
19.390,Task Assigned,Op0: TRACK
22.996,Task Assigned,Op2: COMM
23.354,Task Assigned,Op2: SYSMON
24.282,Task Assigned,Op2: SYSMON
25.632,Task Assigned,Op2: SYSMON
29.133,Task Assigned,Op3: SYSMON
30.022,Task Created,5
30.471,Task Assigned,Op3: COMM
34.505,Task Assigned,Op5: TRACK
35.970,Task Assigned,Op4: COMM
36.820,Task Assigned,Op4: SYSMON
43.507,Task Assigned,Op1: RESMAN
45.084,Task Assigned,Op1: RESMAN
51.926,Task Assigned,Op0: TRACK
53.248,Task Assigned,Op2: SYSMON
55.587,Task Assigned,Op3: SYSMON
60.009,Task Created,20
65.522,Task Assigned,Op5: RESMAN
68.488,Task Assigned,Op3: RESMAN
71.346,Task Assigned,Op1: RESMAN
77.496,Task Assigned,Op0: RESMAN
79.922,Task Assigned,Op2: TRACK
82.148,Task Assigned,Op3: COMM
85.017,Task Assigned,Op4: TRACK
90.015,Task Created,10
90.090,Task Assigned,Op1: RESMAN
90.761,Task Missed,RESMAN
94.455,Task Assigned,Op3: TRACK
96.969,Task Missed,COMM
97.899,Task Assigned,Op5: SYSMON
99.910,Task Assigned,Op5: RESMAN
104.467,Task Assigned,Op2: TRACK
105.535,Task Assigned,Op3: COMM
120.014,Task Created,10
121.896,Task Missed,COMM
136.123,Task Assigned,Op0: RESMAN
142.541,Task Assigned,Op4: TRACK
150.001,Task Created,10
150.220,Task Assigned,Op1: TRACK
154.047,Task Assigned,Op5: TRACK
154.979,Task Assigned,Op4: SYSMON
156.574,Task Assigned,Op2: COMM
156.654,Task Missed,COMM
159.033,Task Assigned,Op3: SYSMON
164.023,Task Assigned,Op3: COMM
164.648,Task Assigned,Op3: COMM
171.190,Task Assigned,Op2: TRACK
171.874,Task Assigned,Op1: COMM
175.501,Task Assigned,Op0: RESMAN
180.015,Task Created,15
180.468,Task Assigned,Op1: RESMAN
181.375,Task Missed,RESMAN
181.570,Task Assigned,Op2: COMM
181.667,Task Assigned,Op2: SYSMON
183.534,Task Missed,SYSMON
186.092,Task Assigned,Op5: RESMAN
188.585,Task Assigned,Op4: RESMAN
194.690,Task Assigned,Op5: TRACK
195.493,Task Assigned,Op4: SYSMON
200.757,Task Assigned,Op0: SYSMON
204.601,Task Assigned,Op0: TRACK
208.838,Task Assigned,Op3: COMM
210.004,Task Created,15
210.340,Task Assigned,Op3: TRACK
211.614,Task Missed,SYSMON
212.243,Task Missed,TRACK
212.494,Task Missed,COMM
212.674,Task Missed,COMM
212.722,Task Missed,SYSMON
214.087,Task Missed,SYSMON
219.584,Task Assigned,Op2: TRACK
232.119,Task Assigned,Op4: RESMAN
232.855,Task Assigned,Op5: SYSMON
237.655,Task Assigned,Op1: TRACK
239.548,Task Assigned,Op2: COMM
240.024,Task Created,10
241.894,Task Missed,TRACK
248.218,Task Assigned,Op5: COMM
249.389,Task Missed,COMM
251.227,Task Missed,RESMAN
251.559,Task Assigned,Op5: TRACK
252.391,Task Assigned,Op0: RESMAN
254.831,Task Assigned,Op1: RESMAN
256.713,Task Assigned,Op0: COMM
260.906,Task Assigned,Op2: RESMAN
266.584,Task Assigned,Op3: COMM
267.783,Task Assigned,Op3: RESMAN
270.020,Task Created,15
271.321,Task Missed,COMM
271.845,Task Missed,RESMAN
272.273,Task Missed,TRACK
272.326,Task Missed,SYSMON
272.391,Task Missed,TRACK
272.954,Task Assigned,Op0: TRACK
273.615,Task Missed,SYSMON
273.939,Task Missed,TRACK
274.167,Task Missed,COMM
277.022,Task Assigned,Op4: TRACK
277.651,Task Assigned,Op4: COMM
280.935,Task Assigned,Op3: TRACK
282.908,Task Assigned,Op2: SYSMON
287.469,Task Missed,TRACK
287.658,Task Assigned,Op1: RESMAN
289.715,Task Assigned,Op1: TRACK
297.178,Task Assigned,Op0: RESMAN
300.025,Task Created,7
301.388,Task Missed,COMM
301.585,Task Missed,RESMAN
301.635,Task Assigned,Op2: RESMAN
301.818,Task Missed,RESMAN
302.592,Task Missed,RESMAN
302.907,Task Missed,COMM
303.048,Task Missed,RESMAN
310.762,Task Assigned,Op3: RESMAN
319.331,Task Assigned,Op4: TRACK
320.568,Task Missed,TRACK
322.510,Task Assigned,Op5: RESMAN
330.012,Task Created,7
331.010,Task Assigned,Op0: RESMAN
331.207,Task Missed,COMM
331.398,Task Missed,RESMAN
334.718,Task Assigned,Op1: TRACK
336.430,Task Assigned,Op2: TRACK
337.358,Task Missed,SYSMON
338.555,Task Missed,SYSMON
339.362,Task Missed,TRACK
339.596,Task Missed,SYSMON
340.099,Task Missed,COMM
340.482,Task Missed,TRACK
340.741,Task Assigned,Op0: SYSMON
340.827,Task Missed,TRACK
341.203,Task Missed,COMM
341.362,Task Missed,SYSMON
341.634,Task Missed,COMM
343.089,Task Missed,COMM
343.222,Task Missed,SYSMON
343.356,Task Assigned,Op2: TRACK
343.515,Task Missed,COMM
343.737,Task Missed,COMM
344.082,Task Assigned,Op2: TRACK
346.352,Task Missed,SYSMON
346.383,Task Missed,COMM
346.747,Task Missed,SYSMON
347.193,Task Missed,COMM
347.723,Task Assigned,Op5: RESMAN
347.841,Task Missed,SYSMON
348.219,Task Assigned,Op5: SYSMON
348.312,Task Missed,COMM
349.117,Task Missed,SYSMON
349.956,Task Missed,COMM
351.250,Task Missed,RESMAN
352.250,Task Missed,COMM
353.258,Task Assigned,Op4: TRACK
353.797,Task Assigned,Op4: COMM
357.565,Task Missed,RESMAN
360.041,Task Created,7
361.043,Task Missed,COMM
361.171,Task Missed,TRACK
361.500,Task Assigned,Op3: SYSMON
361.944,Task Missed,SYSMON
362.167,Task Missed,TRACK
363.157,Task Assigned,Op3: RESMAN
363.193,Task Missed,TRACK
363.632,Task Missed,COMM
364.256,Task Missed,TRACK
365.824,Task Assigned,Op1: TRACK
377.879,Task Assigned,Op0: RESMAN
378.835,Task Assigned,Op1: RESMAN
384.779,Task Assigned,Op0: COMM
385.198,Task Assigned,Op0: COMM
390.012,Task Created,7
392.797,Task Assigned,Op3: TRACK
394.964,Task Missed,COMM
395.394,Task Missed,SYSMON
399.899,Task Assigned,Op4: TRACK
404.076,Task Assigned,Op3: COMM
409.743,Task Missed,SYSMON
411.173,Task Assigned,Op5: RESMAN
418.940,Task Assigned,Op1: RESMAN
420.018,Task Created,7
421.277,Task Missed,SYSMON
421.523,Task Missed,COMM
421.552,Task Assigned,Op2: SYSMON
426.208,Task Assigned,Op2: RESMAN
426.309,Task Missed,COMM
429.217,Task Assigned,Op1: TRACK
430.645,Task Assigned,Op4: SYSMON
432.003,Task Assigned,Op4: RESMAN
433.838,Task Assigned,Op5: COMM
436.852,Task Assigned,Op5: SYSMON
440.997,Task Assigned,Op0: TRACK
443.643,Task Assigned,Op3: RESMAN
461.311,Task Assigned,Op5: TRACK
464.162,Task Assigned,Op2: COMM
465.717,Task Missed,SYSMON
466.592,Task Missed,SYSMON
467.962,Task Assigned,Op0: TRACK
469.478,Task Assigned,Op0: SYSMON
471.218,Task Assigned,Op0: SYSMON
471.249,Task Missed,SYSMON
472.118,Task Missed,COMM
474.098,Task Assigned,Op0: SYSMON
474.500,Task Assigned,Op0: SYSMON
476.936,Task Assigned,Op5: COMM
477.411,Task Assigned,Op5: SYSMON
479.308,Task Missed,RESMAN
483.192,Task Assigned,Op4: TRACK
484.116,Task Assigned,Op4: SYSMON
484.713,Task Assigned,Op4: COMM
487.105,Task Assigned,Op3: TRACK
490.025,Task Assigned,Op3: TRACK
490.523,Task Assigned,Op3: RESMAN
492.832,Task Missed,TRACK
495.012,Task Assigned,Op2: SYSMON
495.371,Task Assigned,Op1: RESMAN
497.250,Task Assigned,Op1: TRACK
497.908,Task Assigned,Op2: RESMAN
500.453,Task Assigned,Op1: SYSMON
500.513,Task Assigned,Op2: SYSMON
501.945,Task Assigned,Op2: COMM
502.003,Task Assigned,Op1: COMM
524.861,Task Assigned,Op5: COMM
531.783,Task Assigned,Op5: COMM
532.713,Task Assigned,Op5: COMM
536.316,Task Assigned,Op5: SYSMON
536.799,Task Assigned,Op5: COMM
543.618,Task Assigned,Op0: TRACK
543.952,Task Assigned,Op0: TRACK
551.646,Task Assigned,Op2: TRACK
552.264,Task Assigned,Op2: TRACK
556.324,Task Assigned,Op4: COMM
557.161,Task Assigned,Op4: SYSMON
559.554,Task Assigned,Op3: TRACK
563.831,Task Assigned,Op3: COMM
564.991,Task Assigned,Op3: COMM
573.838,Task Assigned,Op1: RESMAN
576.176,Task Assigned,Op1: TRACK
580.388,Task Assigned,Op4: SYSMON
581.328,Task Assigned,Op4: COMM
