Time (s),Event type,Data
0.010,Task Created,10
15.002,Task Created,5
15.568,Task Assigned,Op3: SYSMON
23.615,Task Assigned,Op0: RESMAN
30.038,Task Created,5
33.496,Task Assigned,Op5: RESMAN
41.260,Task Assigned,Op2: RESMAN
48.351,Task Assigned,Op3: RESMAN
57.323,Task Assigned,Op1: RESMAN
60.019,Task Created,20
61.514,Task Assigned,Op0: TRACK
64.369,Task Assigned,Op3: COMM
66.713,Task Assigned,Op5: TRACK
67.858,Task Assigned,Op4: RESMAN
75.020,Task Missed,RESMAN
75.881,Task Missed,RESMAN
76.661,Task Missed,RESMAN
76.726,Task Missed,TRACK
78.589,Task Assigned,Op2: TRACK
81.127,Task Assigned,Op1: SYSMON
90.019,Task Created,10
90.070,Task Assigned,Op3: TRACK
91.900,Task Missed,RESMAN
92.062,Task Missed,TRACK
92.288,Task Missed,COMM
92.576,Task Missed,RESMAN
93.093,Task Missed,RESMAN
93.354,Task Missed,COMM
93.666,Task Missed,RESMAN
94.541,Task Missed,RESMAN
99.304,Task Assigned,Op5: COMM
104.150,Task Assigned,Op4: COMM
107.735,Task Assigned,Op2: RESMAN
109.749,Task Assigned,Op1: RESMAN
115.769,Task Missed,RESMAN
116.456,Task Assigned,Op3: RESMAN
117.029,Task Missed,RESMAN
117.219,Task Missed,RESMAN
117.374,Task Missed,COMM
120.005,Task Created,10
121.241,Task Missed,TRACK
122.099,Task Missed,TRACK
122.374,Task Missed,SYSMON
122.396,Task Missed,TRACK
123.386,Task Assigned,Op0: RESMAN
123.680,Task Missed,TRACK
125.609,Task Missed,COMM
128.327,Task Assigned,Op4: SYSMON
131.784,Task Assigned,Op2: RESMAN
132.078,Task Missed,COMM
132.670,Task Assigned,Op3: SYSMON
133.333,Task Missed,COMM
143.917,Task Assigned,Op5: COMM
150.004,Task Created,10
151.614,Task Missed,RESMAN
151.795,Task Missed,COMM
153.008,Task Assigned,Op3: SYSMON
154.094,Task Missed,COMM
155.053,Task Missed,COMM
156.055,Task Missed,COMM
157.454,Task Missed,COMM
158.752,Task Missed,COMM
159.379,Task Missed,COMM
161.123,Task Assigned,Op5: COMM
