Time (s),Event type,Data
0.008,Task Created,10
10.231,Task Assigned,Op0: SYSMON
15.008,Task Created,5
21.409,Task Assigned,Op5: COMM
23.434,Task Assigned,Op5: COMM
30.009,Task Created,5
39.136,Task Assigned,Op3: TRACK
42.496,Task Assigned,Op0: RESMAN
44.118,Task Assigned,Op0: SYSMON
47.653,Task Assigned,Op2: RESMAN
54.356,Task Assigned,Op5: COMM
57.471,Task Assigned,Op3: TRACK
60.004,Task Created,20
66.654,Task Assigned,Op4: COMM
68.938,Task Assigned,Op0: RESMAN
71.727,Task Assigned,Op2: COMM
75.620,Task Assigned,Op2: COMM
78.760,Task Assigned,Op5: SYSMON
81.012,Task Assigned,Op5: COMM
84.147,Task Assigned,Op4: RESMAN
86.050,Task Assigned,Op3: COMM
89.267,Task Assigned,Op0: RESMAN
90.002,Task Created,10
91.758,Task Missed,COMM
92.147,Task Missed,TRACK
95.001,Task Missed,COMM
98.432,Task Assigned,Op5: COMM
101.118,Task Assigned,Op3: SYSMON
102.730,Task Assigned,Op3: SYSMON
105.537,Task Assigned,Op2: SYSMON
107.430,Task Assigned,Op2: COMM
107.904,Task Missed,TRACK
107.904,Task Missed,TRACK
109.637,Task Assigned,Op1: TRACK
114.608,Task Missed,TRACK
115.726,Task Assigned,Op4: RESMAN
117.001,Task Assigned,Op5: TRACK
120.006,Task Created,10
122.113,Task Missed,RESMAN
122.295,Task Missed,TRACK
123.140,Task Missed,RESMAN
124.642,Task Assigned,Op0: RESMAN
127.070,Task Assigned,Op2: TRACK
130.006,Task Missed,RESMAN
139.719,Task Assigned,Op4: SYSMON
141.339,Task Assigned,Op3: SYSMON
142.510,Task Assigned,Op3: RESMAN
145.737,Task Assigned,Op2: COMM
146.926,Task Assigned,Op1: RESMAN
149.255,Task Assigned,Op0: RESMAN
150.009,Task Created,10
150.715,Task Assigned,Op1: TRACK
153.390,Task Assigned,Op4: RESMAN
155.729,Task Assigned,Op5: SYSMON
156.804,Task Assigned,Op5: SYSMON
158.385,Task Assigned,Op5: SYSMON
164.202,Task Missed,TRACK
167.959,Task Assigned,Op2: TRACK
178.993,Task Assigned,Op0: SYSMON
180.006,Task Created,15
181.506,Task Assigned,Op0: SYSMON
182.422,Task Missed,SYSMON
182.803,Task Missed,SYSMON
188.386,Task Assigned,Op4: TRACK
190.244,Task Assigned,Op3: COMM
191.935,Task Assigned,Op5: COMM
194.536,Task Assigned,Op1: TRACK
197.825,Task Assigned,Op2: COMM
199.113,Task Assigned,Op2: COMM
201.224,Task Assigned,Op3: SYSMON
202.538,Task Assigned,Op3: TRACK
204.918,Task Assigned,Op4: COMM
206.935,Task Assigned,Op5: SYSMON
208.847,Task Assigned,Op5: COMM
210.004,Task Created,15
210.688,Task Missed,COMM
214.347,Task Assigned,Op0: RESMAN
215.690,Task Missed,TRACK
217.403,Task Missed,TRACK
226.481,Task Assigned,Op1: TRACK
227.805,Task Missed,SYSMON
228.227,Task Assigned,Op0: COMM
228.962,Task Missed,SYSMON
230.044,Task Assigned,Op2: TRACK
230.289,Task Missed,SYSMON
231.441,Task Assigned,Op3: COMM
231.624,Task Missed,SYSMON
233.419,Task Assigned,Op4: TRACK
235.602,Task Missed,SYSMON
236.668,Task Missed,SYSMON
237.248,Task Assigned,Op5: SYSMON
239.611,Task Assigned,Op4: RESMAN
240.008,Task Created,10
241.807,Task Missed,SYSMON
242.304,Task Missed,SYSMON
242.440,Task Missed,SYSMON
242.757,Task Missed,TRACK
247.428,Task Assigned,Op3: SYSMON
250.715,Task Assigned,Op0: RESMAN
252.328,Task Assigned,Op1: SYSMON
256.345,Task Assigned,Op2: SYSMON
258.402,Task Assigned,Op3: COMM
261.686,Task Assigned,Op5: RESMAN
270.002,Task Created,15
271.673,Task Missed,COMM
271.949,Task Missed,COMM
272.160,Task Missed,SYSMON
272.231,Task Assigned,Op5: SYSMON
272.739,Task Assigned,Op3: COMM
273.275,Task Missed,COMM
273.324,Task Missed,SYSMON
275.982,Task Missed,SYSMON
277.515,Task Assigned,Op2: COMM
279.199,Task Assigned,Op2: COMM
281.318,Task Assigned,Op1: TRACK
282.884,Task Assigned,Op1: SYSMON
284.314,Task Assigned,Op1: RESMAN
286.324,Task Assigned,Op0: TRACK
